"cell","orig.ident","nCount_RNA_raw","nFeature_RNA_raw","sample_id","gestational_week","tile","sample","sample_stage","x_pixel","y_pixel","x_um","y_um","x","y","n_genes","n_counts","leiden","predicted.celltype","predicted.celltype.score","week","spatial_x_use","spatial_y_use","celltype_author","predicted.id","prediction.score.max","celltype_final_conservative","celltype_final_source","celltype_final_refined","celltype_refined_source","lineage_EVT","lineage_vCTB","lineage_STB","lineage_Endothelial","lineage_Fibroblast","lineage_Macrophage","lineage_NK","celltype_lineage_rescue","lineage_score_max","lineage_label_max","niche_cluster","dataset","permissiveness_global","permissiveness_global_pct","label"
"W9_W9_tile_13_cell_444","W9",81,68,"W9",9,"tile_W9_13","W9","9w_1d",17026,9279,2416.21564,1317.29044,2416.21564,1317.29044,68,81,8,"vCTB2",0.347121400324134,9,2416.21564,1317.29044,"vCTB2","vCTB2",0.347121400324134,"vCTB2","author","vCTB2","author",-1.44849805590675,1.34620314402951,-0.667583833900298,0.211454613314643,5.74423422083535,-0.0930226532081736,-0.0626017930110853,NA,5.74423422083535,"Fibroblast","N5","starmap",-2.35171908209662,0.0240788033564393,"vCTB2"
"W9_W9_tile_13_cell_60","W9",145,100,"W9",9,"tile_W9_13","W9","9w_1d",17516,10438,2485.78584,1481.84526,2485.78584,1481.84526,100,145,5,"vCTB2",0.424815671202273,9,2485.78584,1481.84526,"vCTB2","vCTB2",0.424815671202273,"vCTB2","author","vCTB2","author",-1.59384647066777,-1.98139337380642,-0.797260141942862,-0.0119064350480291,-3.46417820628919,-0.281831791556689,0.797810709447598,NA,0.797810709447598,"NK","N5","starmap",-2.43112532883664,0.0176030645749726,"vCTB2"
"W9_W9_tile_13_cell_658","W9",130,81,"W9",9,"tile_W9_13","W9","9w_1d",17633.5,10770,2502.46849,1528.98262,2502.46849,1528.98262,81,130,0,"vCTB2",0.577935017266238,9,2502.46849,1528.98262,"vCTB2","vCTB2",0.577935017266238,"vCTB2","author","vCTB2","author",-1.21240660561324,1.73982466764563,-0.679177105123526,-0.200545642209925,-2.128544802179,-0.590952135501298,-0.07358162273138,NA,1.73982466764563,"vCTB","N5","starmap",-2.16944531620988,0.0459686245895659,"vCTB2"
"W9_W9_tile_13_cell_762","W9",228,134,"W9",9,"tile_W9_13","W9","9w_1d",17345,9257.5,2461.50726,1314.23787,2461.50726,1314.23787,134,228,5,"vCTB2",0.422500434825412,9,2461.50726,1314.23787,"vCTB2","vCTB2",0.422500434825412,"vCTB2","author","vCTB2","author",-1.33441262584608,3.06245045658995,-0.82778322949335,-0.269908661016934,-3.34719652479269,-0.872425249060382,-0.1017578339589,NA,3.06245045658995,"vCTB","N4","starmap",-2.18055975317279,0.0440532652316673,"vCTB2"
"W9_W9_tile_13_cell_786","W9",161,111,"W9",9,"tile_W9_13","W9","9w_1d",16846,9788,2390.65924,1389.55826,2390.65924,1389.55826,111,161,0,"EVT2",0.268845488385733,9,2390.65924,1389.55826,"EVT2","EVT2",0.268845488385733,"EVT2","author","EVT2","author",-1.06202487254474,-0.0998171752726495,-0.693526826162631,0.169803265231372,13.7433922976271,0.284621838626314,-0.0819133692161679,NA,13.7433922976271,"Fibroblast","N5","starmap",-2.12257434337463,0.0539948923750456,"EVT2"
"W9_W9_tile_13_cell_810","W9",93,62,"W9",9,"tile_W9_13","W9","9w_1d",17226,9399,2444.61164,1334.32804,2444.61164,1334.32804,62,93,0,"vCTB2",0.730675336267824,9,2444.61164,1334.32804,"vCTB2","vCTB2",0.730675336267824,"vCTB2","author","vCTB2","author",-1.12430033203981,1.85257183948627,-0.696430214201982,-0.227567831396436,-2.58059849365154,-0.668768131366363,-0.0784828253919191,NA,1.85257183948627,"vCTB","N4","starmap",-2.26012873996536,0.0337468077344035,"vCTB2"
"W9_W9_tile_14_cell_150","W9",119,83,"W9",9,"tile_W9_14","W9","9w_1d",16247,9649,2305.61322,1369.82304,2305.61322,1369.82304,83,119,0,"vCTB2",0.661571491256041,9,2305.61322,1369.82304,"vCTB2","vCTB2",0.661571491256041,"vCTB2","author","vCTB2","author",-1.10942433700471,2.00678616588226,-0.590828114287641,-0.219243369966025,-2.54098829149979,-0.661255217581572,-0.0798834032687007,NA,2.00678616588226,"vCTB","N5","starmap",-2.14845578611452,0.0489784750091208,"vCTB2"
"W9_W9_tile_14_cell_153","W9",85,69,"W9",9,"tile_W9_14","W9","9w_1d",16535,9351,2346.50346,1327.513,2346.50346,1327.513,69,85,4,"EVT2",0.289699304621738,9,2346.50346,1327.513,"EVT2","EVT2",0.289699304621738,"EVT2","author","EVT2","author",-1.2650663093618,-0.21520086134958,-0.723181675342838,0.240142188483014,11.3445554984762,-0.216977380016794,-0.085198453673696,NA,11.3445554984762,"Fibroblast","N5","starmap",-2.3099460305785,0.0274534841298796,"EVT2"
"W9_W9_tile_14_cell_176","W9",120,71,"W9",9,"tile_W9_14","W9","9w_1d",14846,9562.5,2106.69924,1357.54177,2106.69924,1357.54177,71,120,0,"vCTB2",0.614443615790498,9,2106.69924,1357.54177,"vCTB2","vCTB2",0.614443615790498,"vCTB2","author","vCTB2","author",-0.92598296732768,1.75677254446884,-0.698463612642129,-0.196752578092475,-1.62553248669353,-0.593998414469542,-0.0553953343275428,NA,1.75677254446884,"vCTB","N4","starmap",-2.35420074871141,0.0235315578256111,"vCTB2"
"W9_W9_tile_14_cell_191","W9",156,105,"W9",9,"tile_W9_14","W9","9w_1d",15629,9322,2217.86958,1323.39558,2217.86958,1323.39558,105,156,0,"vCTB2",0.366230594656292,9,2217.86958,1323.39558,"vCTB2","vCTB2",0.366230594656292,"vCTB2","author","vCTB2","author",-1.39988394622728,0.662096041911685,-0.621478002578392,0.22753298351119,9.01699244461348,-0.113387230189547,-0.0733896336533974,NA,9.01699244461348,"Fibroblast","N5","starmap",-2.16688204368887,0.0462422473549799,"vCTB2"
