"cell","orig.ident","nCount_RNA_raw","nFeature_RNA_raw","sample_id","gestational_week","tile","sample","sample_stage","x_pixel","y_pixel","x_um","y_um","x","y","n_genes","n_counts","leiden","predicted.celltype","predicted.celltype.score","week","spatial_x_use","spatial_y_use","celltype_author","predicted.id","prediction.score.max","celltype_final_conservative","celltype_final_source","celltype_final_refined","celltype_refined_source","lineage_EVT","lineage_vCTB","lineage_STB","lineage_Endothelial","lineage_Fibroblast","lineage_Macrophage","lineage_NK","celltype_lineage_rescue","lineage_score_max","lineage_label_max","niche_cluster","dataset","permissiveness_global","permissiveness_global_pct","label"
"W8-2_W8-2_tile_0_cell_832","W8-2",158,77,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",1787,16379,253.71826,2325.49042,253.71826,2325.49042,77,158,1,"unknown3",0.277140685609411,8,253.71826,2325.49042,"unknown3","unknown3",0.277140685609411,"unknown3","author","unknown3","author",-1.30835501764509,0.455912689164483,-0.610259252096254,0.676388908780724,3.72177321637518,-0.369223544651271,-0.0709442630452578,NA,3.72177321637518,"Fibroblast","N7","starmap",-1.71467489929357,0.143925574607807,"unknown3"
"W8-2_W8-2_tile_0_cell_840","W8-2",102,48,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",1284,16286,182.30232,2312.28628,182.30232,2312.28628,48,102,1,"EVT2",0.411905081939311,8,182.30232,2312.28628,"EVT2","EVT2",0.411905081939311,"EVT2","author","EVT2","author",-1.13978913372492,1.36730710775231,-0.474158609321896,-0.0188256952176499,-0.0123573798652004,-0.534424055527247,-0.0796236459630663,NA,1.36730710775231,"vCTB","N7","starmap",-1.73117270441036,0.140642101422838,"EVT2"
"W8-2_W8-2_tile_0_cell_843","W8-2",103,68,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",541,16181,76.81118,2297.37838,76.81118,2297.37838,68,103,11,"EVT2",0.375650950610635,8,76.81118,2297.37838,"EVT2","EVT2",0.375650950610635,"EVT2","author","EVT2","author",-1.3042273059625,1.25278717942447,-0.346310249922628,0.196398030310791,0.792775780246909,-0.554512606552587,-0.0828931681437558,NA,1.25278717942447,"vCTB","N7","starmap",-2.33454510203073,0.0254469171835097,"EVT2"
"W8-2_W8-2_tile_0_cell_864","W8-2",116,80,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",175,16023,24.8465,2274.94554,24.8465,2274.94554,80,116,2,"vCTB2",0.240959381172549,8,24.8465,2274.94554,"vCTB2","vCTB2",0.240959381172549,"vCTB2","author","vCTB2","author",-1.1282654146214,0.714088882886341,-0.560960675593739,0.414457842246659,3.07691387728712,-0.380177540436081,-0.0753344329114742,NA,3.07691387728712,"Fibroblast","N1","starmap",-1.79372449314307,0.123859905144108,"vCTB2"
"W8-2_W8-2_tile_0_cell_883","W8-2",213,70,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",46,15814,6.53108,2245.27172,6.53108,2245.27172,70,213,2,"vCTB2",0.280931880076465,8,6.53108,2245.27172,"vCTB2","vCTB2",0.280931880076465,"vCTB2","author","vCTB2","author",-1.4542101872445,0.780380795701019,-0.57059771313499,0.313605382135582,3.68592948150246,-0.318262863725546,-0.075591798236795,NA,3.68592948150246,"Fibroblast","N2","starmap",-2.26925588960702,0.0323786939073331,"vCTB2"
"W8-2_W8-2_tile_0_cell_885","W8-2",262,69,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",291,15767,41.31618,2238.59866,41.31618,2238.59866,69,262,2,"EVT2",0.282933196394652,8,41.31618,2238.59866,"EVT2","EVT2",0.282933196394652,"EVT2","author","EVT2","author",-1.20282494196675,1.02631252718469,-0.613067521434578,-0.178347718972176,-1.28462725406583,-0.666985524967218,-0.0775694101424419,NA,1.02631252718469,"vCTB","N2","starmap",-1.70541264056958,0.146296971908063,"EVT2"
"W8-2_W8-2_tile_0_cell_888","W8-2",120,73,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",195,15680,27.6861,2226.2464,27.6861,2226.2464,73,120,2,"EVT2",0.266167696467488,8,27.6861,2226.2464,"EVT2","EVT2",0.266167696467488,"EVT2","author","EVT2","author",-1.10884511254173,0.667439033909313,-0.578053534626553,0.435333046276892,3.14788998100333,-0.393176486503215,-0.074628852378569,NA,3.14788998100333,"Fibroblast","N2","starmap",-1.77574655939556,0.128785114921561,"EVT2"
"W8-2_W8-2_tile_0_cell_897","W8-2",294,119,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",265,15594,37.6247,2214.03612,37.6247,2214.03612,119,294,7,"EVT2",0.276168633215662,8,37.6247,2214.03612,"EVT2","EVT2",0.276168633215662,"EVT2","author","EVT2","author",-1.64779871739279,-2.04819724528734,-0.939412299422468,-0.187217698800543,-3.62610507355544,-0.481194878764518,0.456129714406858,NA,0.456129714406858,"NK","N2","starmap",-2.07756879907353,0.0611090842758117,"EVT2"
"W8-2_W8-2_tile_0_cell_900","W8-2",205,74,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",154,15546,21.86492,2207.22108,21.86492,2207.22108,74,205,2,"vCTB2",0.33141500591565,8,21.86492,2207.22108,"vCTB2","vCTB2",0.33141500591565,"vCTB2","author","vCTB2","author",-0.977758512095743,0.832092757402311,-0.577398552116119,-0.217912513376292,-0.741226503772521,-0.77697516869007,-0.101283338287157,NA,0.832092757402311,"vCTB","N2","starmap",-1.8189256825008,0.118387449835826,"vCTB2"
"W8-2_W8-2_tile_0_cell_904","W8-2",144,51,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",211,15471,29.95778,2196.57258,29.95778,2196.57258,51,144,2,"vCTB2",0.363519067334901,8,29.95778,2196.57258,"vCTB2","vCTB2",0.363519067334901,"vCTB2","author","vCTB2","author",-1.41860561816487,0.334539181423344,-0.329414434659913,-0.285075805702419,-2.32670133548914,-0.748151935152405,-0.105962106427018,NA,0.334539181423344,"vCTB","N2","starmap",-1.90040077874226,0.0985041955490697,"vCTB2"
"W8-2_W8-2_tile_0_cell_905","W8-2",103,41,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",31,15439,4.40138,2192.02922,4.40138,2192.02922,41,103,2,"vCTB2",0.506648502896307,8,4.40138,2192.02922,"vCTB2","vCTB2",0.506648502896307,"vCTB2","author","vCTB2","author",-1.22204667184843,0.971226719545894,-0.623781917584599,-0.19289391200937,-1.36455305151192,-0.65681805093836,-0.0798433545166383,NA,0.971226719545894,"vCTB","N2","starmap",-1.80996304446556,0.121579715432324,"vCTB2"
"W8-2_W8-2_tile_0_cell_907","W8-2",207,115,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",314,15425,44.58172,2190.0415,44.58172,2190.0415,115,207,2,"STB",0.42305937684417,8,44.58172,2190.0415,"STB","STB",0.42305937684417,"STB","author","STB","author",-1.66282341991257,-2.13099725243717,-0.981015138111442,-0.146078714586941,-3.92596091374931,-0.212508238981732,0.444540729362732,NA,0.444540729362732,"NK","N2","starmap",-2.02724465567937,0.0704122582998905,"STB"
"W8-2_W8-2_tile_0_cell_911","W8-2",201,99,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",157,15395,22.29086,2185.7821,22.29086,2185.7821,99,201,7,"EVT2",0.422440407849507,8,22.29086,2185.7821,"EVT2","EVT2",0.422440407849507,"EVT2","author","EVT2","author",-1.06348309328449,0.918644661705462,-0.518722878685883,0.238478912055571,2.19679151916155,-0.385313802937525,-0.0800710030337639,NA,2.19679151916155,"Fibroblast","N2","starmap",-1.93554838147486,0.0904779277635899,"EVT2"
"W8-2_W8-2_tile_0_cell_912","W8-2",101,52,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",401,15378,56.93398,2183.36844,56.93398,2183.36844,52,101,2,"vCTB2",0.316506112744986,8,56.93398,2183.36844,"vCTB2","vCTB2",0.316506112744986,"vCTB2","author","vCTB2","author",-1.40413944520303,0.229016544315745,-0.341455642365416,-0.306129240729968,-2.45895048055465,-0.787423320082551,-0.109746628778933,NA,0.229016544315745,"vCTB","N2","starmap",-2.02900190660372,0.0699562203575338,"vCTB2"
"W8-2_W8-2_tile_0_cell_913","W8-2",200,123,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",939,15410,133.31922,2187.9118,133.31922,2187.9118,123,200,11,"EVT3",0.394959032867209,8,133.31922,2187.9118,"EVT3","EVT3",0.394959032867209,"EVT3","author","EVT3","author",1.51028975903304,-1.99431479966699,-0.770007449533852,0.00518026703740909,-3.78503315388391,29.6066985394509,2.53785882747627,NA,29.6066985394509,"Macrophage","N7","starmap",-1.80915267267541,0.121670923020795,"EVT3"
"W8-2_W8-2_tile_0_cell_929","W8-2",138,64,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",576,15217.5,81.78048,2160.58065,81.78048,2160.58065,64,138,2,"EVT2",0.327287976668191,8,81.78048,2160.58065,"EVT2","EVT2",0.327287976668191,"EVT2","author","EVT2","author",-1.04169945501694,0.973918007336777,-0.346478389808365,-0.25171808296055,-1.53812493032886,-0.730655702353456,-0.103229409966448,NA,0.973918007336777,"vCTB","N2","starmap",-1.68340841092819,0.15012769062386,"EVT2"
"W8-2_W8-2_tile_0_cell_947","W8-2",91,68,"W8-2",8,"tile_W8-2_0","W8-2","8w_2d",845,15123,119.9731,2147.16354,119.9731,2147.16354,68,91,11,"EVT2",0.314848740181148,8,119.9731,2147.16354,"EVT2","EVT2",0.314848740181148,"EVT2","author","EVT2","author",-1.67372473133822,-1.85554957936965,-0.802219932170978,-0.0270867305941737,-3.35247854161892,-0.302362411984742,0.758938338498936,NA,0.758938338498936,"NK","N7","starmap",-2.18026383228525,0.04423568040861,"EVT2"
