"cell","orig.ident","nCount_RNA_raw","nFeature_RNA_raw","sample_id","gestational_week","tile","sample","sample_stage","x_pixel","y_pixel","x_um","y_um","x","y","n_genes","n_counts","leiden","predicted.celltype","predicted.celltype.score","week","spatial_x_use","spatial_y_use","celltype_author","predicted.id","prediction.score.max","celltype_final_conservative","celltype_final_source","celltype_final_refined","celltype_refined_source","lineage_EVT","lineage_vCTB","lineage_STB","lineage_Endothelial","lineage_Fibroblast","lineage_Macrophage","lineage_NK","celltype_lineage_rescue","lineage_score_max","lineage_label_max","niche_cluster","dataset","permissiveness_global","permissiveness_global_pct","label"
"W8-2_W8-2_tile_11_cell_893","W8-2",351,171,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4635,10334,658.0773,1467.22132,658.0773,1467.22132,171,351,5,"STB",0.370175948259876,8,658.0773,1467.22132,"STB","STB",0.370175948259876,"STB","author","STB","author",-1.82825069933857,-2.629580663617,-0.899809835105187,-0.263563550327377,-3.98424757605738,0.0111400308140809,0.174565626917226,NA,0.174565626917226,"NK","N4","starmap",3.10348518577289,0.942630426851514,"STB"
"W8-2_W8-2_tile_11_cell_907","W8-2",475,238,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",3844,10074,545.77112,1430.30652,545.77112,1430.30652,238,475,5,"unknown3",0.459474461659002,8,545.77112,1430.30652,"unknown3","unknown3",0.459474461659002,"unknown3","author","unknown3","author",-0.995090089619816,-2.60366512451131,-0.941291810983457,-0.269260028917728,13.7818478057533,0.030536701833088,-0.119653336533227,NA,13.7818478057533,"Fibroblast","N8","starmap",1.21502316445596,0.832907697920467,"unknown3"
"W8-2_W8-2_tile_11_cell_922","W8-2",230,133,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4726,9693,670.99748,1376.21214,670.99748,1376.21214,133,230,6,"EVT2",0.836640312872387,8,670.99748,1376.21214,"EVT2","EVT2",0.836640312872387,"EVT2","author","EVT2","author",1.49822859624366,1.59800958736895,-0.893367645639972,-0.20063956771014,-4.04165281570518,-0.861775113281382,-0.103771789660523,NA,1.59800958736895,"vCTB","N3","starmap",1.36365563806134,0.851514045968625,"EVT2"
"W8-2_W8-2_tile_11_cell_924","W8-2",477,197,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4795,9650,680.7941,1370.107,680.7941,1370.107,197,477,6,"EVT2",0.528462734654649,8,680.7941,1370.107,"EVT2","EVT2",0.528462734654649,"EVT2","author","EVT2","author",6.17850530982598,4.13634536213773,-0.723946367215811,-0.142757043287749,-4.59924521464532,-0.932116063707299,-0.0996450431002839,NA,6.17850530982598,"EVT","N3","starmap",4.61459619165916,0.980663991244072,"EVT2"
"W8-2_W8-2_tile_11_cell_925","W8-2",566,278,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4986,9652,707.91228,1370.39096,707.91228,1370.39096,278,566,6,"EVT2",0.27726076893453,8,707.91228,1370.39096,"EVT2","EVT2",0.27726076893453,"EVT2","author","EVT2","author",1.71439091610517,3.46816141458553,-1.01232293028834,-0.219786696295119,-3.4036155669935,-0.810362371173051,-0.108236955208053,NA,3.46816141458553,"vCTB","N3","starmap",1.53539565958916,0.869208318132069,"EVT2"
"W8-2_W8-2_tile_11_cell_927","W8-2",444,218,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4546,9619,645.44108,1365.70562,645.44108,1365.70562,218,444,6,"EVT2",0.465393419766359,8,645.44108,1365.70562,"EVT2","EVT2",0.465393419766359,"EVT2","author","EVT2","author",1.89078242605582,4.14325325866643,-0.998046539069702,-0.216706951266753,-3.99620231283015,-0.846759628748994,-0.102279051260565,NA,4.14325325866643,"vCTB","N1","starmap",1.05442394759141,0.808464064210142,"EVT2"
"W8-2_W8-2_tile_11_cell_932","W8-2",362,176,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4645,9552,659.4971,1356.19296,659.4971,1356.19296,176,362,6,"EVT2",0.778927133947378,8,659.4971,1356.19296,"EVT2","EVT2",0.778927133947378,"EVT2","author","EVT2","author",3.73987471438833,7.62612921256693,-1.07317414953719,-0.205022534751571,-4.618281188261,-0.90582443990682,-0.103520160257254,NA,7.62612921256693,"vCTB","N3","starmap",1.29312368106262,0.842666909886903,"EVT2"
"W8-2_W8-2_tile_11_cell_935","W8-2",374,199,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4570,9517,648.8486,1351.22366,648.8486,1351.22366,199,374,6,"EVT2",0.542376690694007,8,648.8486,1351.22366,"EVT2","EVT2",0.542376690694007,"EVT2","author","EVT2","author",4.85479447925345,3.92881416919945,-0.538299322551045,-0.12098039381973,-4.60415250245071,-0.876701399431268,-0.0986025166567452,NA,4.85479447925345,"EVT","N3","starmap",3.51091466289054,0.94773805180591,"EVT2"
"W8-2_W8-2_tile_11_cell_937","W8-2",412,214,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4870,9482.5,691.4426,1346.32535,691.4426,1346.32535,214,412,6,"EVT2",0.474990282356045,8,691.4426,1346.32535,"EVT2","EVT2",0.474990282356045,"EVT2","author","EVT2","author",6.81472393786787,4.43774801519377,-0.623620201944015,-0.0813630338585979,-4.59448253869694,-0.919726107075394,-0.0962004569298573,NA,6.81472393786787,"EVT","N3","starmap",5.08370364281013,0.988690259029551,"EVT2"
"W8-2_W8-2_tile_11_cell_941","W8-2",497,249,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4666,9385,662.47868,1332.4823,662.47868,1332.4823,249,497,6,"EVT2",0.396217239233126,8,662.47868,1332.4823,"EVT2","EVT2",0.396217239233126,"EVT2","author","EVT2","author",2.28199749557823,5.56704546312701,-0.95762395684156,-0.181803462145907,-4.20346831965432,-0.89347054642775,-0.105111181720481,NA,5.56704546312701,"vCTB","N3","starmap",0.957479984675662,0.795056548704852,"EVT2"
"W8-2_W8-2_tile_11_cell_942","W8-2",159,109,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4935,9408,700.6713,1335.74784,700.6713,1335.74784,109,159,6,"EVT2",0.889837108200686,8,700.6713,1335.74784,"EVT2","EVT2",0.889837108200686,"EVT2","author","EVT2","author",-0.0424673716526862,2.2094575968015,-1.10521367538268,-0.21732990426989,-4.11737920449653,-0.848516747307128,-0.117127357037689,NA,2.2094575968015,"vCTB","N3","starmap",0.865592824498748,0.778912805545421,"EVT2"
"W8-2_W8-2_tile_11_cell_945","W8-2",127,91,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4495,9374,638.2001,1330.92052,638.2001,1330.92052,91,127,11,"EVT3",0.443613688720737,8,638.2001,1330.92052,"EVT3","EVT3",0.443613688720737,"EVT3","author","EVT3","author",2.4453776247253,5.46268877010122,0.323965734298807,0.0237428052330474,-5.00952289744949,-0.84588879064878,-0.0891379931188794,NA,5.46268877010122,"vCTB","N3","starmap",4.0913562834927,0.966344399854068,"EVT3"
"W8-2_W8-2_tile_11_cell_950","W8-2",299,200,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",5111,9288,725.65978,1318.71024,725.65978,1318.71024,200,299,6,"EVT2",0.349962377397353,8,725.65978,1318.71024,"EVT2","EVT2",0.349962377397353,"EVT2","author","EVT2","author",1.53179592949667,1.63925533938214,-0.925498307720463,-0.2068795762078,-4.03015330841816,-0.85341857573341,-0.104197163514615,NA,1.63925533938214,"vCTB","N3","starmap",1.4148709194574,0.857351331630792,"EVT2"
"W8-2_W8-2_tile_11_cell_955","W8-2",169,119,"W8-2",8,"tile_W8-2_11","W8-2","8w_2d",4863,9267,690.44874,1315.72866,690.44874,1315.72866,119,169,1,"EVT2",0.848646471815514,8,690.44874,1315.72866,"EVT2","EVT2",0.848646471815514,"EVT2","author","EVT2","author",2.86036704685651,4.3591520988545,-1.03397119095641,-0.196131488852703,-4.61543807253127,-0.85951271761212,-0.109950155429341,NA,4.3591520988545,"vCTB","N3","starmap",1.25376767991966,0.837285662167092,"EVT2"
"W8-2_W8-2_tile_12_cell_101","W8-2",339,173,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",3087,10130,438.29226,1438.2574,438.29226,1438.2574,173,339,9,"Hofbauer cells",0.631802725598592,8,438.29226,1438.2574,"Hofbauer cells","Hofbauer cells",0.631802725598592,"Hofbauer cells","author","Hofbauer cells","author",-2.0452712920996,-2.42100240955841,-0.925747233545146,-0.25590049473371,-3.84553213833785,2.53006292160578,0.687660589824734,NA,2.53006292160578,"Macrophage","N8","starmap",0.771233765947511,0.763589930682233,"Hofbauer cells"
"W8-2_W8-2_tile_12_cell_144","W8-2",124,80,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",2544,10741,361.19712,1525.00718,361.19712,1525.00718,80,124,4,"Fibroblast2",0.47801318114203,8,361.19712,1525.00718,"Fibroblast2","Fibroblast2",0.47801318114203,"Fibroblast2","author","Fibroblast2","author",-0.985889718894357,-1.99674114343959,-1.0331642977705,-0.25032741029054,31.6387653001996,-0.582288280078229,-0.12880067514751,NA,31.6387653001996,"Fibroblast","N5","starmap",1.36154624231849,0.851058008026268,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_293","W8-2",176,118,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",3334.5,10206.5,473.43231,1449.11887,473.43231,1449.11887,118,176,4,"Fibroblast2",0.62126256738482,8,473.43231,1449.11887,"Fibroblast2","Fibroblast2",0.62126256738482,"Fibroblast2","author","Fibroblast2","author",-0.219785975024666,-1.87535450048029,-0.896475060018351,-0.208764296405254,76.5830110941398,-0.59672897056866,-0.139275163908564,NA,76.5830110941398,"Fibroblast","N8","starmap",1.05954159113731,0.809558555271799,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_479","W8-2",93,71,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",2630,10016,373.4074,1422.07168,373.4074,1422.07168,71,93,4,"Fibroblast2",0.323635112665258,8,373.4074,1422.07168,"Fibroblast2","Fibroblast2",0.323635112665258,"Fibroblast2","author","Fibroblast2","author",-0.888330376048564,-2.38050637389226,-0.978794584234908,-0.24626360385213,27.6390136621338,-0.451445625402304,-0.159250704849738,NA,27.6390136621338,"Fibroblast","N8","starmap",1.11273429085849,0.816763954761036,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_525","W8-2",150,119,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",2135,10934,303.1273,1552.40932,303.1273,1552.40932,119,150,4,"Fibroblast2",0.718642009269897,8,303.1273,1552.40932,"Fibroblast2","Fibroblast2",0.718642009269897,"Fibroblast2","author","Fibroblast2","author",-0.756727239979447,-2.26344614675894,-0.956782277048728,-0.23782737037746,41.8321362926724,-0.645970238065051,-0.13310587569529,NA,41.8321362926724,"Fibroblast","N5","starmap",1.2667641318248,0.838836191171105,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_535","W8-2",167,92,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",2395,10717,340.0421,1521.59966,340.0421,1521.59966,92,167,9,"Hofbauer cells",0.630838667743908,8,340.0421,1521.59966,"Hofbauer cells","Hofbauer cells",0.630838667743908,"Hofbauer cells","author","Hofbauer cells","author",-2.19720647641309,-2.4571191533515,-0.92975741409564,-0.2639003285634,-4.09328068731929,2.14890598495681,0.591444662958246,NA,2.14890598495681,"Macrophage","N5","starmap",1.82854725429953,0.894564027727107,"Hofbauer cells"
"W8-2_W8-2_tile_12_cell_537","W8-2",83,69,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",2128,10686,302.13344,1517.19828,302.13344,1517.19828,69,83,4,"Fibroblast2",0.35260176884347,8,302.13344,1517.19828,"Fibroblast2","Fibroblast2",0.35260176884347,"Fibroblast2","author","Fibroblast2","author",-0.967523998579414,-2.37248042672911,-0.972570005447346,-0.228528422247019,23.0703462529229,-0.09201133385567,-0.155064648784357,NA,23.0703462529229,"Fibroblast","N5","starmap",2.15108524565509,0.914629697190806,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_538","W8-2",356,208,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",3636,10695.5,516.23928,1518.54709,516.23928,1518.54709,208,356,3,"Fibroblast2",0.738649731811093,8,516.23928,1518.54709,"Fibroblast2","Fibroblast2",0.738649731811093,"Fibroblast2","author","Fibroblast2","author",-0.614150438666917,-2.10519503947573,-0.911944799300998,-0.239763089752475,68.6335159737318,-0.633659571907213,-0.105788612531887,NA,68.6335159737318,"Fibroblast","N8","starmap",0.878944471618386,0.781192995257205,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_546","W8-2",165,118,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",3599,10547,510.98602,1497.46306,510.98602,1497.46306,118,165,4,"Fibroblast2",0.609250450811372,8,510.98602,1497.46306,"Fibroblast2","Fibroblast2",0.609250450811372,"Fibroblast2","author","Fibroblast2","author",-0.651442150676329,-2.50641212480875,-0.98133203112217,-0.240447649641323,37.4502545199744,-0.614045304199933,-0.0711882543878774,NA,37.4502545199744,"Fibroblast","N8","starmap",1.60690436208487,0.876322510032835,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_558","W8-2",129,88,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",2543,10377,361.05514,1473.32646,361.05514,1473.32646,88,129,4,"Fibroblast2",0.564269640413341,8,361.05514,1473.32646,"Fibroblast2","Fibroblast2",0.564269640413341,"Fibroblast2","author","Fibroblast2","author",-0.246268703864381,-2.10073123128226,-0.921915335314119,-0.275274624638087,76.0550290856034,-0.640595646190349,-0.151830560303986,NA,76.0550290856034,"Fibroblast","N5","starmap",1.10536145065802,0.815395840933966,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_559","W8-2",329,181,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",2749,10368,390.30302,1472.04864,390.30302,1472.04864,181,329,9,"Hofbauer cells",0.66199776666215,8,390.30302,1472.04864,"Hofbauer cells","Hofbauer cells",0.66199776666215,"Hofbauer cells","author","Hofbauer cells","author",-2.01159700478038,-2.38371119956084,-0.917736658804084,-0.243232528568715,-3.86442394209001,2.07682162422879,0.574705329994782,NA,2.07682162422879,"Macrophage","N5","starmap",1.11104456246148,0.816399124407151,"Hofbauer cells"
"W8-2_W8-2_tile_12_cell_560","W8-2",142,110,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",3553,10348.5,504.45494,1469.28003,504.45494,1469.28003,110,142,4,"Fibroblast2",0.620688444526432,8,504.45494,1469.28003,"Fibroblast2","Fibroblast2",0.620688444526432,"Fibroblast2","author","Fibroblast2","author",-0.689786335393105,-2.44828022846677,-0.974401626347423,-0.234685818297449,36.0192958824071,-0.610911797832413,-0.0857813517642133,NA,36.0192958824071,"Fibroblast","N8","starmap",1.51794709587104,0.867110543597227,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_563","W8-2",173,117,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",1956,10277,277.71288,1459.12846,277.71288,1459.12846,117,173,9,"Hofbauer cells",0.672072899053393,8,277.71288,1459.12846,"Hofbauer cells","Hofbauer cells",0.672072899053393,"Hofbauer cells","author","Hofbauer cells","author",-2.11065134599518,-2.4803534669234,-0.940875168868764,-0.256510029029419,-3.8019607378138,2.65495480478258,0.752103030669167,NA,2.65495480478258,"Macrophage","N5","starmap",0.840247780974724,0.774352426121853,"Hofbauer cells"
"W8-2_W8-2_tile_12_cell_568","W8-2",152,94,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",2334.5,10243,331.45231,1454.30114,331.45231,1454.30114,94,152,4,"Fibroblast2",0.51934454818787,8,331.45231,1454.30114,"Fibroblast2","Fibroblast2",0.51934454818787,"Fibroblast2","author","Fibroblast2","author",-0.971559018807455,-2.11622124862339,-0.974158781650804,-0.256781636535472,31.7819483256693,-0.60717805280421,-0.129327775212854,NA,31.7819483256693,"Fibroblast","N4","starmap",1.28137948322881,0.840842758117475,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_572","W8-2",122,85,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",2290.5,10162,325.20519,1442.80076,325.20519,1442.80076,85,122,4,"Fibroblast2",0.723292849717209,8,325.20519,1442.80076,"Fibroblast2","Fibroblast2",0.723292849717209,"Fibroblast2","author","Fibroblast2","author",-0.789920601752976,-2.1480026175277,-0.956880605515237,-0.263341725509793,34.8927778309136,-0.582223105114846,-0.13115741760139,NA,34.8927778309136,"Fibroblast","N4","starmap",0.809809356008439,0.769883254286757,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_579","W8-2",154,114,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",1875.5,10034,266.28349,1424.62732,266.28349,1424.62732,114,154,4,"Fibroblast2",0.662358702516466,8,266.28349,1424.62732,"Fibroblast2","Fibroblast2",0.662358702516466,"Fibroblast2","author","Fibroblast2","author",-0.412831169831062,-1.93941501624471,-0.897768737394823,-0.152452510738704,75.7375132826275,-0.636657945156608,-0.139596924745924,NA,75.7375132826275,"Fibroblast","N5","starmap",1.14055620894777,0.821506749361547,"Fibroblast2"
"W8-2_W8-2_tile_12_cell_586","W8-2",219,146,"W8-2",8,"tile_W8-2_12","W8-2","8w_2d",3568,9961,506.58464,1414.26278,506.58464,1414.26278,146,219,10,"EVT2",0.349777228688847,8,506.58464,1414.26278,"EVT2","EVT2",0.349777228688847,"EVT2","author","EVT2","author",2.71801200838404,4.95158058792644,0.726133262976597,-0.0488843972364781,-4.91598646405789,-0.823888461854347,-0.0669036940478167,NA,4.95158058792644,"vCTB","N8","starmap",4.51139698117205,0.978931047063116,"EVT2"
"W8-2_W8-2_tile_13_cell_264","W8-2",161,92,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",426,10513,60.48348,1492.63574,60.48348,1492.63574,92,161,11,"Fibroblast1",0.297064529404832,8,60.48348,1492.63574,"Fibroblast1","Fibroblast1",0.297064529404832,"Fibroblast1","author","Fibroblast1","author",-0.0684647874571014,-1.01768060943655,-0.788434764697273,-0.246151714121195,20.6841176876667,-0.489040204359931,-0.143148036127695,NA,20.6841176876667,"Fibroblast","N5","starmap",0.89943694741974,0.784932506384531,"Fibroblast1"
"W8-2_W8-2_tile_13_cell_642","W8-2",109,93,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",1797,10965,255.13806,1556.8107,255.13806,1556.8107,93,109,4,"Fibroblast2",0.428836586937374,8,255.13806,1556.8107,"Fibroblast2","Fibroblast2",0.428836586937374,"Fibroblast2","author","Fibroblast2","author",-0.643650167821521,-2.35965230243875,-0.93714116551012,-0.244233964838934,36.9751635516616,-0.674489820512964,-0.115570421810402,NA,36.9751635516616,"Fibroblast","N5","starmap",0.916184486903896,0.787668734038672,"Fibroblast2"
"W8-2_W8-2_tile_13_cell_656","W8-2",247,163,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",878,10836,124.65844,1538.49528,124.65844,1538.49528,163,247,3,"Hofbauer cells",0.435141736090058,8,124.65844,1538.49528,"Hofbauer cells","Hofbauer cells",0.435141736090058,"Hofbauer cells","author","Hofbauer cells","author",-0.807357599968454,-2.38383394822112,-0.930249350336077,-0.0226427150848041,2.5909400486801,4.28201556787165,0.34120398199287,NA,4.28201556787165,"Macrophage","N5","starmap",0.697378314489424,0.750456037942357,"Hofbauer cells"
"W8-2_W8-2_tile_13_cell_661","W8-2",229,164,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",1441,10794,204.59318,1532.53212,204.59318,1532.53212,164,229,3,"Fibroblast2",0.847498905593975,8,204.59318,1532.53212,"Fibroblast2","Fibroblast2",0.847498905593975,"Fibroblast2","author","Fibroblast2","author",-0.708326425758924,-2.39096823369521,-0.973923068884751,-0.299127053228016,43.5577527625654,-0.790911177405398,-0.173775347551011,NA,43.5577527625654,"Fibroblast","N8","starmap",4.66371402541853,0.981576067128785,"Fibroblast2"
"W8-2_W8-2_tile_13_cell_668","W8-2",242,155,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",967.5,10743,137.36565,1525.29114,137.36565,1525.29114,155,242,3,"Fibroblast2",0.852343176444465,8,137.36565,1525.29114,"Fibroblast2","Fibroblast2",0.852343176444465,"Fibroblast2","author","Fibroblast2","author",-0.451023899330242,-1.71518353349875,-0.934477621098317,-0.21914357868859,80.8424677934671,-0.664327158592029,-0.139655523450909,NA,80.8424677934671,"Fibroblast","N5","starmap",1.4864176988559,0.864647938708501,"Fibroblast2"
"W8-2_W8-2_tile_13_cell_683","W8-2",269,150,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",1445,10585,205.1611,1502.8583,205.1611,1502.8583,150,269,9,"Hofbauer cells",0.654909885389592,8,205.1611,1502.8583,"Hofbauer cells","Hofbauer cells",0.654909885389592,"Hofbauer cells","author","Hofbauer cells","author",-2.0745660529301,-2.46245076919913,-0.934696303826922,-0.251431339601479,-3.82162251369111,2.58024695079421,0.713448368975606,NA,2.58024695079421,"Macrophage","N8","starmap",0.718060395156189,0.753283473184969,"Hofbauer cells"
"W8-2_W8-2_tile_13_cell_689","W8-2",135,89,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",1091,10530,154.90018,1495.0494,154.90018,1495.0494,89,135,4,"Hofbauer cells",0.381121328323719,8,154.90018,1495.0494,"Hofbauer cells","Hofbauer cells",0.381121328323719,"Hofbauer cells","author","Hofbauer cells","author",-1.89941035268038,-2.4910123444152,-0.895650068485702,-0.248867858639753,-3.87663490984278,-0.049807753600939,0.113957701922062,NA,0.113957701922062,"NK","N8","starmap",2.02325219467294,0.906603429405327,"Hofbauer cells"
"W8-2_W8-2_tile_13_cell_695","W8-2",108,84,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",351.5,10484.5,49.90597,1488.58931,49.90597,1488.58931,84,108,4,"Fibroblast2",0.41183483219336,8,49.90597,1488.58931,"Fibroblast2","Fibroblast2",0.41183483219336,"Fibroblast2","author","Fibroblast2","author",-0.726494674778113,-2.47126724570739,-0.979554940884264,-0.273095964345843,24.9870457356058,-0.596188410892067,-0.124072630131399,NA,24.9870457356058,"Fibroblast","N5","starmap",1.16187336040329,0.824607807369573,"Fibroblast2"
"W8-2_W8-2_tile_13_cell_697","W8-2",198,144,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",1739,10454.5,246.90322,1484.32991,246.90322,1484.32991,144,198,3,"Fibroblast2",0.644420403932297,8,246.90322,1484.32991,"Fibroblast2","Fibroblast2",0.644420403932297,"Fibroblast2","author","Fibroblast2","author",-0.330774347540141,-1.99884724459696,-0.947358532520901,-0.207613554376849,69.5079879464407,-0.685033415905349,-0.14925347409094,NA,69.5079879464407,"Fibroblast","N5","starmap",1.14305461171207,0.821780372126961,"Fibroblast2"
"W8-2_W8-2_tile_13_cell_717","W8-2",82,73,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",1741,10258.5,247.18718,1456.50183,247.18718,1456.50183,73,82,4,"Fibroblast2",0.288463833737985,8,247.18718,1456.50183,"Fibroblast2","Fibroblast2",0.288463833737985,"Fibroblast2","author","Fibroblast2","author",-0.753049317484578,-2.5055423390723,-0.954381556262154,-0.265604955509694,36.2718802382721,-0.614532719935225,-0.126146185386515,NA,36.2718802382721,"Fibroblast","N5","starmap",1.08560649574896,0.812294782925939,"Fibroblast2"
"W8-2_W8-2_tile_13_cell_718","W8-2",251,155,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",271,10230,38.47658,1452.4554,38.47658,1452.4554,155,251,5,"vCTB2",0.277221937534537,8,38.47658,1452.4554,"vCTB2","vCTB2",0.277221937534537,"vCTB2","author","vCTB2","author",4.18799226688563,2.9070786178845,0.0699314339337189,-0.0612668495918834,-4.91445187094995,-0.895872823386412,-0.0980846129391552,NA,4.18799226688563,"EVT","N5","starmap",4.0433600535853,0.965341116380883,"vCTB2"
"W8-2_W8-2_tile_13_cell_719","W8-2",125,88,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",1808,10260,256.69984,1456.7148,256.69984,1456.7148,88,125,9,"Hofbauer cells",0.373430823997014,8,256.69984,1456.7148,"Hofbauer cells","Hofbauer cells",0.373430823997014,"Hofbauer cells","author","Hofbauer cells","author",-1.89428249181951,-2.4450313078363,-0.919863118867888,-0.223307481512436,-3.79212800598811,0.42103821913457,0.186943136232182,NA,0.42103821913457,"Macrophage","N5","starmap",2.16995834491549,0.915997811017877,"Hofbauer cells"
"W8-2_W8-2_tile_13_cell_721","W8-2",157,103,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",1298,10214,184.29004,1450.18372,184.29004,1450.18372,103,157,4,"Fibroblast2",0.656757687707537,8,184.29004,1450.18372,"Fibroblast2","Fibroblast2",0.656757687707537,"Fibroblast2","author","Fibroblast2","author",-0.719932847768107,-2.26288816002341,-0.974359939477223,-0.215585324293376,55.9863396223334,-0.615834994140604,-0.148853481874528,NA,55.9863396223334,"Fibroblast","N8","starmap",1.06203930310606,0.809832178037213,"Fibroblast2"
"W8-2_W8-2_tile_13_cell_743","W8-2",97,78,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",84,10021,11.92632,1422.78158,11.92632,1422.78158,78,97,4,"Fibroblast2",0.387319041217516,8,11.92632,1422.78158,"Fibroblast2","Fibroblast2",0.387319041217516,"Fibroblast2","author","Fibroblast2","author",-0.68296029121293,-2.35080618737047,-0.958951581430174,-0.255924609565772,36.525737986244,-0.675705957827127,-0.119701108181787,NA,36.525737986244,"Fibroblast","N5","starmap",1.12224494456693,0.818496898941992,"Fibroblast2"
"W8-2_W8-2_tile_13_cell_753","W8-2",160,100,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",327.5,9905.5,46.49845,1406.38289,46.49845,1406.38289,100,160,9,"Hofbauer cells",0.730840206731763,8,46.49845,1406.38289,"Hofbauer cells","Hofbauer cells",0.730840206731763,"Hofbauer cells","author","Hofbauer cells","author",-2.19344397033314,-2.44887049099945,-0.932609055348025,-0.256361609109465,-3.88905078462957,2.76596650674583,0.647110147512279,NA,2.76596650674583,"Macrophage","N5","starmap",0.809593805437685,0.769700839109814,"Hofbauer cells"
"W8-2_W8-2_tile_13_cell_760","W8-2",155,114,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",1456,9754,206.72288,1384.87292,206.72288,1384.87292,114,155,4,"Fibroblast2",0.695229653217202,8,206.72288,1384.87292,"Fibroblast2","Fibroblast2",0.695229653217202,"Fibroblast2","author","Fibroblast2","author",-0.532938024161168,-1.86577757169081,-0.884626745191596,-0.252204817549268,103.379843612178,-0.472057531468526,-0.150866616634984,NA,103.379843612178,"Fibroblast","N8","starmap",1.01762393559154,0.802900401313389,"Fibroblast2"
"W8-2_W8-2_tile_13_cell_770","W8-2",236,147,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",577,9567.5,81.92246,1358.39365,81.92246,1358.39365,147,236,9,"Hofbauer cells",0.624960726738808,8,81.92246,1358.39365,"Hofbauer cells","Hofbauer cells",0.624960726738808,"Hofbauer cells","author","Hofbauer cells","author",-2.05643683386366,-2.43979834019923,-0.932408349747683,-0.248419162657621,-3.85401450586402,2.65588265468698,0.70234467420699,NA,2.65588265468698,"Macrophage","N8","starmap",0.687034937660323,0.74863188617293,"Hofbauer cells"
"W8-2_W8-2_tile_13_cell_774","W8-2",154,109,"W8-2",8,"tile_W8-2_13","W8-2","8w_2d",899,9462.5,127.64002,1343.48575,127.64002,1343.48575,109,154,4,"Fibroblast2",0.646158740459264,8,127.64002,1343.48575,"Fibroblast2","Fibroblast2",0.646158740459264,"Fibroblast2","author","Fibroblast2","author",-0.799834523494088,-2.54254284066102,-0.968279430938427,-0.273108557205914,31.6257088257261,-0.624407896681055,-0.127383172767142,NA,31.6257088257261,"Fibroblast","N8","starmap",0.749698644055204,0.759576796789493,"Fibroblast2"
