gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
SPRR2G,0,6.858987341596276,0.86,0.131,0
AC008759.3,0,4.896309339080827,0.283,0.002,0
AL359693.1,0,4.804283538181626,0.362,0.004,0
AL136981.3,0,4.626005020480565,0.373,0.005,0
AC012313.7,0,4.532627324142601,0.353,0.011,0
LINC01939,0,4.376720120620414,0.419,0.02,0
AC107294.3,0,4.367518147041588,0.557,0.048,0
AC007671.1,0,4.357566319258561,0.351,0.008,0
AP003065.1,0,4.334033101184485,0.289,0.003,0
AL109837.3,0,4.328123729050349,0.281,0.003,0
AC006450.3,0,4.3247911124810345,0.537,0.023,0
AL445493.2,0,4.3018041575181245,0.471,0.018,0
LINC02650,0,4.281498507862132,0.263,0.002,0
OR8B3,0,4.272374238675555,0.57,0.03,0
AL022337.1,0,4.188976387877489,0.27,0.003,0
AC100843.1,0,4.1838360575391516,0.336,0.009,0
MMP3,0,4.177786780019809,0.789,0.115,0
AC087318.1,0,4.100359467230704,0.502,0.027,0
SLC10A2,0,4.019451560717597,0.357,0.012,0
RLN3,0,3.9677021544473705,0.404,0.015,0
LHX2,0,3.9673104314905454,0.871,0.168,0
AL109914.1,0,3.9259993626809377,0.638,0.036,0
AC003965.2,0,3.917005410020769,0.64,0.058,0
AC013549.3,0,3.8165705604565083,0.513,0.036,0
AC084734.1,0,3.8048175336698353,0.739,0.077,0
AL583839.1,0,3.783866925174796,0.45,0.024,0
KCNF1,0,3.7599463275945215,0.868,0.137,0
AC010387.1,0,3.72971561242342,0.719,0.071,0
AL109924.2,0,3.6980145247926073,0.689,0.059,0
PRSS41,0,3.683652957270866,0.857,0.145,0
AC061975.4,0,3.663467811258342,0.45,0.021,0
HLA-DOB,0,3.606530736144326,0.818,0.077,0
SPDYE9P,0,3.502447113021632,0.57,0.046,0
AP000696.2,0,3.4492910330652293,0.561,0.047,0
CELA1,0,3.4340520899354976,0.879,0.129,0
AP000553.2,0,3.416150148095861,0.539,0.042,0
GKN1,0,3.415168623490253,0.765,0.101,0
AC092535.5,0,3.403870685595435,0.623,0.062,0
AL121992.3,0,3.316526792705579,0.379,0.011,0
TMEM108-AS1,0,3.31493730949087,0.621,0.055,0
AP001189.1,0,3.309865419420982,0.866,0.172,0
AC254633.1,0,3.2974146413771406,0.719,0.08,0
AL139002.1,0,3.296689908886264,0.851,0.147,0
AC079382.2,0,3.262738274171336,0.855,0.139,0
AF240627.1,0,3.254644643059696,0.489,0.03,0
AC007271.1,0,3.221139137317799,0.875,0.144,0
AL359095.1,0,3.21059528299389,0.623,0.063,0
ERICH5,0,3.198026606778213,0.842,0.133,0
OR2T11,0,3.1936050989541727,0.697,0.055,0
AC104564.2,0,3.1899634592706487,0.833,0.108,0
Z82188.2,0,3.1458441997628723,0.818,0.112,0
AP005432.2,0,3.071254899461116,0.634,0.061,0
AC022733.2,0,3.065891367190761,0.851,0.092,0
MED4-AS1,0,3.0580669234986786,0.849,0.134,0
PAPPA-AS1,0,3.0201424720066923,0.682,0.071,0
LINC00474,0,2.9833700152785187,0.829,0.097,0
PPP4R4,0,2.9467263157464307,0.897,0.179,0
ARX,0,2.86518702024218,0.783,0.095,0
BX005214.1,0,2.8419543538747645,0.814,0.1,0
RFPL4B,0,2.840294330186733,0.844,0.115,0
AL450469.2,0,2.8165982752869763,0.783,0.086,0
WWC3-AS1,0,2.810395265367031,0.741,0.068,0
AF127577.1,0,2.8093550196355697,0.838,0.114,0
TLX3,0,2.7888540674514273,0.825,0.101,0
AC089985.1,0,2.7636658593155072,0.796,0.108,0
AC100802.1,0,2.763217359105031,0.857,0.159,0
AADACL3,0,2.686066698084154,0.871,0.15,0
AC092819.3,0,2.591227735140156,0.864,0.127,0
AL133482.1,0,2.5530560785967564,0.838,0.126,0
AGXT,0,2.4229938232679054,0.86,0.14,0
AC016026.2,0,2.381435062749733,0.768,0.099,0
CR936218.1,0,2.3507348960890697,0.68,0.073,0
RASGRF2-AS1,0,2.3075083473266655,0.86,0.139,0
PALM3,0,2.0746034939583087,0.851,0.132,0
KRT81,0,-0.6188038979251669,0.781,0.1,0
GPR17,6.273713368463055e-307,3.634633239875315,0.678,0.089,2.292791287638508e-302
AC090796.1,1.393491429863441e-306,3.3475898351659272,0.862,0.17,5.092653779578932e-302
AL096870.6,6.159339485394242e-306,3.7835281757734096,0.474,0.032,2.2509922083321797e-301
AC241644.3,2.1444845996416825e-304,3.6215865095980746,0.564,0.052,7.837233417850493e-300
AL583722.3,1.2675510880960972e-303,3.868490912551099,0.493,0.037,4.6323922065559965e-299
PANX3,1.514006435299931e-302,3.9619261634448533,0.445,0.027,5.533087918447128e-298
CYP39A1,1.7232212948066728e-301,2.6635367430345127,0.862,0.168,6.297684544000466e-297
AP000866.5,1.3261328952521393e-299,2.8463769862050468,0.599,0.06,4.846485278988468e-295
CHRM1,1.8873487122827492e-299,4.379505318482678,0.349,0.012,6.897504603908536e-295
KRTAP17-1,6.852423682145258e-299,3.906035636891442,0.419,0.023,2.504286758876806e-294
KRT7-AS,9.482483742389246e-299,2.8962265284287785,0.671,0.08,3.465468508493574e-294
PLCL2-AS1,1.3796067297736612e-296,3.360791271615236,0.596,0.063,5.041910754630822e-292
CSAG1,3.827934219317129e-296,4.489430676457796,0.243,0.002,1.3989568397916379e-291
AC092819.1,5.04982151154207e-296,2.1202963168542244,0.864,0.148,1.845507769608165e-291
LINC02512,1.6169425016547609e-295,3.836683457023498,0.575,0.057,5.909278066547489e-291
AC079328.2,2.523114313065523e-295,3.0088665765724514,0.873,0.17,9.22097356852926e-291
KLRG2,6.126908900666261e-295,3.008112822079066,0.853,0.155,2.2391401268374916e-290
AC011313.1,4.268226913889858e-294,1.322579513366592,0.623,0.07,1.5598662079501875e-289
ROPN1B,2.5748726631658573e-293,2.6133151974894506,0.645,0.072,9.410129634805942e-289
NOS2,1.0326656375253565e-291,3.711130737413547,0.895,0.206,3.773979838900168e-287
CPLX3,2.7486986102923283e-291,2.254858259358472,0.686,0.086,1.0045393941174343e-286
FABP12,6.274409210507051e-291,4.369373460789172,0.248,0.002,2.293045590071907e-286
SLC17A4,1.0532511365628064e-290,2.8991458402078143,0.629,0.069,3.8492116036824324e-286
LINC01602,1.1399479198870531e-290,3.0731961151453664,0.888,0.2,4.166053668019224e-286
PCSK1N,1.541614317236961e-290,3.928544851194712,0.895,0.255,5.633983683774198e-286
NBAT1,8.933887998898747e-289,2.578816794244471,0.785,0.132,3.264978708077536e-284
AL590399.3,1.9293392747236265e-288,4.291065068482414,0.263,0.004,7.050963313404965e-284
LINC02392,2.2987579415479107e-288,4.126640294323899,0.281,0.005,8.401040773180994e-284
AC004593.1,8.224697792978366e-288,2.0227925331475736,0.928,0.195,3.0057980554218737e-283
AC026523.4,1.672774457989079e-287,4.391326803725693,0.257,0.003,6.113321534166888e-283
C1QTNF12,8.076382355876572e-287,3.236018465660273,0.868,0.2,2.951594695778652e-282
AC016571.1,3.9400874185037666e-286,4.234855722529611,0.276,0.005,1.4399443479663864e-281
EQTN,1.5165623656363094e-285,2.813219073634853,0.805,0.134,5.542428821454457e-281
CIRBP-AS1,2.144254730119945e-285,2.571352593632617,0.739,0.102,7.83639333669635e-281
ASPHD2,4.747220166679702e-285,3.219310400487963,0.866,0.208,1.7349190821147638e-280
AC020915.1,9.396069259625547e-285,3.7846332763170416,0.417,0.025,3.433887471622752e-280
CNTNAP3C,7.165722346011749e-284,2.657590208335229,0.818,0.139,2.618784888573454e-279
AL133331.1,1.0876041453073044e-283,5.120328374101244,0.265,0.004,3.974758109440074e-279
SERTAD4-AS1,4.233454031068778e-282,2.607018103117073,0.868,0.172,1.5471581101943958e-277
HOXC13,1.6551823640218505e-281,3.140357555577304,0.643,0.078,6.049029467554255e-277
LINC00501,1.2478805407564749e-280,2.578039462052379,0.8,0.13,4.560504224248613e-276
CD79A,3.025733937834966e-280,4.45003277257691,0.265,0.005,1.1057847249211666e-275
LINC02701,8.910653629046905e-280,3.286683416379944,0.564,0.057,3.256487475271482e-275
OR5H1,1.8175747839027204e-279,2.9585960980615216,0.533,0.049,6.642508805250882e-275
AC005828.1,1.9980827010984436e-279,2.816078355420829,0.875,0.181,7.302193039434373e-275
NMBR,7.730034596019927e-279,3.1760071762900663,0.404,0.022,2.8250184434614423e-274
AC009478.1,2.3763178587500166e-278,2.9726611919702792,0.544,0.05,8.68449124658781e-274
ARL14EPL,8.638846482364004e-278,2.9884411317453976,0.846,0.16,3.157152835444749e-273
NLRP7,2.0296631231238633e-277,2.6845378902167845,0.864,0.163,7.41760684976847e-273
AC005996.1,3.3287019926201576e-277,3.487862776484869,0.423,0.028,1.2165074302229628e-272
AC005050.2,1.5156958240208242e-276,3.574620116641917,0.393,0.021,5.539261958466504e-272
AC012313.9,2.3540597321077543e-276,3.60729080652664,0.327,0.012,8.603146696960999e-272
PLPP2,2.150296653540096e-274,3.03456937160436,0.895,0.236,7.858474150027635e-270
KISS1R,3.491166877325911e-274,3.7926461255503905,0.86,0.238,1.2758818469875273e-269
AL391422.2,7.189340718412367e-274,2.5795366608358656,0.746,0.116,2.627416458950984e-269
DEFA3,3.1012591958753945e-273,4.235013105862654,0.268,0.005,1.1333861857246217e-268
AC078883.2,3.7112872446400386e-273,2.885991906329929,0.577,0.059,1.3563270364261485e-268
AL358473.2,7.951022930722432e-273,4.044499214347528,0.246,0.003,2.90578084026182e-268
OR8G5,1.023054398499745e-272,2.5987062608144997,0.794,0.135,3.738854604757168e-268
AL136988.1,5.724732261512211e-271,3.3888176485403285,0.675,0.099,2.0921606522922528e-266
C12orf42,9.632831293185378e-271,2.1880110939040778,0.864,0.16,3.520414524407528e-266
AC025174.1,1.171173907486625e-269,4.7646063255186455,0.221,0.001,4.28017216230062e-265
LACRT,1.903416764625707e-269,4.221809880353385,0.252,0.004,6.95622690800111e-265
RRM1-AS1,6.841635587538016e-269,4.174309952369315,0.268,0.006,2.5003441418216436e-264
AC084364.3,8.330558398835046e-269,3.3776892451182725,0.607,0.073,3.044485872438256e-264
TRPM2-AS,1.7376514694197325e-267,3.16297828394839,0.594,0.068,6.350421060141355e-263
AC084036.1,2.1155546508498856e-267,2.8141481529783476,0.702,0.101,7.731506026995992e-263
FAM163A,2.437551918960161e-267,2.620845743111055,0.89,0.209,8.908277243031803e-263
PCSK6-AS1,8.385089655069468e-267,2.54908298825507,0.599,0.067,3.064414865341688e-262
LINC02130,2.0850738565466487e-266,2.5693453850434205,0.689,0.096,7.620110916135382e-262
LINC02826,2.2574562379390257e-266,2.455187467402217,0.877,0.181,8.250099567171964e-262
OR8G1,3.071406383435194e-265,2.5520297435878962,0.829,0.151,1.122476176890226e-260
AC138819.1,6.817852819173776e-265,2.215698255720011,0.695,0.093,2.4916524912952482e-260
MYO7B,6.84862891719925e-265,3.0158226397592394,0.886,0.243,2.502899924079638e-260
AC004156.1,7.53421610807414e-265,2.501259647633236,0.864,0.183,2.7534546188567752e-260
LINC01195,2.2001086872943477e-264,4.087499684746932,0.259,0.005,8.040517208585923e-260
HCAR3,3.000926721583769e-264,2.889259813145268,0.866,0.188,1.0967186796700042e-259
AL133342.1,7.172790154643919e-264,1.3107971058127834,0.884,0.157,2.621367889916167e-259
AL139327.2,3.597002181599304e-263,2.069036222947261,0.616,0.073,1.3145604172872817e-258
LINC02692,3.655457548444781e-263,3.9199201119627816,0.246,0.004,1.3359235156546296e-258
FBXO2,3.656292757454579e-263,2.937610936301337,0.779,0.146,1.3362287511393505e-258
Z99289.2,6.419826594791485e-262,2.823237627139468,0.476,0.04,2.3461898273324962e-257
SAA4,8.821349021826943e-262,2.902733882938244,0.669,0.092,3.2238502135168745e-257
RBM24,6.799066515723223e-261,3.2236347789122526,0.904,0.289,2.484786848836209e-256
AL031290.1,6.64817114945244e-260,4.064060980815512,0.364,0.02,2.429640628278889e-255
GSDMC,1.7831674898206241e-259,2.4051747017665717,0.474,0.041,6.516763908298453e-255
HIST2H2AA4,1.7875490102920214e-259,2.423979045165858,0.737,0.11,6.532776613013221e-255
AC092800.1,1.094442160687974e-258,4.288535871942573,0.25,0.005,3.999748320450269e-254
SLC17A8,1.2943731706095554e-258,2.68462241839701,0.871,0.222,4.730416189309681e-254
AC027128.1,1.6562195819301209e-258,3.3591594170737373,0.529,0.054,6.05282008412182e-254
CHIA,1.9182968309682757e-258,3.349926742413812,0.34,0.015,7.01060759845666e-254
LINC02617,3.9389862472061774e-258,4.22161911534363,0.213,0.001,1.4395419139039697e-253
AC104689.2,5.697297717203541e-258,3.7364156220120517,0.265,0.006,2.0821344237292063e-253
LINC00421,2.905418832753145e-257,3.766478885717664,0.327,0.014,1.0618143666179644e-252
CALHM3,4.967186110988365e-257,2.5371389240765545,0.719,0.111,1.8153078361218078e-252
AL355581.1,1.1119903147593713e-256,2.90360137585641,0.458,0.037,4.0638798043195984e-252
OR1F1,1.3202655821738069e-256,5.2343352654754,0.224,0.002,4.825042596612394e-252
AC092636.1,1.435813418420942e-256,2.9544860162107485,0.428,0.032,5.247323718961175e-252
Z83818.2,1.0114318134896911e-255,3.9582432830529495,0.276,0.008,3.696378705579425e-251
RNF223,2.003658624927795e-255,2.562327182408831,0.864,0.195,7.32257081066112e-251
AC100835.1,3.8318802161761126e-255,2.2220686028022927,0.66,0.093,1.4003989438037222e-250
LMAN1L,4.272635886663694e-254,3.109937728564711,0.485,0.044,1.5614775111401135e-249
AC022966.1,1.1036400123660157e-253,2.7353396099383094,0.798,0.142,4.033362789192841e-249
LINC01821,6.201847468207736e-253,2.296979164874526,0.827,0.162,2.2665271757311993e-248
AC106799.1,9.2232198553589e-253,4.061209321825402,0.213,0.002,3.370717928339464e-248
CLEC12B,3.5556967313274033e-252,2.450569573603196,0.474,0.042,1.2994649274309128e-247
VTCN1,1.1102013631662105e-251,1.603249644817959,0.831,0.155,4.0573419018272325e-247
AL445985.2,4.197495888669436e-251,1.7980206540293269,0.454,0.037,1.5340168474731321e-246
SOX30,9.927794206616057e-251,2.541400025005201,0.768,0.136,3.628211670749904e-246
C9orf152,1.8303933799871305e-250,2.393318037573021,0.851,0.178,6.689355646500968e-246
AL033384.1,2.3400826098378752e-250,4.360790338066171,0.261,0.007,8.552065905913499e-246
EZHIP,1.1540384629347098e-249,1.985484230179802,0.789,0.128,4.21754896664119e-245
Z99289.1,6.667120517901301e-249,2.614235617046525,0.796,0.157,2.4365658644722093e-244
AL137017.1,8.042777389016431e-249,2.4436355767907507,0.382,0.024,2.939313424589945e-244
NOG,5.633461691662979e-248,3.313783890831407,0.871,0.225,2.0588049098351524e-243
AP002008.4,1.6612507708416027e-247,3.8969522242779444,0.25,0.006,6.071207067117721e-243
AL117350.1,3.014560184977085e-247,2.5285656450061245,0.645,0.093,1.1017011652017253e-242
AL136129.1,4.6959419328184564e-247,2.4244975148852657,0.886,0.203,1.7161789387678331e-242
OR2AT4,6.781891850395296e-247,3.0069637323103775,0.645,0.099,2.4785101956454647e-242
AC027612.5,7.655500745130216e-247,3.8843196854435105,0.261,0.007,2.7977793023152887e-242
TBILA,1.0687330243240148e-246,2.058489115431404,0.739,0.116,3.905791710694545e-242
SHANK2-AS2,3.5510842865487576e-246,4.26255684104428,0.254,0.006,1.297779263362109e-241
AL512347.1,4.737705725623423e-246,3.022253993494988,0.875,0.237,1.731441934486336e-241
AC007535.1,5.091591825247549e-246,4.9949094822031785,0.235,0.004,1.8607731484549695e-241
AC074237.1,2.256139581255215e-245,2.2299865925002873,0.846,0.184,8.24528771365531e-241
AP001893.1,7.591897778223975e-245,2.555258570918399,0.5,0.048,2.774534962029734e-240
DEFB121,4.984714698392935e-244,3.7581729208782164,0.259,0.007,1.8217138336746822e-239
PTCRA,7.712186280994623e-244,2.0443886424691686,0.923,0.218,2.818495598252295e-239
AC008080.3,8.384197601225958e-244,4.0202837734882575,0.257,0.007,3.0640888553440386e-239
EGFR-AS1,3.4379143422108373e-243,3.5315312860392503,0.877,0.285,1.2564201755043726e-238
CATSPER1,6.383451447750024e-243,1.6533997624265542,0.855,0.158,2.332896166094724e-238
AC012615.3,8.036209179157263e-243,4.011085521716813,0.243,0.005,2.9369130066148136e-238
AC079921.2,1.1307813895644427e-242,1.701299566334205,0.695,0.1,4.132553666302212e-238
AC112254.1,1.8851213697029227e-242,2.628522218674723,0.89,0.241,6.889364557716302e-238
HIST2H2AA3,2.1052181635936778e-242,2.705694353314713,0.616,0.083,7.693730300669455e-238
WWTR1-AS1,4.233211185224254e-242,1.6709508707555525,0.833,0.154,1.5470693597520556e-237
DIO2-AS1,5.776707302847109e-242,2.835838457930687,0.888,0.253,2.1111554508985045e-237
CLDN8,9.440784599719126e-242,3.4387975132138395,0.461,0.043,3.450229139813352e-237
CAMKV,2.1651593899092048e-241,4.070859885341888,0.351,0.021,7.91279150636218e-237
AL360169.1,5.375848245694459e-241,4.261054805757611,0.219,0.003,1.964657499871497e-236
CCL25,9.838214007099732e-241,3.9257374299498773,0.568,0.079,3.595473691034668e-236
AL161729.2,1.0242633256607916e-240,4.031811470330208,0.228,0.004,3.743272749959929e-236
AC119800.1,1.1438397005312557e-240,2.3830384833553895,0.581,0.068,4.1802765695615275e-236
LINC02676,1.4514739756836803e-240,3.603312335575584,0.329,0.016,5.304556791533578e-236
AP001972.4,1.5540623062678702e-240,2.1300881493625257,0.84,0.184,5.679476104486558e-236
AP001453.3,3.775867866590212e-240,3.219916020387526,0.469,0.043,1.3799286705240588e-235
CLEC12A,4.4516868877239464e-240,0.7392398414328447,0.785,0.145,1.6269134899875936e-235
AL645504.1,2.346104626667574e-239,2.4769465047824077,0.814,0.155,8.574073968619316e-235
CELA3A,1.5508749525049493e-238,3.4274852445785076,0.379,0.025,5.667827601424588e-234
BLK,2.9396940304003535e-238,3.3984982164546844,0.399,0.03,1.0743405803501133e-233
LINC02252,4.105471711367195e-238,4.608086108448251,0.217,0.003,1.5003856916362551e-233
AL121820.2,5.850654756613278e-238,0.6237742629959846,0.912,0.233,2.1381802873518887e-233
WEE2,6.927166739665247e-238,3.5128102661997858,0.447,0.04,2.5316023566780615e-233
AC005009.2,3.280817487200037e-237,2.662088523863967,0.581,0.074,1.1990075588721254e-232
GH2,5.834547773147957e-237,2.67814535191142,0.732,0.133,2.132293829174652e-232
AC100778.2,7.073509167447143e-237,3.5521253570884372,0.263,0.008,2.5850846603352327e-232
CBSL,1.2375989104341958e-236,4.304310572377876,0.211,0.003,4.5229289780728116e-232
S100A5,1.9048245702545575e-236,2.3743723430753754,0.761,0.142,6.961371874452306e-232
AC110792.2,1.9061880814654096e-236,2.254275348989463,0.647,0.095,6.966354962523486e-232
LPAR2,2.3862018132595388e-236,2.9689729094630457,0.897,0.325,8.720613146738311e-232
AC011407.1,3.1367954441628286e-236,2.7059053889710345,0.849,0.21,1.1463732630237473e-231
AC015522.1,1.321352118712443e-235,2.7199789852977854,0.757,0.141,4.829013453046494e-231
AC011595.1,2.061564708421521e-235,2.093632673250605,0.566,0.068,7.534194383397291e-231
AHNAK2,3.9215644849792456e-235,2.625718867261849,0.914,0.256,1.433174956680515e-230
AC018362.2,3.538955046594894e-234,2.525297614512791,0.452,0.041,1.29334651132857e-229
MAG,6.59006235004029e-234,2.068639076909016,0.855,0.182,2.4084041864457245e-229
ACTL10,7.011371740813941e-234,2.5947352838382107,0.686,0.108,2.562375916397863e-229
AC068135.2,2.3033167582876615e-233,4.04923092571225,0.232,0.005,8.417701424838088e-229
MNX1-AS2,2.308985436876393e-233,4.273338845027775,0.206,0.002,8.438418177608465e-229
C1orf158,2.993070131875784e-233,2.4394172130170775,0.781,0.149,1.093847410395324e-228
AC099535.2,4.27508538178964e-233,2.6589391468207078,0.917,0.303,1.5623727036288416e-228
LINC02787,4.302831694217723e-233,3.3718805288609683,0.298,0.013,1.572512870968809e-228
CTAG2,1.0458041563187603e-232,2.425208363821908,0.667,0.103,3.821995869682541e-228
AC016027.3,2.5957214692090655e-232,3.176678865573794,0.669,0.115,9.48632368137145e-228
AC139491.1,2.9993437911481985e-232,3.844135544770497,0.263,0.008,1.0961401819130206e-227
LINC02519,3.1960976551437402e-232,3.151373325185901,0.513,0.058,1.1680458490488313e-227
AL159166.1,7.54519161549745e-232,3.778151776247835,0.228,0.005,2.7574657277996984e-227
LINC02115,8.433041597657828e-232,1.1105551974398873,0.434,0.037,3.08193938228003e-227
LINC01297,3.002102345744629e-231,2.313203498375646,0.796,0.15,1.0971483232758322e-226
CYP26A1,3.779663034060734e-231,2.518448906751771,0.645,0.094,1.381315652427836e-226
POTEM,5.0024787818206983e-231,1.963298880331073,0.871,0.184,1.8282058956041924e-226
KCNQ1-AS1,9.907042843193798e-231,2.822236431759444,0.925,0.354,3.620627877473606e-226
AC073539.1,1.4910487256167804e-230,3.4728512649860477,0.469,0.046,5.449186672639086e-226
ITGA6-AS1,1.5084747088970453e-230,2.9866217399691415,0.667,0.111,5.512871671135142e-226
AC091074.2,4.751016477380946e-230,3.5810180083702656,0.292,0.013,1.7363064818236406e-225
AP005264.1,6.0848543910677255e-230,2.7573548299173964,0.577,0.075,2.223770885759611e-225
LDLRAD2,1.4206181361385715e-229,3.0253142770758408,0.888,0.283,5.191791040332023e-225
AL356652.1,1.52601900566357e-229,3.1865422852796037,0.515,0.059,5.576989058098083e-225
UBE2Q1-AS1,2.2634490357385344e-229,3.8562670510048243,0.261,0.008,8.272000846010048e-225
AC010624.3,2.2811839491481585e-229,2.6539307474965943,0.794,0.165,8.33681486055686e-225
AC008569.1,6.701028407146159e-229,2.188741802938809,0.897,0.202,2.4489578416756353e-224
AC107398.4,6.772172878994112e-229,3.746095227310404,0.298,0.014,2.474958300357188e-224
AC100801.1,1.0872254327922445e-228,0.604676464058195,0.833,0.177,3.973374066682537e-224
ESYT3,1.676590428399772e-228,1.683680924397522,0.897,0.195,6.127267379629807e-224
AL589743.4,2.414082695320801e-228,2.4602091908508905,0.535,0.061,8.8225066183194e-224
AC113607.1,3.1607450793177203e-228,3.0905300950089654,0.498,0.054,1.1551258966874541e-223
LINC00533,3.357855082375596e-228,4.057796916746176,0.252,0.008,1.2271617184049852e-223
OR6C75,6.196637499962873e-228,2.7063109649831407,0.493,0.051,2.264623140736432e-223
FNDC10,8.705105244261993e-228,2.8976323604442573,0.914,0.365,3.181367762567988e-223
AL135902.1,1.0142348497700396e-227,4.116956385438996,0.215,0.004,3.706622681969587e-223
SLC26A1,1.452202973412536e-227,3.973574284482261,0.59,0.096,5.307220986633454e-223
LINC02387,1.849804695129462e-227,3.7325692598569624,0.625,0.112,6.760296238820132e-223
AC018464.1,4.632136407666113e-227,2.3223429653985113,0.803,0.168,1.6928605715456575e-222
AP003065.2,5.078252862676793e-227,4.27888138846212,0.23,0.005,1.855898291193861e-222
AP002833.2,1.4591629312723915e-226,4.490258240579698,0.34,0.022,5.332656848628082e-222
MMP11,1.5423233254308695e-226,3.829693859196197,0.899,0.388,5.636574825119655e-222
AF127936.2,1.779302815889225e-226,2.1068128410297264,0.814,0.166,6.502640070948761e-222
AC114939.1,1.9759790144529904e-226,2.96590009407753,0.564,0.075,7.221412906219899e-222
TNFRSF25,2.5186561646102114e-226,2.565828058375037,0.98,0.502,9.204680819184478e-222
AC016549.1,4.469491620717738e-226,2.4659723756140464,0.805,0.169,1.6334204077075046e-221
AC079226.1,4.580985114285675e-226,3.1190643617095173,0.43,0.038,1.6741668198668428e-221
TH,8.72998349774246e-226,1.9267762391687908,0.836,0.183,3.1904597690849594e-221
AL445584.2,9.66151980277838e-226,2.3770590264685407,0.75,0.135,3.530899027123387e-221
AC007952.5,2.5851612522008103e-225,2.9413451042241823,0.478,0.05,9.447730312293081e-221
LINC00520,4.174608299660542e-225,3.372180823531819,0.318,0.017,1.5256523491939415e-220
AC106782.5,1.5078402255790324e-224,4.152113330057057,0.211,0.003,5.510552888401132e-220
RTN4RL2,5.556249978007725e-224,3.5792807364579273,0.86,0.303,2.0305871169627032e-219
AC099681.1,1.0038761670999921e-223,3.835861696243141,0.289,0.013,3.668765840283631e-219
MAMDC2,2.0168002656844946e-223,9.969607876348825,1,0.854,7.370598250970554e-219
AC006270.1,7.91133398518086e-223,2.238594107446592,0.906,0.245,2.891276118224197e-218
AC018865.1,7.9656053827424792e-223,3.941415360483285,0.32,0.018,2.9111101431770666e-218
AC068308.1,9.117887886697355e-223,3.685216649476094,0.439,0.043,3.3322233070724154e-218
AC069234.5,1.1566128256197887e-222,3.015278834563473,0.456,0.045,4.2269572325100795e-218
AC069421.3,2.7615052991694047e-222,4.073478893824636,0.23,0.006,1.0092197266344507e-217
KRT6A,4.468934211739137e-222,3.1409990815337467,0.461,0.046,1.633216697022185e-217
AL360007.1,5.890718084635408e-222,2.6277621971764518,0.507,0.057,2.1528218312108563e-217
PAGE2,6.174129843023637e-222,3.3840358337809455,0.346,0.022,2.2563974924314186e-217
SAA2,1.20402160935136e-221,3.571353839091937,0.875,0.294,4.40021737353548e-217
LINC00324,1.7789614039877055e-221,2.2967557564628445,0.855,0.185,6.5013923470134685e-217
SLCO4A1-AS1,1.9550647196839213e-221,3.039392780321,0.564,0.081,7.144979524556858e-217
AL353807.5,2.0023303214956557e-221,2.655973118667894,0.868,0.292,7.317716392938023e-217
AL049794.1,3.381734743124806e-221,3.099390626550817,0.664,0.112,1.2358887792223915e-216
SZT2-AS1,3.8288801334554445e-221,3.051033585642571,0.342,0.022,1.3993025335726268e-216
AC087588.2,3.2412776034483845e-220,2.4977018266606636,0.873,0.24,1.1845573129562465e-215
GRAP,6.6010850436426916e-220,2.5344952392450155,0.577,0.08,2.412432540049658e-215
AL355810.1,3.4338390044353564e-219,4.082711740823406,0.195,0.002,1.2549308025609453e-214
KRT86,6.847458646495303e-219,1.8307774949544013,0.846,0.215,2.5024722369481737e-214
LIPK,1.4200481594632604e-218,3.005554378572234,0.482,0.055,5.189708003574432e-214
AL021368.1,1.4618956232088392e-218,3.221006130668382,0.41,0.035,5.342643744579024e-214
B3GNT7,2.762881459069197e-218,3.040692784904089,0.888,0.354,1.0097226580314287e-213
AC012510.1,3.492052150754245e-218,2.9738514601893424,0.647,0.111,1.2762053790146464e-213
EFNA3,1.6486890598666282e-217,2.6841735003894494,0.862,0.245,6.02529903818858e-213
AP002762.2,5.648445982065405e-217,2.313422105961869,0.947,0.381,2.0642810686056231e-212
LINC01790,5.867968428267451e-217,2.4512575425699863,0.695,0.122,2.1445077417946226e-212
PDE6H,1.0417953243682294e-216,2.1309234288618835,0.871,0.27,3.807345192436131e-212
AC013472.2,1.2963133140218823e-216,2.735911223185612,0.781,0.174,4.737506637424371e-212
AC107881.1,1.494299028483284e-216,2.4065651183772685,0.814,0.199,5.46106522949501e-212
AL359851.1,1.7907571663642724e-216,2.4356588486786332,0.7,0.124,6.54450114019487e-212
AFAP1-AS1,1.7926378196415068e-216,2.7226647790740315,0.886,0.317,6.551374175661851e-212
CNTNAP4,5.229377496086128e-216,2.167411029229677,0.882,0.23,1.9111282997196363e-211
LINCADL,6.497815162371059e-216,2.8940354049007198,0.487,0.053,2.3746915292401272e-211
LINC01456,8.041543673328746e-216,2.065065534820756,0.877,0.256,2.9388625508547237e-211
NLRP9,8.4853192425151e-216,2.6595068718856196,0.897,0.286,3.1010447703695686e-211
LINC02290,1.7343314782248115e-215,2.799552594651491,0.316,0.018,6.338287820320396e-211
FAM153A,1.9436710356555136e-215,2.633199485779466,0.658,0.117,7.10334016690664e-211
AL022397.1,1.1687975142020967e-214,4.111606177109557,0.184,0.002,4.2714873954029826e-210
AC007349.2,1.924490671277791e-214,3.9819021363481326,0.228,0.006,7.033243607251814e-210
LINC02261,2.1595906463388403e-214,3.393430437028419,0.379,0.03,7.892439976109926e-210
CBLB,2.4483381479973226e-214,3.5911639239116226,1,1,8.947696595671015e-210
