gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TRIM64B,0,4.769940444153388,0.512,0.034,0
LINC01338,0,4.658757711181099,0.461,0.03,0
GUCA2B,0,4.336847409733949,0.494,0.027,0
AL391422.3,0,4.310759338048841,0.472,0.023,0
GJB3,0,4.12006603348777,0.43,0.021,0
AC022916.4,0,4.07224629584508,0.43,0.018,0
LINC01792,0,3.753722917533553,0.423,0.022,0
AL109924.4,2.2112214232005056e-298,4.193927446492982,0.339,0.011,8.081129813228568e-294
BX005040.1,4.289969546048432e-296,4.186700751468471,0.566,0.058,1.56781227029886e-291
C5orf46,2.9540583452274163e-294,4.8570696154909605,0.492,0.04,1.0795901628468116e-289
AC124276.2,4.478351706919229e-285,3.8260558563955627,0.572,0.062,1.6366584148107014e-280
AC074031.1,7.210691243603342e-283,4.265922424150963,0.39,0.021,2.6352192218872775e-278
AC126407.1,5.269655679820982e-277,4.046521203936616,0.412,0.025,1.925848364747376e-272
AP006222.2,7.123738098444709e-268,3.8320182433682284,0.399,0.024,2.6034413254576036e-263
FGFBP1,5.697797362166403e-262,4.597098866402064,0.521,0.057,2.0823170239773337e-257
AL590491.2,2.363223432498756e-261,4.1824744078979545,0.461,0.039,8.636636356409954e-257
AC091544.4,8.9387183342449845e-256,3.7241866925821503,0.494,0.049,3.266744002433172e-251
LINC02473,3.0589721470314916e-253,3.9279689631230035,0.486,0.047,1.1179319608541289e-248
BX005214.1,1.1505666340326982e-249,4.12616489118979,0.666,0.112,4.204860820735899e-245
CDH16,7.704866023838983e-249,4.054720223577808,0.472,0.045,2.8158203370721946e-244
PAPPA-AS1,9.586128127417893e-246,4.167572974794874,0.575,0.08,3.5033463854461435e-241
LINC02701,1.6699079054767557e-244,3.668563082889195,0.523,0.06,6.102845431355352e-240
AC122710.2,2.3979859140608776e-240,4.098350551087052,0.316,0.015,8.763679321526883e-236
SLC17A4,3.6400558435766077e-239,3.4005129439406634,0.563,0.074,1.330294808593507e-234
LINC00160,6.382651756641409e-239,3.70563874870523,0.356,0.021,2.3326039109821694e-234
AL391422.2,3.6825694661899125e-237,4.4310069216257375,0.666,0.123,1.3458318371137654e-232
AL021707.8,4.967230214429682e-237,3.455661304812134,0.41,0.031,1.8153239541654715e-232
AC093579.1,2.0693517026579318e-236,4.586261382761051,0.263,0.008,7.562652732533678e-232
PPP4R4,2.1035006267620224e-235,4.112479092351202,0.793,0.187,7.687453390564487e-231
LINC01683,1.0849717607373646e-234,4.569655985293294,0.263,0.008,3.9651377967907725e-230
AL109914.1,1.5102154313092744e-233,3.5108822906778627,0.474,0.049,5.519233315262874e-229
AC115102.1,2.033706022542191e-231,3.577075736862871,0.352,0.022,7.4323820299826905e-227
LYZL6,2.713286295791429e-231,4.114581712863677,0.292,0.012,9.915976096599357e-227
AWAT1,7.040837043240024e-230,4.124664642561938,0.303,0.014,2.5731443058224992e-225
HLA-DOB,9.258273469767634e-230,3.224702205399609,0.606,0.094,3.3835286222612795e-225
AADACL3,1.8244018438642348e-228,3.1400638604920825,0.737,0.161,6.667458978586232e-224
AC026427.1,5.829024395427512e-227,3.285410323173255,0.559,0.078,2.1302752555529388e-222
AL109924.2,5.7259370271370815e-226,3.2813549164322406,0.543,0.071,2.0926009459375177e-221
AC022733.2,4.817130053871119e-221,2.3637974900018035,0.65,0.108,1.760468349487739e-216
AC027228.2,1.7797713805376257e-220,4.05179895516846,0.314,0.017,6.504352487312807e-216
AC090572.3,9.129761631428137e-219,3.891346498989387,0.595,0.098,3.336562685821727e-214
SPRR2G,1.1298131512389809e-216,0.3171453449277375,0.682,0.146,4.12901514251798e-212
AC254633.1,1.3555020743444716e-215,3.065703302098509,0.588,0.091,4.953817880899306e-211
HTR3E,7.795346685017227e-215,4.938651826836002,0.343,0.024,2.8488873995063957e-210
OR5H14,6.019022192325406e-214,3.344385004107499,0.612,0.104,2.199711850407243e-209
SOX30,9.665749294335278e-212,3.4400810113363303,0.677,0.143,3.532444737107771e-207
HOXA1,5.955153054712148e-211,3.533776026793822,0.41,0.039,2.1763702353751016e-206
SACS-AS1,4.3033443185538376e-209,4.966627709927624,0.22,0.006,1.5727002146586855e-204
Z82188.2,2.924223719766719e-208,3.0304658780177975,0.65,0.126,1.0686868006259451e-203
AC012668.2,2.9538490423353824e-208,3.589090167402621,0.445,0.048,1.0795136710118888e-203
GKN1,4.460360753883042e-207,3.646846908317471,0.615,0.113,1.6300834411140967e-202
OR6C76,4.7819090228994764e-207,5.005003091376878,0.261,0.011,1.7475964715088425e-202
AL133482.1,4.545957528556308e-206,2.9012535614723687,0.673,0.139,1.6613656383861884e-201
AC007639.1,3.3184699306317625e-205,4.087428505967317,0.312,0.019,1.2127680208486839e-200
AL139327.2,4.035786069550658e-205,2.1857020517316847,0.55,0.078,1.4749183769779835e-200
CLDN8,7.328882973916978e-204,3.363724413909633,0.432,0.045,2.6784135716476987e-199
ZNF80,1.5116210467395208e-203,3.931989391724694,0.287,0.015,5.524370277414252e-199
AL583722.3,1.5218391634338707e-203,3.1396925553661426,0.425,0.043,5.561713406685424e-199
LINC02130,2.0306546646413606e-202,3.2965020110001038,0.595,0.103,7.421230537398317e-198
FUT3,7.26396768172549e-202,3.291906286741937,0.379,0.032,2.6546896289633976e-197
AC003965.2,4.437246260279805e-200,2.62837363320447,0.519,0.068,1.6216360182818575e-195
ODF1,5.536389689323734e-200,4.277172182963382,0.296,0.018,2.0233289758602516e-195
OR2T10,2.790425876371846e-199,3.7508468193922795,0.305,0.019,1.0197890407788549e-194
AL358216.1,5.569693552958788e-199,3.176879281784318,0.399,0.037,2.0355002058643187e-194
AC011352.1,2.7636467531026498e-198,4.352021922648551,0.198,0.004,1.0100023423888944e-193
LINC00330,4.308778118297988e-198,3.377719318623094,0.51,0.074,1.5746860511131828e-193
AL589745.2,6.455087203881904e-197,4.043022592972869,0.356,0.031,2.3590761695306803e-192
AC089985.1,7.068153903630486e-197,3.6797356542531965,0.619,0.122,2.5831275256207972e-192
LINC00324,5.66670949624772e-196,2.483739831904967,0.777,0.192,2.0709556524986917e-191
AC005828.1,1.4978808409921e-195,2.755059434620584,0.744,0.192,5.474155321489729e-191
TRHR,1.5951653933348454e-195,4.370403184157803,0.301,0.019,5.829691446481526e-191
AL137024.1,1.222523832803963e-194,3.9351096148846896,0.684,0.164,4.4678355993653635e-190
LINC00868,1.3255712166253028e-194,3.0767194987382034,0.37,0.032,4.844432568278832e-190
AC026583.1,1.681048621770768e-194,2.9551485124630616,0.457,0.056,6.143560293123448e-190
CTAG2,9.091720460024456e-194,3.740287976911609,0.592,0.11,3.322660159320538e-189
PRR36,1.7122022891681622e-193,4.134208046388338,0.356,0.032,6.257414485993966e-189
AC011731.1,2.2780058419911784e-193,3.444933629761941,0.448,0.054,8.325200150140961e-189
AC106801.1,1.8112843718459436e-191,2.63662982066971,0.408,0.041,6.619519865348186e-187
AC093606.1,2.4811750915740453e-191,3.8151915994382817,0.332,0.026,9.067702489666506e-187
AL445584.2,2.7807619895804493e-191,4.508256849661388,0.641,0.144,1.016257276712071e-186
AC078883.2,1.1122803648144251e-190,3.796319345979567,0.474,0.067,4.064939821250798e-186
AP005432.2,1.7084240314620796e-190,3.098370878185696,0.499,0.071,6.2436064653813166e-186
AL590093.1,4.1193528141999235e-190,4.622719096903953,0.298,0.02,1.505458679477504e-185
AC012065.3,1.5338944336631683e-189,3.099038747239522,0.421,0.046,5.605770597265415e-185
UNC45B,3.99722380002455e-189,2.782562657585123,0.597,0.112,1.460825409956972e-184
AC093746.1,8.317479661827685e-189,4.336157169637985,0.212,0.007,3.039706117211546e-184
RAB6D,2.4754469957490366e-188,3.875709129660941,0.276,0.016,9.046768590664429e-184
AC084026.1,7.521458029912804e-188,4.07259642711476,0.327,0.026,2.748792051611933e-183
MYO7B,9.844080004656423e-188,4.062883604084349,0.788,0.252,3.5976174785017367e-183
AL512310.10,1.482588241092396e-187,3.556544398832367,0.332,0.026,5.41826698589627e-183
LINC01602,3.902542369082992e-187,2.9659305734051102,0.753,0.211,1.4262231342050701e-182
AL451123.2,9.098518704001482e-187,3.063123736435225,0.454,0.056,3.325144645564382e-182
ANTXRL,1.1167635782547747e-186,4.143304160981985,0.29,0.018,4.0813241730899e-182
AC084364.3,1.417698338753942e-186,2.9738368329419282,0.521,0.08,5.181120348810156e-182
ZP4,2.7773606899808216e-186,2.9300418156491395,0.526,0.082,1.015014237760391e-181
CNTNAP3C,1.9906976034000094e-185,3.137421949562781,0.67,0.151,7.275203461385674e-181
AC015522.1,4.479859247442842e-185,4.430248905921744,0.641,0.15,1.637209360570461e-180
AC103740.2,5.984982761953999e-185,2.693624032614599,0.508,0.074,2.1872718001837084e-180
NXPE4,9.444052988648843e-185,3.523298000594232,0.392,0.043,3.451423605231606e-180
AC005013.1,1.1377343876866855e-184,3.7787243038472287,0.278,0.017,4.157964093239761e-180
ARX,4.0117284787883547e-184,3.4387273644719967,0.577,0.111,1.4661262898579921e-179
KLRG2,1.9215393839933375e-183,3.450457635588389,0.679,0.169,7.022457832742052e-179
ASB5,1.114094422250629e-182,2.3462622329766187,0.561,0.093,4.0715694755571487e-178
AC093843.2,1.2077112123790419e-182,3.284973539494904,0.336,0.028,4.4137013967604466e-178
LINC00605,2.96106536313855e-182,2.3359631923466324,0.65,0.138,1.0821509476126143e-177
RFPL4B,3.297422722294745e-182,2.036880998698627,0.666,0.129,1.2050761080898374e-177
SLC12A8,4.328812504992696e-182,5.52611746116814,1,0.59,1.5820078180746306e-177
AC121764.3,5.186149191471934e-182,4.289941608535522,0.256,0.014,1.895330083515333e-177
AC027290.1,1.685707339253785e-180,3.4330231591398777,0.318,0.025,6.160586042036883e-176
AC091893.2,2.855312563616825e-180,4.092072273152932,0.305,0.023,1.0435025294994049e-175
LINC01449,2.994433233793904e-180,2.6312343481180323,0.49,0.067,1.09434556962232e-175
LINC00317,3.3826362398416683e-180,3.497476913918506,0.303,0.022,1.2362182402125361e-175
AC002064.2,4.374817687785488e-180,4.113901365768026,0.265,0.015,1.5988208721780845e-175
AC003101.2,2.278209285564293e-179,2.1217913815606764,0.833,0.221,8.325943655023265e-175
RPS6KB2-AS1,3.024641579352799e-179,3.43528891963107,0.414,0.05,1.105385511590274e-174
SH2D1B,3.57273984977195e-179,1.6141829678231634,0.33,0.027,1.305693505497657e-174
AC079921.2,4.6269198220567566e-179,3.108471093004126,0.581,0.109,1.6909541181688623e-174
AC090796.1,5.243875004690963e-179,3.141298577989457,0.69,0.184,1.9164265592143593e-174
ARL14EPL,1.0446892520558889e-178,2.7382521850068295,0.688,0.173,3.8179213405634516e-174
LINC01297,2.2643602673215192e-178,2.7084878784944904,0.677,0.16,8.275331032953225e-174
MAPK8IP2,7.225422319439085e-178,2.3678825690677994,0.9,0.354,2.6406028408622082e-173
AC104564.2,2.504187611047806e-177,2.8924434095575204,0.626,0.125,9.151804043335313e-173
AC022211.3,4.697191754413851e-177,2.111155600469038,0.793,0.215,1.7166356985680858e-172
AC004156.1,5.1199465246651415e-177,3.295855554877585,0.719,0.194,1.8711356569041227e-172
GUCA2A,8.928057484079135e-177,4.708616789118045,0.528,0.096,3.2628478881315607e-172
C4BPB,3.843173073974246e-176,2.4150500399267036,0.717,0.173,1.404526031614628e-171
KRT26,5.095555105405943e-176,2.6861857760176626,0.301,0.022,1.8622215688216558e-171
AC020922.4,7.377731298576455e-176,3.90813173727246,0.318,0.028,2.6962656803777513e-171
AC092819.3,1.6082785240974736e-175,1.4816674042139435,0.708,0.139,5.877614694166627e-171
AL139002.1,5.408710756607623e-175,2.7382710231151552,0.677,0.161,1.976667433109822e-170
AC084036.1,1.386605543850457e-174,2.9242664434900254,0.581,0.11,5.0674886205558804e-170
AL645608.1,1.785203254079437e-174,3.15940816571195,0.463,0.065,6.524203812358711e-170
HIST2H2AA3,2.122734358149168e-173,3.1496257756078414,0.53,0.09,7.75774498529195e-169
NLRP7,2.9421566893059854e-173,2.39665860144025,0.708,0.175,1.0752405836737654e-168
NXNL1,3.474064755184577e-173,3.047869605553898,0.381,0.041,1.2696317054297553e-168
AC016769.6,1.074815925862412e-172,3.9199035029460454,0.327,0.03,3.928022282656771e-168
AC007271.1,3.5853826446696115e-172,2.4286797819960277,0.686,0.159,1.3103139413209562e-167
FP671120.6,5.996877871180692e-172,2.9687300641227887,0.332,0.03,2.1916189868016956e-167
CD200R1L-AS1,1.7200448300567316e-171,2.0742842977193385,0.682,0.14,6.2860758359253316e-167
AL158216.1,6.105895932717986e-171,3.1852969104536637,0.461,0.067,2.231460727571115e-166
AC113139.1,1.6428907295121074e-170,3.2157732149506852,0.33,0.029,6.004108460074948e-166
CLDN14,1.8807654183449103e-170,2.639047765328935,0.746,0.225,6.873445297883309e-166
DGCR9,3.112548578996874e-170,2.54712838295844,0.748,0.2,1.1375120036801975e-165
AC011005.1,3.164675369728011e-170,3.1872864473542792,0.492,0.079,1.156562260620799e-165
CYP26A1,1.3056549465953307e-169,3.192629181489429,0.541,0.102,4.771646567827295e-165
AL354949.1,2.13242110406173e-169,3.7469674995696254,0.276,0.019,7.793146166903999e-165
REPS2,9.629457392844631e-169,3.4079554165570745,1,0.657,3.519181498788998e-164
AC079382.2,1.579183057978927e-168,2.3837595065449158,0.677,0.153,5.771282403689787e-164
OR10A3,1.7046300114716592e-168,4.254611549558144,0.318,0.029,6.229740839924326e-164
AL353150.1,1.7399911142170313e-168,3.3109032795552036,0.392,0.047,6.358971526017562e-164
AL109806.2,1.7659778258982005e-168,3.969204500960621,0.296,0.024,6.453942562527563e-164
ERICH5,2.4276204508916347e-168,2.2458159355577854,0.668,0.147,8.871981699828568e-164
AC093732.1,3.3223672592276086e-168,2.58167455708758,0.441,0.058,1.2141923385573217e-163
AC004593.1,3.4904689019938638e-168,1.810803900174176,0.795,0.206,1.2756267649226774e-163
AC025566.1,5.139293810157487e-168,3.7196987990557977,0.341,0.034,1.8782063158601553e-163
AC016026.2,1.2781906602091372e-167,2.544405974498333,0.595,0.112,4.671275586800313e-163
TGFBR3L,5.2353209015424193e-166,3.372138147501486,0.577,0.129,1.9133003766776926e-161
AL031710.1,5.342563902471949e-166,2.60412105725137,0.388,0.044,1.9524934037973987e-161
TLX3,1.0216348107889606e-165,1.9848759071284556,0.626,0.117,3.733666579509335e-161
PALM3,1.0522967062609213e-165,1.7689283520710877,0.646,0.148,3.845723542701163e-161
LINC01951,1.6414585924979375e-165,3.4134321853291603,0.661,0.169,5.998874572142962e-161
LINC00474,3.62855845064059e-165,2.369804391249259,0.604,0.115,1.32609297137111e-160
AC004832.1,3.8885842184641565e-164,3.1064076371677336,0.303,0.025,1.4211219884799106e-159
AP001189.5,4.9285296275304464e-164,3.4180745955831107,0.35,0.037,1.801180437677277e-159
AC063952.4,1.4545367020867335e-163,4.599761204503599,0.261,0.018,5.315749831446176e-159
AF129408.1,1.5514414558349838e-163,2.6961488665692563,0.399,0.049,5.669897944494532e-159
LINC02783,1.9730701626035962e-163,2.9584068648794517,0.468,0.072,7.210782216251103e-159
AC092535.5,2.1864249057935393e-163,3.32974171331613,0.465,0.075,7.990508460713068e-159
C1orf158,4.175929682349218e-163,2.3400095769337828,0.664,0.159,1.5261352617113451e-158
AL449403.1,6.772413661349812e-163,3.7548300577098876,0.252,0.016,2.475046296676902e-158
CATSPER1,1.1191976814395523e-162,2.5625364722926403,0.679,0.172,4.090219846588988e-158
AP000525.1,1.2514199832145146e-162,2.3607545908821486,0.777,0.229,4.573439470655765e-158
AL356234.2,1.3002328763719307e-162,1.7292594171543367,0.815,0.248,4.751831069988858e-158
AC016152.1,1.391878464543585e-162,2.175997171601658,0.757,0.215,5.086759036520986e-158
LINC00313,1.5018657219145173e-162,3.2499537130545386,0.69,0.188,5.488718467308795e-158
WWC3-AS1,2.9435030756821866e-162,3.0342920547615373,0.497,0.087,1.075732634038812e-157
AP001189.1,5.3647236483091685e-162,2.17459630906853,0.715,0.184,1.9605919045110688e-157
AL512413.1,5.722367575991372e-162,3.57538607458614,0.31,0.027,2.0912964543218067e-157
AC027601.1,7.058944414430635e-162,2.9065228002203956,0.619,0.15,2.5797618256978197e-157
GH2,1.877607074883137e-161,2.558730174004804,0.637,0.14,6.861902815867912e-157
UPK1B,6.123219085421251e-161,3.2070249124774315,0.713,0.218,2.2377916469580506e-156
ERVH-1,7.677333511073142e-161,3.849894376761249,0.245,0.015,2.8057583049567904e-156
PICSAR,7.911834240673752e-161,3.9159209669011323,0.245,0.015,2.8914589415966295e-156
AC004947.3,1.3354884121858927e-160,2.86305087848209,0.414,0.057,4.880675951174563e-156
AC093838.1,2.164078452184273e-160,2.7187465018753416,0.481,0.075,7.908841111352643e-156
PLPP2,2.531230854969952e-160,3.7220691797852283,0.735,0.249,9.250636282573187e-156
ARSD-AS1,4.7007495391285263e-160,3.533363957076528,0.314,0.029,1.7179359265699112e-155
KCNF1,5.25755373611525e-160,1.6737376783827331,0.684,0.152,1.9214255884006793e-155
PRSS41,6.895861167317493e-160,1.8847981060058032,0.686,0.159,2.520161422207851e-155
AC092338.1,2.381878402288461e-159,2.604710524281707,0.526,0.094,8.704812809003409e-155
AC002306.1,3.602154524906214e-159,2.4240313129855586,0.599,0.128,1.3164433926722249e-154
SFXN3,4.018397260200736e-159,1.965889307344985,0.989,0.646,1.468563462712961e-154
AC117460.1,5.647638778032765e-159,3.1218191585358683,0.592,0.136,2.063986067819854e-154
MED4-AS1,1.4299444125993226e-158,2.8874091435867593,0.621,0.151,5.225874850285484e-154
AC084734.1,2.1279674538434123e-158,2.32951286222152,0.526,0.094,7.776869856816134e-154
DNAH5,2.784178171777745e-158,1.615507100644809,0.713,0.182,1.0175057546578947e-153
FGFR1,6.1763335635802385e-158,7.451761322000805,1,1,2.257202864146034e-153
LHX2,1.294666125232461e-157,2.0920742695017576,0.695,0.182,4.7314868212745517e-153
AC116447.1,1.7264841436240927e-157,3.2510173718687376,0.321,0.031,6.30960895128861e-153
LIMS3,2.1409448379183947e-157,2.92217574804045,0.376,0.045,7.824297004656566e-153
ENTPD8,4.048545119168943e-157,3.14686737842748,0.307,0.028,1.4795812992514818e-152
LINC02826,1.3431953406545375e-156,2.1003215719206825,0.728,0.193,4.908841691956073e-152
RNF223,2.906155871519181e-156,2.7584888006197072,0.693,0.208,1.0620837248054e-151
PTPRQ,8.55466737189276e-156,4.4117896097883404,0.679,0.209,3.126388737731928e-151
KRT15,1.0903787198278745e-155,2.3849393247106603,0.728,0.22,3.9848980694829503e-151
AL021578.1,1.3830779060008068e-155,1.9407958350055843,0.682,0.165,5.0545965152705485e-151
AC100802.1,4.996376540555289e-155,2.569257101927038,0.655,0.175,1.825975770511336e-150
AGXT,5.824642782451225e-155,1.888497771415067,0.682,0.154,2.1286739512746247e-150
AC091544.5,9.785031433158048e-155,4.335741414135621,0.261,0.02,3.5760375875619405e-150
GLIS3-AS1,1.1499617030977191e-154,3.7899863537795264,0.281,0.024,4.202650040140924e-150
LINC01350,2.1181470588363527e-154,3.0666821222468412,0.414,0.058,7.740980241223335e-150
AF127577.1,2.9344592508430124e-154,2.2575839500397725,0.624,0.131,1.0724274778130872e-149
AL136129.1,3.140746036636163e-154,2.372962912807173,0.735,0.216,1.1478170465490522e-149
AC007431.1,3.258220493763923e-154,3.360210446431487,0.37,0.047,1.1907492616509633e-149
CILP2,3.259506125171165e-154,3.008001440482353,0.586,0.132,1.191219108505054e-149
AC005730.3,6.079232986213736e-154,2.676945253968438,0.423,0.057,2.2217164871416717e-149
NOXO1,8.828532596153692e-154,2.3458454792365666,0.61,0.13,3.226475522590328e-149
CELA1,1.313183682285599e-153,2.640919017429966,0.626,0.149,4.79916108528095e-149
LINC02255,1.7922940766714815e-153,3.083311825417974,0.412,0.059,6.550117932603596e-149
AC092819.1,2.735563448117595e-153,1.323890596671479,0.708,0.161,9.997390177490562e-149
AL354821.1,3.242829002146846e-153,3.3278671542643075,0.303,0.028,1.1851242871245864e-148
POTEM,1.3994664253101088e-152,2.5641565413120073,0.688,0.199,5.1144899979383236e-148
IPMK,2.552200742505266e-152,1.6725868402319826,1,1,9.327272833559745e-148
AC074237.1,2.6102619259781722e-152,2.305397687362036,0.688,0.197,9.539463234679828e-148
NBPF4,7.024257014345007e-152,4.423153668549965,0.158,0.004,2.567084968462526e-147
AL663074.1,9.022694721735194e-152,3.816624498714944,0.167,0.005,3.297434013005344e-147
NRIR,9.274063175345803e-152,1.7680577082381967,0.686,0.171,3.3892991280618773e-147
C12orf42,1.0098679303152879e-151,2.2384415187369395,0.684,0.174,3.690663338130251e-147
PRKAG2,1.0365651701419661e-151,2.485157962637219,1,0.991,3.7882310708008293e-147
ALOXE3,7.5185308017525e-151,2.575788693709078,0.595,0.135,2.7477222668084685e-146
AL450469.2,9.390075051281532e-151,2.6311280137095663,0.55,0.104,3.4316968282413488e-146
AL353770.4,2.750512864637109e-150,3.5634011507969348,0.695,0.223,1.005202431510278e-145
AC079313.1,4.641535364525815e-150,3.111456665292879,0.388,0.052,1.6962955143196044e-145
RASGRF2-AS1,5.671151981795256e-150,1.8594644474808666,0.67,0.154,2.072579203266894e-145
HIST2H2AA4,6.188897642225787e-150,2.649387779796519,0.575,0.123,2.2617945323278362e-145
LDHB,1.5549874096937436e-149,-5.84395288573267,1,1,5.682856987466755e-145
TIMP2,1.6227684595004532e-149,3.6806222226428034,1,0.998,5.930569612090356e-145
PTGES3,4.359245613335656e-149,-4.033364222843938,1,1,1.5931299018496487e-144
AC023669.2,6.765112346862405e-149,2.320173478479739,0.71,0.196,2.4723779582843344e-144
TNFRSF25,8.749144992520031e-149,1.86551400352004,0.967,0.504,3.1974625289663703e-144
NUDT4,1.3758107925467903e-148,-4.1848029033787135,1,1,5.0280381224414995e-144
AC079328.2,6.020685861694896e-148,2.894465579599747,0.657,0.187,2.2003198550150167e-143
LINC01348,6.524694878530167e-148,2.4951803194423308,0.472,0.078,2.384514990307635e-143
AC011815.2,7.084163524491891e-148,2.3025483229931236,0.512,0.093,2.5889784016608065e-143
BEST3,8.174756273513605e-148,1.922713829622328,0.78,0.239,2.987546427718282e-143
ZNF704,8.418095600784583e-148,2.064172744855458,1,1,3.0764772182627336e-143
AL591518.1,1.6524463177539788e-147,2.211185920557087,0.713,0.192,6.039030312863691e-143
AC104655.1,1.9677549818709993e-147,2.769591676450937,0.555,0.118,7.191357356745754e-143
AC090572.2,6.816112053176663e-147,2.7955856106082067,0.399,0.055,2.4910163109539436e-142
ATAD2,7.233779416960641e-147,-3.2037020952419617,1,1,2.643657025722436e-142
AP001625.2,1.355169017136187e-146,3.4785281413867697,0.205,0.011,4.952600690025909e-142
DDC,1.6360964296698896e-146,3.314602863137117,0.327,0.036,5.979278011871578e-142
AC090820.2,3.699117027885302e-146,3.623579139237574,0.303,0.03,1.3518793090109624e-141
AP005264.1,3.75283124229419e-146,2.933488896902591,0.472,0.083,1.3715097058088348e-141
AHNAK2,4.435785863466704e-146,3.1449782037266227,0.746,0.269,1.6211023016625417e-141
FAM43B,4.534310527795163e-146,3.2996173592077316,0.472,0.089,1.6571091254880202e-141
LINC00407,1.4971089128318226e-145,2.177248692929674,0.855,0.295,5.471334232835179e-141
AC012668.3,1.612619321520521e-145,3.234844873148499,0.849,0.404,5.893478572428896e-141
TPM1-AS,1.631949125792843e-145,2.623678453084302,0.766,0.294,5.964121275122524e-141
AC138761.1,1.9510599979327456e-145,2.7641560623805264,0.421,0.063,7.130343868445012e-141
POTEH-AS1,2.3015566420902013e-145,4.354665018676535,0.138,0.002,8.41126890418285e-141
FNDC10,1.0318026037121177e-144,2.473269293521742,0.842,0.371,3.7708257955263054e-140
AC087588.2,1.0659169286897971e-144,2.3403224696846276,0.728,0.251,3.8955000075897325e-140
LINC01123,1.0685486825561492e-144,4.271925023429791,0.216,0.013,3.905118015269703e-140
AC011195.2,1.2573767428465248e-144,2.647952330810992,0.425,0.063,4.595209044406909e-140
ATP5F1A,7.268083431861938e-144,-3.574571592052965,1,1,2.6561937710082638e-139
LINC00501,2.0007595466636986e-143,1.7251736963019955,0.646,0.142,7.311975839237153e-139
FZD9,4.2766355054289355e-143,1.4690410847190627,0.499,0.087,1.5629392118140586e-138
SLC17A8,8.569307157128418e-143,3.218471805404918,0.699,0.235,3.1317389936441516e-138
LINC02516,9.496351490222921e-143,1.8484153189809551,0.837,0.349,3.4705366156168685e-138
LY6G6F,1.096925390526032e-142,3.5529995284159916,0.243,0.018,4.0088235322164367e-138
AC245041.1,1.1118336036117618e-142,1.5657227238409384,0.715,0.196,4.063307087759545e-138
AL138899.1,1.1602874167942067e-142,2.4899382676077346,0.301,0.029,4.240386393416108e-138
AP003692.1,1.6221122961952325e-142,3.3754975073203797,0.294,0.029,5.928171597675097e-138
ADAP1,1.735953279995942e-142,3.284801212561635,0.746,0.257,6.344214857073169e-138
LINC02640,3.8095577700327725e-142,2.03184128555038,0.298,0.029,1.3922409826361771e-137
DLK2,8.321463439279152e-142,1.2904555517646008,0.626,0.139,3.041162028518959e-137
AL645504.1,1.2363395338577183e-141,1.8854871379965203,0.679,0.166,4.518326460436417e-137
DDX60L,2.4288011830243015e-141,4.3232522366490445,1,0.993,8.876296803480612e-137
DBI,2.5780009678404703e-141,-4.3284692245169865,1,1,9.421562337069782e-137
AC015660.1,2.796250245586776e-141,2.5446463878243106,0.294,0.028,1.0219176147521433e-136
CALHM3,3.595249962128262e-141,2.009035743631056,0.586,0.122,1.3139200511593946e-136
AL157935.1,4.120242861606201e-141,2.5582600981226884,0.425,0.065,1.5057839562026023e-136
AL133329.1,4.516479764478751e-141,3.374787638196886,0.238,0.017,1.6505926947264043e-136
WWTR1-AS1,8.803627433141161e-141,1.6674031302100332,0.659,0.168,3.217373681715769e-136
PCSK1N,9.212273293422719e-141,2.5963273999290966,0.733,0.267,3.366717397814267e-136
OR8G5,1.456519613510669e-140,2.4891351203825645,0.597,0.15,5.322996579536091e-136
OLFM1,1.5274319049668451e-140,2.790116645352973,0.421,0.067,5.582152639891832e-136
RBM24,5.045928723903123e-140,2.0197527986294177,0.793,0.298,1.8440851114376354e-135
MAG,5.216947496958989e-140,2.57353421722771,0.67,0.197,1.906585632238632e-135
PTCRA,7.459042188218705e-140,1.4709240825437937,0.8,0.228,2.725981558106408e-135
AL121820.2,7.998392625067121e-140,0.3753520610682295,0.786,0.243,2.9230925687570296e-135
NOS2,8.552934859806204e-140,1.236825300340012,0.768,0.216,3.125755573864775e-135
LINC00294,1.3586158267428033e-139,2.332228274935624,0.893,0.446,4.965197400414249e-135
AC084816.1,1.5147157853360196e-139,2.5059302982435,0.842,0.376,5.535680309089017e-135
AF127577.3,2.3333685938404472e-139,1.3321491988756424,0.742,0.209,8.527528863049299e-135
CHN2,3.0517778792414836e-139,2.4817244746748086,0.813,0.354,1.1153027437475926e-134
UNC13D,5.3411611373094564e-139,1.5300180122559792,0.984,0.531,1.9519807492411138e-134
AC023669.1,1.0066899519589886e-138,1.5330403393320253,0.766,0.223,3.67904909842932e-134
HSPE1,1.0508661446870348e-138,-4.819220618441092,1,1,3.8404954123732375e-134
UBXN10,1.083101424969247e-138,2.48421297004011,0.519,0.107,3.95830246769261e-134
KIF12,1.2722106645569663e-138,2.48603417795944,0.684,0.209,4.649421094689889e-134
AC006270.1,1.2796405377736072e-138,1.7987516373196586,0.808,0.253,4.676574309347425e-134
SIT1,1.511261831099374e-138,1.8951701702749197,0.416,0.065,5.523057487935772e-134
AL031598.1,1.892543632834311e-138,4.1252564247524806,0.129,0.002,6.916489960556272e-134
TRBV30,1.892543632834311e-138,4.1252564247524806,0.129,0.002,6.916489960556272e-134
CKS2,1.9883656489214274e-138,-2.5533661027284236,1,1,7.266681100548249e-134
