"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.04885291084608e-09,5.03878812232706,1,1,3.8331378479781e-05,"N2","PTPN2"
1.10928559758956e-09,0.741493203754414,0.546,0.443,4.05399514495079e-05,"N2","SVOPL"
1.11165331891622e-09,1.08769316636366,0.563,0.481,4.0626482193112e-05,"N2","SLC15A1"
1.12790403572853e-09,0.738830358708917,1,1,4.12203808897347e-05,"N2","ATP5F1E"
1.1314008219009e-09,0.748757596394445,0.389,0.293,4.13481744371903e-05,"N2","BRWD1-AS1"
1.16793941596812e-09,0.316491793575777,1,1,4.26835138959709e-05,"N2","BCL9L"
1.18661152628397e-09,0.498707844010778,0.501,0.407,4.33659048395739e-05,"N2","LAD1"
1.19214798209998e-09,0.641068725904261,0.728,0.707,4.35682401538258e-05,"N2","FBXO16"
1.20420474209376e-09,3.57533328813114,1,1,4.40088665045587e-05,"N2","MROH1"
1.22174579560747e-09,0.300967387438903,0.994,0.982,4.46499218462708e-05,"N2","PEX19"
1.24662905313335e-09,0.344839711443323,0.548,0.446,4.55593053758113e-05,"N2","TMEM238"
1.27584284469614e-09,0.364118711562184,0.959,0.942,4.6626952602265e-05,"N2","TRAF2"
1.27705859799981e-09,0.763433893255409,0.683,0.669,4.66713835225009e-05,"N2","MYOSLID"
1.28090770440569e-09,0.288345197593346,0.105,0.202,4.68120529652102e-05,"N2","AL442067.2"
1.28244265788731e-09,0.25085102060754,0.346,0.252,4.68681493751496e-05,"N2","AL162464.1"
1.31401063453366e-09,0.714769994024013,0.601,0.568,4.80218326496673e-05,"N2","AC022325.2"
1.34073796607408e-09,0.333900105266031,0.667,0.637,4.89986097081434e-05,"N2","AC022540.1"
1.34310985423774e-09,1.14660524967748,1,0.996,4.90852927329726e-05,"N2","STXBP1"
1.34704975056884e-09,4.00165771623314,1,1,4.92292801842887e-05,"N2","TNPO1"
1.35261911084366e-09,0.514353392129266,1,1,4.94328180248924e-05,"N2","RPL15"
1.38273908208096e-09,1.59225900523704,0.108,0.053,5.05335824937308e-05,"N2","PHF24"
1.39202703753697e-09,0.757478766369367,0.601,0.518,5.08730201138261e-05,"N2","CXCL16"
1.3921604547857e-09,0.259372198923859,0.234,0.361,5.0877895980598e-05,"N2","DRAXIN"
1.39819293388821e-09,0.636825226855456,0.269,0.188,5.10983589618784e-05,"N2","LERFS"
1.40822018581126e-09,1.71060546670499,0.661,0.803,5.14648149106583e-05,"N2","RFTN1"
1.41962247521888e-09,0.278316252169765,1,0.999,5.18815229793491e-05,"N2","KAT7"
1.4227841224285e-09,0.302537620036027,0.031,0.101,5.19970685382718e-05,"N2","OR2A5"
1.44392388965923e-09,1.12610534245284,0.464,0.41,5.27696424714863e-05,"N2","MUC16"
1.4754970026239e-09,0.442083760127741,0.711,0.682,5.39235134578931e-05,"N2","SLC25A35"
1.48360353209962e-09,0.499794636385779,0.808,0.716,5.42197746841129e-05,"N2","CLDN6"
1.50503893949087e-09,4.75909108618108,0.992,0.976,5.50031530826332e-05,"N2","SPATS2"
1.55036283830646e-09,0.319525429745064,1,0.999,5.66595602887477e-05,"N2","SVBP"
1.55764186323115e-09,0.580669723854705,0.518,0.437,5.69255795336458e-05,"N2","DAZL"
1.69987836150794e-09,0.30993329177532,0.627,0.599,6.21237545996692e-05,"N2","SCNN1A"
1.74121125886297e-09,0.525939522560869,0.504,0.455,6.3634306666406e-05,"N2","ZNF579"
1.74850775230741e-09,0.268047433564011,0.929,0.909,6.39009643158267e-05,"N2","EMP2"
1.79051013422441e-09,0.277567272406734,0.875,0.895,6.54359833653655e-05,"N2","RTN4IP1"
1.8055833984498e-09,0.281867735065763,0.906,0.886,6.59868508797464e-05,"N2","PUSL1"
1.81814204252328e-09,0.276372707395725,0.965,0.968,6.64458190860556e-05,"N2","CDCA4"
1.8245498613041e-09,0.865974969216236,0.095,0.186,6.66799992312196e-05,"N2","AC124290.1"
1.85407583689722e-09,0.544721083542797,0.36,0.271,6.77590555352459e-05,"N2","LMO1"
1.87045472961953e-09,0.260953572406805,0.097,0.192,6.83576385486754e-05,"N2","OR8G5"
1.92539480276454e-09,0.401932485762626,0.769,0.741,7.03654784618329e-05,"N2","CDC25A"
1.94148969501312e-09,0.464706784515815,0.625,0.574,7.09536823939494e-05,"N2","LANCL1-AS1"
1.99496897545312e-09,0.319854013217365,0.952,0.926,7.29081361769098e-05,"N2","MAP7"
2.00874511945142e-09,0.272785782993675,0.866,0.849,7.34115991354715e-05,"N2","UHRF1"
2.0355245770275e-09,0.876029407553975,0.994,0.995,7.43902811920472e-05,"N2","RANGAP1"
2.04042456559163e-09,0.520192306326793,0.79,0.778,7.45693561741116e-05,"N2","OSER1-DT"
2.0500779662946e-09,0.562686619124789,0.206,0.335,7.49221493562024e-05,"N2","C3"
2.09342239231933e-09,0.371241626778572,0.999,1,7.65062147497022e-05,"N2","NEU1"
2.09949241929956e-09,0.468397345118414,0.997,1,7.67280499557218e-05,"N2","ZNF440"
2.13753860698732e-09,2.46495994216423,0.999,0.997,7.81184859309586e-05,"N2","GLIS3"
2.16736656274342e-09,0.891479158562657,0.791,0.848,7.92085784020209e-05,"N2","IGSF1"
2.17114670393737e-09,0.496557725122581,0.91,0.905,7.93467274420952e-05,"N2","DBET"
2.20529602406925e-09,0.32395178258134,0.786,0.733,8.05947484956349e-05,"N2","SIX4"
2.24236820900521e-09,0.368707443983017,0.847,0.803,8.19495885663045e-05,"N2","TIGD5"
2.273302569051e-09,0.292452845321402,1,1,8.30801156885379e-05,"N2","TMEM14C"
2.27972868286205e-09,0.299877218991057,0.674,0.622,8.33149644438766e-05,"N2","MIR3681HG"
2.29763903369906e-09,3.09687113607685,0.458,0.621,8.3969516125566e-05,"N2","A2M"
2.36564522079791e-09,0.392648124003501,0.987,0.99,8.64548702392803e-05,"N2","DPH3"
2.39442598156558e-09,1.00983663068897,0.373,0.292,8.75066919222957e-05,"N2","AC069234.2"
2.40653562183712e-09,0.453270202324457,0.515,0.43,8.79492508356593e-05,"N2","AL353768.2"
2.42365743161345e-09,1.00158735299963,0.552,0.506,8.85749844957452e-05,"N2","Z93020.1"
2.44829273796402e-09,4.22800374502072,0.132,0.237,8.94753064016331e-05,"N2","AC234031.1"
2.4533696246457e-09,1.7800419397998,1,1,8.96608463023018e-05,"N2","CKAP5"
2.48228041172438e-09,0.919061241026365,0.632,0.704,9.07174199268791e-05,"N2","ADAMTS12"
2.59678812197937e-09,0.545597004790973,0.902,0.947,9.49022187058579e-05,"N2","SAV1"
2.65371903732572e-09,0.558761942371431,0.434,0.354,9.69828159381057e-05,"N2","AP005328.1"
2.68758493489138e-09,0.839902066764441,0.269,0.182,9.82204790305403e-05,"N2","C12orf74"
2.76000092345687e-09,0.510187887063403,0.578,0.518,0.000100866993748655,"N2","AL445250.1"
2.76979949069599e-09,45.9400358968789,1,1,0.000101225092186976,"N2","ADAM12"
2.87031352577396e-09,0.343119016060451,0.952,0.932,0.000104898478112935,"N2","AL356599.1"
2.89421893949459e-09,0.253429187694104,0.999,0.996,0.000105772125362769,"N2","EBNA1BP2"
2.94905672240518e-09,0.258852886050096,0.882,0.882,0.00010777622697702,"N2","NDUFA6-DT"
2.96205907800722e-09,0.315497389819195,0.147,0.257,0.000108251411064852,"N2","LINC02057"
2.97984980950719e-09,0.652034564343685,0.997,0.996,0.00010890159113825,"N2","ADAMTSL4"
3.02954440594366e-09,0.438974447659795,0.391,0.311,0.000110717729859617,"N2","AP000880.1"
3.0323694668612e-09,0.343576404755439,1,1,0.000110820974535909,"N2","STX16"
3.10719467906333e-09,0.289668110681595,0.99,0.985,0.000113555536741048,"N2","CUEDC2"
3.13673211359891e-09,1.09866612423138,0.381,0.308,0.000114635011823586,"N2","P3H2-AS1"
3.20307813464455e-09,0.467648674877972,0.497,0.402,0.00011705969350872,"N2","AC068193.1"
3.20538397784e-09,0.254406899574453,1,0.997,0.00011714396285414,"N2","RPA3"
3.24019570580728e-09,2.14779779198987,0.999,0.999,0.000118416192264433,"N2","NAA10"
3.25323959012556e-09,2.95737320656572,0.776,0.8,0.000118892894060729,"N2","KIF15"
3.26778317025843e-09,0.275731059708354,0.952,0.951,0.000119424403740265,"N2","AC084198.2"
3.28476124887482e-09,1.05700353725528,1,1,0.000120044884601379,"N2","TUG1"
3.301063698659e-09,0.731374166308955,0.676,0.641,0.000120640673931192,"N2","SYNGAP1-AS1"
3.39251636659575e-09,0.619736722455619,0.21,0.132,0.000123982903133608,"N2","AC108112.1"
3.44616044632976e-09,1.07825954305716,1,0.998,0.000125943379671567,"N2","NAE1"
3.56195032040674e-09,0.655552688189449,1,1,0.000130175036409585,"N2","ILF3"
3.65650141568766e-09,0.572202977511577,0.555,0.487,0.000133630500737721,"N2","NTNG2"
3.6873407987396e-09,0.408825704947261,0.629,0.578,0.000134757556830737,"N2","NRAD1"
3.77957592703428e-09,0.471502953013487,0.916,0.893,0.000138128381829395,"N2","AL139383.1"
3.80016816411492e-09,1.32277700788286,0.231,0.159,0.000138880945725744,"N2","LINC02443"
3.80229021767857e-09,0.270421975352785,1,1,0.000138958498295281,"N2","MAPKBP1"
3.81116824722022e-09,0.42041840992183,1,1,0.00013928295476291,"N2","SEPTIN2"
3.87103918901746e-09,2.89006406981176,0.871,0.938,0.000141470998201832,"N2","RASSF8-AS1"
3.88261690773902e-09,0.336623880665914,0.443,0.353,0.00014189411751023,"N2","AL160272.1"
3.94780688934154e-09,4.76248393553422,1,1,0.000144276550577876,"N2","COPB1"
4.03456926246327e-09,0.354106914452732,0.038,0.108,0.000147447368265983,"N2","LYG2"
4.08656592412163e-09,4.40143386526888,1,1,0.000149347638262949,"N2","ECPAS"
4.1083682639105e-09,0.670280705127208,0.531,0.44,0.000150144426572873,"N2","XDH"
4.145212530942e-09,0.644560275485514,0.507,0.443,0.000151490937155806,"N2","LKAAEAR1"
4.17106633882519e-09,0.427649343403718,0.475,0.389,0.000152435790418705,"N2","GABRG3-AS1"
4.22321418710136e-09,0.541077171457422,0.682,0.659,0.000154341585681806,"N2","ZNF784"
4.33787952141928e-09,0.537138362694825,0.976,0.965,0.000158532144989789,"N2","GPR89B"
4.3455391883002e-09,0.278654507068818,0.882,0.886,0.000158812075175619,"N2","RRP8"
4.4548886936567e-09,1.56899089989797,0.206,0.136,0.000162808362198378,"N2","ALG9-IT1"
4.55669325638792e-09,0.412231415721688,0.84,0.775,0.000166528911747953,"N2","AADACL2-AS1"
4.63295332935245e-09,1.34669141458183,1,1,0.000169315912374515,"N2","CUL4A"
4.68778178178443e-09,1.05051065154305,0.23,0.154,0.000171319672997094,"N2","AC087379.2"
4.71009736386558e-09,0.391468210799183,0.636,0.564,0.000172135218259831,"N2","MTMR8"
4.74712584702169e-09,0.379273762940187,0.86,0.854,0.000173488461205255,"N2","LRRC37A3"
4.76317572068290e-09,0.376398308493812,0.986,0.981,0.000174075019888077,"N2","ABCF3"
4.88001261353869e-09,0.421856055040141,0.969,0.962,0.000178344940974385,"N2","VPS33B"
4.90514929075089e-09,0.401349835872005,0.143,0.244,0.000179263585979782,"N2","AC004080.2"
4.97756398891679e-09,0.318130038291685,0.957,0.937,0.000181910053538953,"N2","KCTD6"
5.02044523365908e-09,2.27512536643286,0.91,0.925,0.000183477191509305,"N2","COG7"
5.10055856234413e-09,0.276672395921901,0.944,0.953,0.000186405013219429,"N2","RAVER1"
5.22890308371533e-09,1.48848166714579,0.14,0.079,0.00019109549209746,"N2","AC104187.1"
5.31138983912958e-09,0.377886103181098,0.739,0.715,0.00019411005306083,"N2","GP6"
5.32009089977799e-09,0.544454571547221,1,1,0.000194428042023286,"N2","ZFAS1"
5.36501994526401e-09,0.296402866140262,0.996,0.999,0.000196070018919618,"N2","PPP1R7"
5.40299967225799e-09,0.478482089580934,0.521,0.457,0.000197458026022341,"N2","COL4A3"
5.58236047522258e-09,6.12987135014853,1,1,0.000204012945927484,"N2","PPP1R21"
5.7826055731958e-09,0.29313052100376,0.992,0.993,0.000211331103278014,"N2","ZNF577"
5.82951081718625e-09,0.329992945383641,0.908,0.952,0.000213045302324889,"N2","BOLA2"
5.89808668778401e-09,0.272969833235667,0.947,0.969,0.000215551476091755,"N2","PDCL"
6.02085003412402e-09,0.29223569983502,0.94,0.927,0.000220037985347097,"N2","TOR2A"
6.20575615337556e-09,0.354228213797598,0.646,0.609,0.000226795564381263,"N2","ABCA3"
6.24177993270204e-09,1.67876951391762,0.458,0.566,0.000228112089420529,"N2","ERG"
6.36469883610053e-09,0.362606530300091,0.046,0.119,0.00023260428366413,"N2","AP003467.1"
6.40298130328758e-09,2.65819168370707,0.92,0.948,0.000234003354709948,"N2","TRAPPC12"
6.44777164410195e-09,0.414644724518122,0.751,0.726,0.00023564026250535,"N2","EEF1AKMT3"
6.53226335401454e-09,14.1195528952393,1,1,0.000238728096535815,"N2","RPLP2"
6.646238729536e-09,0.444720635085599,0.784,0.729,0.000242893440609623,"N2","AC004784.1"
6.74401895064998e-09,0.344086270215289,0.577,0.522,0.000246466916570454,"N2","AP000704.1"
6.7464945573188e-09,0.473774574804534,0.374,0.278,0.000246557390091773,"N2","LINC01620"
6.78442055031546e-09,1.09963543458274,0.246,0.171,0.000247943433431829,"N2","LINC01163"
6.89212966333005e-09,0.411232361757127,0.489,0.415,0.00025187977067606,"N2","AK7"
7.1742053527319e-09,0.480753356903291,0.583,0.523,0.00026218850882094,"N2","CRYBB2"
7.34936169993623e-09,1.33802790675456,1,1,0.000268589772685869,"N2","TAB2"
7.36124589454756e-09,1.27119237872943,0.213,0.141,0.000269024092462135,"N2","PRSS3"
7.41221863922992e-09,0.626337400408076,0.641,0.611,0.000270886942389297,"N2","AC008764.8"
7.50848669690618e-09,0.83753287887964,0.587,0.544,0.000274405154825133,"N2","SPTBN4"
7.68736913816814e-09,0.276033525202428,1,1,0.000280942592523493,"N2","MRPL54"
7.85459232200264e-09,0.402661483664694,0.237,0.365,0.000287053930999908,"N2","AC016074.2"
7.85774849384135e-09,0.375285577672753,1,0.997,0.000287169276455926,"N2","CDKN2AIP"
7.86024629015007e-09,0.282975303392713,1,1,0.000287260560919825,"N2","PLEKHF2"
7.86624003552874e-09,5.43643030549179,1,1,0.000287479608338433,"N2","FBXL5"
8.07252896406538e-09,20.2049223856388,0.997,0.988,0.000295018643520733,"N2","LYN"
8.24456744745005e-09,0.934281683819537,1,1,0.000301305961934509,"N2","SUPT3H"
8.73300688798825e-09,0.447557017939579,0.997,1,0.000319156469728419,"N2","MFSD12"
8.90158362014393e-09,0.437635495373259,0.997,0.994,0.00032531727498178,"N2","MPHOSPH9"
9.28351684770977e-09,7.15415186106349,1,1,0.000339275406716401,"N2","USP34"
9.64960619013547e-09,1.09646541103015,0.2,0.128,0.000352654507824691,"N2","JARID2-AS1"
9.65985887342081e-09,1.04959041426839,0.352,0.282,0.000353029202388037,"N2","AC083855.2"
1.00227191712276e-08,0.267082350352281,0.999,1,0.000366290294831683,"N2","ZRANB3"
1.01383221939383e-08,0.265434966353081,0.85,0.881,0.00037051512289967,"N2","TSGA10"
1.05007823625228e-08,0.500068168703808,1,1,0.000383761592220758,"N2","FCHSD2"
1.05892229063125e-08,0.468273148832886,0.728,0.703,0.000386993740334098,"N2","DKK2"
1.09959915074181e-08,0.707948253328321,0.831,0.799,0.000401859505630103,"N2","LINC00271"
1.11681958827714e-08,0.859785571384859,0.737,0.722,0.000408152886731765,"N2","LINC01089"
1.12670276995877e-08,0.297801467285884,0.978,0.977,0.000411764794309133,"N2","MTO1"
1.12912366242192e-08,1.25965859341248,1,1,0.000412649533668716,"N2","REEP3"
1.1321781754744e-08,3.05143374432945,0.994,0.995,0.000413765836008874,"N2","ARHGAP24"
1.1424210214388e-08,2.56189259448203,0.699,0.655,0.000417509186495024,"N2","ZNF774"
1.14453318881332e-08,0.675037968595289,0.311,0.222,0.000418281099183717,"N2","GHET1"
1.15339012637156e-08,1.64978076751899,0.143,0.082,0.000421517955583749,"N2","LINC02061"
1.17448241432977e-08,0.289214307397756,0.985,0.965,0.000429226343140957,"N2","COMTD1"
1.22794203172719e-08,0.813862986229514,0.252,0.379,0.00044876369491502,"N2","SLA"
1.24260159682161e-08,0.768358002973261,1,1,0.000454121179574427,"N2","SF3B6"
1.24392938120293e-08,0.863559464707047,0.34,0.266,0.000454606431654424,"N2","SLC38A5"
1.24759859640579e-08,1.22420038949233,1,1,0.000455947383042461,"N2","HMG20B"
1.26633381358641e-08,0.25940788269484,0.735,0.711,0.00046279435551329,"N2","AL121603.2"
1.27543305421726e-08,1.04479892283594,1,1,0.000466119763994241,"N2","SNRPA"
1.28377170274354e-08,7.02648085347118,1,1,0.000469167206484654,"N2","NR4A1"
1.30976266741143e-08,0.795476349335521,1,1,0.00047866586443218,"N2","AKR1B1"
1.32141208734327e-08,0.476701422384231,0.812,0.808,0.000482923261440471,"N2","WDFY3-AS2"
1.32451684898037e-08,0.276900960690719,0.798,0.727,0.000484057927628364,"N2","FCER1G"
1.33726828649701e-08,0.84748092078927,1,0.998,0.000488718067983196,"N2","DCTN1"
1.33733393434258e-08,1.57061453518899,0.214,0.146,0.000488742059644839,"N2","DMRTB1"
1.35744242195328e-08,0.300304447894364,0.985,0.978,0.000496090907527045,"N2","MAP2K6"
1.35755001622983e-08,0.260282594022855,0.955,0.971,0.000496130228931353,"N2","NIPSNAP3A"
1.36553557122377e-08,0.518415027451911,0.587,0.513,0.000499048629859438,"N2","AL118558.3"
1.36702165392134e-08,0.512571115183526,0.881,0.914,0.000499591733642094,"N2","JADE1"
1.37630773341591e-08,0.325633681367647,1,0.997,0.00050298542425418,"N2","RAD52"
1.37858714232451e-08,0.251454789106932,0.038,0.105,0.000503818457033914,"N2","AC016924.1"
1.38839608188118e-08,0.505542754725696,0.468,0.398,0.000507403232084295,"N2","FBP2"
1.39048249742464e-08,0.982774956109538,0.231,0.157,0.000508165733508808,"N2","RHOA-IT1"
1.39993058027044e-08,0.966649782145738,0.846,0.854,0.000511618629865635,"N2","PTOV1-AS1"
1.40899600386141e-08,0.57328477616941,0.486,0.445,0.000514931679571191,"N2","SOS1-IT1"
1.41779244834737e-08,0.459816199339399,0.401,0.296,0.000518146428173029,"N2","AC006333.1"
1.41866720530225e-08,0.770717309863135,0.259,0.176,0.000518466116849762,"N2","BX088723.1"
1.4377674580543e-08,0.569127503951461,0.342,0.249,0.000525446495220526,"N2","AL138767.3"
1.44009290409987e-08,0.315171900650533,0.556,0.469,0.000526296352732338,"N2","TMC8"
1.4583408340156e-08,0.492312121939474,0.043,0.113,0.000532965241199343,"N2","ELAVL4"
1.46917486051413e-08,0.291141955604234,0.929,0.912,0.000536924644523494,"N2","AP002026.1"
1.49029310256136e-08,0.309009764817955,0.633,0.598,0.000544642517262076,"N2","LHFPL3-AS1"
1.49412457795517e-08,0.620048456172931,0.493,0.403,0.000546042768259498,"N2","AC104984.4"
1.49528184997343e-08,0.257367285839138,0.461,0.382,0.000546465704891288,"N2","BMP8A"
1.49754847269152e-08,0.287546094539441,0.993,0.982,0.000547294064829843,"N2","FAM104B"
1.50468531704538e-08,0.414055716656655,1,1,0.000549902295967406,"N2","ADSS"
1.51870730605062e-08,0.563416725752242,0.038,0.105,0.000555026772069261,"N2","AC005776.2"
1.55568614870308e-08,1.40931089646301,0.667,0.8,0.000568541059905029,"N2","KIF27"
1.58859066571116e-08,0.27044345034677,0.945,0.931,0.000580566344690802,"N2","SLC25A4"
1.58961071771461e-08,0.852631300159786,1,1,0.000580939132895982,"N2","WDR70"
1.59466695657225e-08,10.0281078550576,1,1,0.000582786985948893,"N2","NBEAL1"
1.60482633513489e-08,0.52762101624328,1,1,0.000586499832438396,"N2","MAP2K4"
1.64246136277051e-08,1.03191813160736,0.245,0.171,0.000600253929638111,"N2","LINC02733"
1.69872446769666e-08,1.453824268921,0.207,0.139,0.000620815843964421,"N2","AC127537.1"
1.71552162821603e-08,0.530950366075029,0.218,0.341,0.000626954534247829,"N2","LRRK2"
1.74957988196869e-08,1.39115087615318,0.94,0.955,0.000639401463664278,"N2","AC053527.2"
1.75096887019943e-08,0.261544996532397,0.762,0.776,0.000639909083303084,"N2","DDX28"
1.75835385356814e-08,0.666633409732544,0.93,0.936,0.000642607999325013,"N2","ADAL"
1.77654175053488e-08,1.26959017469811,0.954,0.978,0.000649254948150477,"N2","CROCC"
1.80667228986407e-08,0.695571626650707,0.394,0.322,0.000660266455053724,"N2","MAOB"
1.8102696636482e-08,0.954052665364604,0.45,0.387,0.000661581151276871,"N2","AC104170.1"
1.84056608414454e-08,0.43391903548283,0.651,0.589,0.000672653281111463,"N2","LINC00847"
1.86468258708227e-08,1.29242877129111,0.161,0.097,0.000681466898275086,"N2","AC092933.2"
1.89028077146167e-08,1.19338152402631,0.973,0.975,0.000690822010738383,"N2","CLU"
1.93388244805109e-08,0.599987676586102,0.623,0.585,0.000706756679464752,"N2","RGPD6"
1.94276227012634e-08,1.1739672577556,0.088,0.175,0.000710001899240372,"N2","C4BPA"
1.95948086595408e-08,1.50842527182289,0.944,0.973,0.00071611187727158,"N2","PCNX3"
1.96649931862104e-08,0.371690595559826,0.55,0.492,0.000718676840983245,"N2","AC007991.3"
1.97941695678827e-08,0.963492211456564,1,1,0.000723397721027841,"N2","TUBA1B"
1.99496219339368e-08,0.370991755152032,0.069,0.149,0.000729078883197655,"N2","Z94277.1"
1.99564686139164e-08,0.269689179182574,0.966,0.962,0.000729329101964188,"N2","KCNMB3"
2.02937996174736e-08,2.47318408468921,0.996,0.998,0.00074165720082019,"N2","WDR75"
2.03708395041229e-08,2.87710158308488,0.979,0.987,0.000744472700517676,"N2","AFAP1"
2.07478024416255e-08,0.68787139875871,0.528,0.494,0.000758249188031645,"N2","AC093525.7"
2.09067320210661e-08,0.725195069360582,0.052,0.124,0.000764057428441881,"N2","AP005057.1"
2.12315069218617e-08,0.606335583933275,1,1,0.000775926651966358,"N2","SNX2"
2.14150846615338e-08,0.547701980444481,0.714,0.72,0.000782635684040415,"N2","TRIM36"
2.17240493481992e-08,0.389105332477678,0.169,0.274,0.000793927107479289,"N2","LINC01470"
2.17461728482393e-08,0.287894520777762,1,1,0.000794735632911752,"N2","AASDH"
2.18266759520919e-08,0.455155371104986,0.978,0.98,0.000797677699345151,"N2","LENG8"
2.19765327226054e-08,0.267473073400962,0.049,0.12,0.000803154364880338,"N2","Z92544.2"
2.19973389230677e-08,0.387666201653463,0.041,0.108,0.000803914748282434,"N2","CLEC4C"
2.20444780923502e-08,1.56175204714665,0.116,0.062,0.000805637496363032,"N2","AC006435.2"
2.20549862162978e-08,0.269182729705022,0.923,0.907,0.00080602152626082,"N2","ACD"
2.20950814568926e-08,0.55892373334094,1,1,0.000807486846923599,"N2","CITED2"
2.25324468843557e-08,0.736877585009131,0.653,0.632,0.000823470803835664,"N2","MYL4"
2.28046623638557e-08,0.986981472488584,0.298,0.218,0.00083341919074947,"N2","AC079466.2"
2.29730543039733e-08,0.637081936410299,0.513,0.449,0.000839573242593008,"N2","AL136114.1"
2.29981567120198e-08,0.280133746013906,0.931,0.939,0.000840490635197475,"N2","TRMT6"
2.30448231244379e-08,1.63468905209314,0.165,0.103,0.000842196105905707,"N2","AC108925.1"
2.30975345191524e-08,0.307096617636414,0.063,0.139,0.000844122496536944,"N2","AC092747.1"
2.31530694584211e-08,0.449699033431529,0.926,0.906,0.000846152076427458,"N2","MEGF9"
2.3434419598623e-08,0.386260562214961,0.165,0.272,0.000856434298651277,"N2","GFI1B"
2.35398565323811e-08,1.27220173539857,0.396,0.315,0.000860287596832401,"N2","AC019294.2"
2.35591454880115e-08,0.295423402940882,0.066,0.146,0.000860992531004866,"N2","LINC00852"
2.38990495076245e-08,0.279490965404634,0.954,0.969,0.000873414663305643,"N2","DCBLD1"
2.43369161055577e-08,3.28817077329356,1,1,0.00088941693599371,"N2","HNRNPA2B1"
2.5027298010345e-08,0.350819749631358,0.987,0.979,0.00091464763308607,"N2","TEX30"
2.51058760791335e-08,0.566517928212549,1,1,0.000917519347188012,"N2","ENO1"
2.52247514933704e-08,0.360371565660468,0.457,0.606,0.000921863768076716,"N2","SLX4"
2.58285264284295e-08,0.883910741609876,1,1,0.000943929326853384,"N2","PI4KB"
2.60698414374324e-08,0.469011093531045,0.754,0.734,0.000952748425172406,"N2","KIFC1"
2.61258405172169e-08,1.03984284354823,0.541,0.502,0.00095479496754221,"N2","EDDM13"
2.68317544319673e-08,3.72949453133899,1,1,0.000980593297470678,"N2","LINC01578"
2.87556562584473e-08,0.365207576856844,0.556,0.483,0.00105090421362121,"N2","C6orf141"
2.88236122679294e-08,0.337016609898662,0.989,0.983,0.00105338773394375,"N2","HSD17B7"
2.92287645407929e-08,0.473422049251162,1,1,0.00106819442890782,"N2","UBAP1"
2.95995848561319e-08,0.498829145050678,0.592,0.571,0.0010817464281522,"N2","KDM2B-DT"
3.18238795367406e-08,0.602419044201983,0.924,0.917,0.00116303550154972,"N2","EXOSC4"
3.2282876505532e-08,0.359700642170631,0.259,0.379,0.00117981000477117,"N2","SATB1-AS1"
3.29515701563414e-08,1.5841655040658,0.113,0.061,0.00120424808293365,"N2","CFHR5"
3.3179667285371e-08,0.448465507308483,0.955,0.961,0.00121258412061117,"N2","POLR3H"
3.32454961512804e-08,0.253121095691407,1,1,0.0012149899023447,"N2","P2RX4"
3.34136520723448e-08,0.449099662367555,0.338,0.252,0.00122113532863591,"N2","AC007655.2"
3.38277377656094e-08,0.750563111043805,0.72,0.767,0.00123626850438196,"N2","BUB1B"
3.39306891024607e-08,0.400545192941427,0.206,0.311,0.00124003096393853,"N2","ZBTB20-AS5"
3.42400346545086e-08,0.373760280292683,0.99,0.994,0.00125133630648367,"N2","TMEM223"
3.43476910416579e-08,0.465919880531966,0.515,0.461,0.00125527071680843,"N2","OR8A1"
3.4381050315878e-08,0.316205780723656,0.524,0.451,0.00125648986484408,"N2","ZDHHC23"
3.49467006125819e-08,1.6546019294776,0.993,0.987,0.00127716212058742,"N2","LINC01572"
3.53539427799934e-08,20.9507065319942,1,1,0.00129204519283764,"N2","GOLGA4"
3.53856155428102e-08,0.978270729725249,0.922,0.923,0.00129320270562754,"N2","CCZ1B"
3.62915217869778e-08,0.522231479217673,0.275,0.196,0.00132630995522689,"N2","LINC02533"
3.63809909709588e-08,0.5553342985101,1,1,0.00132957969602466,"N2","NME2"
3.64863083574902e-08,0.464082397843899,0.578,0.514,0.00133342862523284,"N2","AC008875.2"
3.6680664717777e-08,0.473640079081781,1,1,0.00134053157277588,"N2","TENT4B"
3.75365485764853e-08,4.43002802091418,0.987,0.991,0.00137181070427623,"N2","SHB"
3.79835395284994e-08,0.539945074673381,0.917,0.927,0.00138814643560854,"N2","APOL2"
3.82648446860427e-08,0.318503711925414,0.98,0.971,0.00139842701389612,"N2","ZCCHC3"
3.83745661962128e-08,0.540375475980693,0.492,0.438,0.00140243689620679,"N2","LRRIQ3"
3.84468925078914e-08,1.38466174112704,0.875,0.908,0.0014050801335934,"N2","JAZF1"
3.8844217377235e-08,1.072781446452,0.262,0.191,0.00141960076826843,"N2","AC020908.1"
3.93211671176037e-08,1.06920492354021,0.606,0.758,0.00143703137347994,"N2","TSPAN15"
3.93731665337911e-08,0.462763317465367,0.413,0.333,0.00143893174414393,"N2","TAF7L"
3.96162265102784e-08,0.408503219736938,0.07,0.148,0.00144781461404464,"N2","AC008915.1"
3.99621040151838e-08,0.577976898319744,0.35,0.267,0.00146045505333891,"N2","AL163195.2"
4.04534567433075e-08,0.266615180969505,0.674,0.656,0.00147841203014092,"N2","AC015849.4"
4.09372143347898e-08,1.52040357530001,1,1,0.00149609143507923,"N2","NKTR"
4.14450542088315e-08,1.15262954169272,0.356,0.297,0.00151465095111596,"N2","AC022784.5"
