"week","sender_label","receiver_label","lr","mean_lr_score","median_lr_score","n_edges","null_mean","null_sd","z_null","p_empirical","k","p_adj"
8,"Fibroblast2","Fibroblast2","TGFB1->TGFBR2",0.451429216712215,0.389291463100569,2153,0.363939678318908,NA,NA,NA,15,NA
8,"Endothelial_cells","EVT3","CSF1->CSF1R",0.451299195363133,0.456562942075512,201,0.191853914966361,NA,NA,NA,25,NA
9,"Fibroblast2","STB","PGF->FLT1",0.451034273824208,0.364687366580699,638,0.461703309555539,NA,NA,NA,8,NA
8,"maternal macrophages","vCTBp","TGFB1->TGFBR1",0.451011705018889,0.451011705018889,2,0.45873435275934,NA,NA,NA,40,NA
9,"EVT2","Fibroblast1","TGFB1->TGFBR2",0.450972814502361,0.423451245908288,945,0.618687423458457,NA,NA,NA,15,NA
8,"unknown3","maternal macrophages","TGFB1->TGFBR1",0.450901003857361,0.49088635364687,24,0.354717501935691,NA,NA,NA,25,NA
9,"vCTB2","maternal macrophages","TGFB1->TGFBR1",0.450894723928302,0.423715225222143,209,0.360891905382727,NA,NA,NA,25,NA
8,"EVT3","EVT2","TGFB1->TGFBR2",0.450608910326142,0.425941880735066,2521,0.454689697421392,NA,NA,NA,25,NA
8,"Endothelial_cells","unknown3","TGFB1->TGFBR2",0.449704337772544,0.456803983989951,99,0.358442188692501,NA,NA,NA,40,NA
8,"Fibroblast2","STB","PGF->FLT1",0.449617755789726,0.375139894601495,1041,0.452478172853399,NA,NA,NA,15,NA
9,"Fibroblast1","vCTB2","PGF->FLT1",0.449601846194753,0.3353678695515,1254,0.633793289516775,NA,NA,NA,15,NA
8,"unknown3","vCTBp","TGFB1->TGFBR1",0.449289230302599,0.474358991132499,7,0.362186247295379,NA,NA,NA,15,NA
8,"vCTBp","STB","PGF->FLT1",0.449263612686381,0.428373370485537,31,0.661647438151,NA,NA,NA,15,NA
9,"unknown2","Endothelial_cells","TGFB1->TGFBR2",0.449069666588356,0.449069666588356,5,0.180430562824722,NA,NA,NA,15,NA
9,"Fibroblast1","unknown3","PGF->FLT1",0.449007962115821,0.263670203770997,104,0.680833988589142,NA,NA,NA,8,NA
8,"maternal macrophages","EVT3","TGFB1->TGFBR2",0.448737807293426,0.382212633118404,93,0.384903602305475,NA,NA,NA,40,NA
9,"EVT2","vCTB2","TGFB1->TGFBR2",0.448265210193496,0.417994848677028,3236,0.618521096368049,NA,NA,NA,15,NA
8,"Fibroblast2","Fibroblast2","PGF->FLT1",0.447905886557938,0.410238554566201,2153,0.44967232604963,NA,NA,NA,15,NA
8,"EVT3","unknown2","PGF->FLT1",0.447176474449806,0.316693778772188,20,2.05861461085605,NA,NA,NA,40,NA
8,"Fibroblast2","STB","PGF->FLT1",0.446924158150412,0.375080901795862,2000,0.448800523613914,NA,NA,NA,25,NA
9,"vCTB2","maternal macrophages","TGFB1->TGFBR1",0.446303021352794,0.448044356022192,132,0.367610022514317,NA,NA,NA,15,NA
9,"Fibroblast2","STB","PGF->FLT1",0.445874293019295,0.355829429675315,1976,0.469704221367569,NA,NA,NA,25,NA
9,"EVT3","EVT2","TGFB1->TGFBR1",0.445479414076389,0.416801087807545,178,0.630092491339606,NA,NA,NA,15,NA
9,"vCTBp","vCTBp","TGFB1->TGFBR2",0.444968553177517,0.444968553177517,1,0.165478659815212,NA,NA,NA,25,NA
9,"maternal macrophages","Fibroblast1","PGF->FLT1",0.444836511566022,0.406357584526352,9,0.338876396260647,NA,NA,NA,8,NA
9,"Hofbauer cells","unknown3","TGFB1->TGFBR1",0.444827587492339,0.416166067001192,193,0.421944533594453,NA,NA,NA,25,NA
9,"vCTB2","Fibroblast1","TGFB1->TGFBR1",0.444668353179144,0.384404712262097,3811,0.357875809370746,NA,NA,NA,40,NA
9,"Hofbauer cells","Endothelial_cells","TGFB1->TGFBR1",0.444596756524312,0.412191346717465,59,0.474563973759515,NA,NA,NA,15,NA
8,"EVT2","STB","TGFB1->TGFBR1",0.44450929308973,0.37879936163981,1842,0.745377066500728,NA,NA,NA,15,NA
9,"EVT2","unknown2","PGF->FLT1",0.444115370585359,0.403669109675885,63,2.22148816782455,NA,NA,NA,25,NA
9,"vCTB2","Fibroblast1","TGFB1->TGFBR1",0.443438369603311,0.390864139228682,739,0.349226350084787,NA,NA,NA,8,NA
9,"Fibroblast2","unknown3","TGFB1->TGFBR1",0.443250335683129,0.365092934759789,209,0.400705156302268,NA,NA,NA,8,NA
8,"maternal macrophages","EVT3","TGFB1->TGFBR1",0.443028908604586,0.495604031292896,40,0.432144507457304,NA,NA,NA,15,NA
9,"Fibroblast2","vCTBp","TGFB1->TGFBR1",0.442865602147094,0.33829664076179,18,0.399093722860862,NA,NA,NA,8,NA
9,"Endothelial_cells","Endothelial_cells","TGFB1->TGFBR1",0.442823193957899,0.432685347481787,33,0.489566014160282,NA,NA,NA,25,NA
8,"maternal macrophages","EVT2","TGFB1->TGFBR2",0.442804315238411,0.355566446697411,120,0.384079942499362,NA,NA,NA,15,NA
8,"unknown3","Fibroblast1","TGFB1->TGFBR1",0.442458276274175,0.395850100812877,313,0.369842836083329,NA,NA,NA,40,NA
8,"Fibroblast1","Fibroblast2","TGFB1->TGFBR2",0.442347604743277,0.362833106341247,2055,0.324996006472369,NA,NA,NA,40,NA
8,"Fibroblast2","unknown2","TGFB1->TGFBR2",0.442029301901187,0.264153960613631,29,0.356238872237248,NA,NA,NA,15,NA
8,"Fibroblast1","Hofbauer cells","TGFB1->TGFBR2",0.441723592760313,0.379847527515856,626,0.321936727994634,NA,NA,NA,40,NA
9,"Fibroblast2","EVT3","CSF1->CSF1R",0.441687576111389,0.395567057337613,575,0.208496720722611,NA,NA,NA,15,NA
9,"EVT3","Hofbauer cells","HLA-G->LILRB2",0.441640210166,0.268190411825717,29,0.0675705867003795,NA,NA,NA,8,NA
8,"maternal macrophages","unknown3","TGFB1->TGFBR2",0.441520069106796,0.333086217266128,28,0.38392118109539,NA,NA,NA,15,NA
9,"Fibroblast2","STB","PGF->FLT1",0.441505340432616,0.351032271610733,3054,0.452722048637002,NA,NA,NA,40,NA
8,"EVT2","vCTB2","TGFB1->TGFBR1",0.441336562456351,0.3630889969656,4741,0.745036473646281,NA,NA,NA,15,NA
9,"Endothelial_cells","EVT3","TGFB1->TGFBR1",0.441278268761477,0.453827672725968,14,0.54973229389335,NA,NA,NA,8,NA
9,"vCTB2","Fibroblast1","TGFB1->TGFBR1",0.440946757645236,0.38016554435791,2342,0.361422273034035,NA,NA,NA,25,NA
8,"Hofbauer cells","unknown3","TGFB1->TGFBR2",0.440587989048869,0.396758650323323,181,0.376488743109474,NA,NA,NA,25,NA
9,"vCTB2","Fibroblast1","TGFB1->TGFBR1",0.440523735744738,0.377166837977141,1570,0.358849927863753,NA,NA,NA,15,NA
9,"Fibroblast1","Fibroblast1","TGFB1->TGFBR1",0.440074926575825,0.366133536605253,357,0.343710062029236,NA,NA,NA,15,NA
8,"maternal macrophages","EVT2","PGF->FLT1",0.439977423096008,0.374960792373635,372,0.366950297178155,NA,NA,NA,40,NA
8,"EVT3","maternal macrophages","HLA-G->LILRB2",0.439849736211917,0.414503501952141,36,0.038199002695965,NA,NA,NA,15,NA
9,"maternal macrophages","EVT3","TGFB1->TGFBR1",0.439814648533305,0.439814648533305,5,0.451126581612086,NA,NA,NA,8,NA
9,"Fibroblast1","Fibroblast1","TGFB1->TGFBR1",0.439577273012058,0.365443699462338,948,0.340333416102121,NA,NA,NA,40,NA
8,"EVT2","vCTB2","TGFB1->TGFBR2",0.439239415079223,0.417387540305312,2614,0.600628963008136,NA,NA,NA,8,NA
8,"Fibroblast2","maternal macrophages","CSF1->CSF1R",0.439107154861388,0.484353565444041,35,0.132895234224196,NA,NA,NA,8,NA
8,"EVT2","vCTB2","TGFB1->TGFBR1",0.439058576566041,0.36030806077684,7971,0.754096486478007,NA,NA,NA,25,NA
9,"Endothelial_cells","unknown2","TGFB1->TGFBR2",0.439022035492082,0.439022035492082,2,0.390910654993266,NA,NA,NA,8,NA
9,"maternal macrophages","Endothelial_cells","TGFB1->TGFBR1",0.438898517260345,0.45723233550391,7,0.40118048944166,NA,NA,NA,25,NA
8,"maternal macrophages","maternal macrophages","TGFB1->TGFBR1",0.438843963945585,0.438843963945585,11,0.489346518657088,NA,NA,NA,40,NA
8,"Endothelial_cells","EVT3","CSF1->CSF1R",0.438618372626191,0.437432925047211,181,0.20605720615903,NA,NA,NA,15,NA
8,"Fibroblast1","unknown3","TGFB1->TGFBR1",0.438384309726118,0.315358405256628,72,0.396725057211424,NA,NA,NA,8,NA
8,"Fibroblast1","Hofbauer cells","TGFB1->TGFBR2",0.438106735356994,0.411892796466296,112,0.305269958868688,NA,NA,NA,8,NA
8,"vCTB2","unknown3","TGFB1->TGFBR1",0.437778091726883,0.396294241662072,680,0.393776530103528,NA,NA,NA,25,NA
8,"maternal macrophages","EVT3","TGFB1->TGFBR1",0.437665628365256,0.403860512102135,93,0.474853020617038,NA,NA,NA,40,NA
9,"maternal macrophages","Endothelial_cells","TGFB1->TGFBR1",0.437648969889824,0.424747638306068,12,0.474881954352449,NA,NA,NA,40,NA
9,"STB","Fibroblast2","TGFB1->TGFBR1",0.437485278563258,0.277855576622462,839,0.257430667215394,NA,NA,NA,8,NA
8,"unknown3","Fibroblast1","TGFB1->TGFBR1",0.437026499747512,0.402645891740727,135,0.375345683993013,NA,NA,NA,15,NA
9,"maternal macrophages","maternal macrophages","LGALS9->HAVCR2",0.436755594540296,0.436755594540296,3,0.118404929436948,NA,NA,NA,40,NA
9,"unknown3","Fibroblast1","TGFB1->TGFBR1",0.436586164670023,0.368103504471352,302,0.323922411197216,NA,NA,NA,25,NA
9,"unknown2","vCTBp","LGALS9->HAVCR2",0.436578406792413,0.574842333002538,3,0.041135582065675,NA,NA,NA,8,NA
9,"EVT2","maternal macrophages","HLA-G->LILRB2",0.436281052221898,0.370897255333128,237,0.0276333113723647,NA,NA,NA,40,NA
8,"Hofbauer cells","EVT3","TGFB1->TGFBR2",0.435652130002543,0.413306735801037,91,0.37530340085973,NA,NA,NA,8,NA
8,"Hofbauer cells","vCTBp","TGFB1->TGFBR1",0.435361995982615,0.386756158624676,18,0.471968261189037,NA,NA,NA,15,NA
8,"Fibroblast1","maternal macrophages","TGFB1->TGFBR1",0.435339455644794,0.487487415917901,7,0.389567088143,NA,NA,NA,8,NA
8,"Fibroblast2","Fibroblast2","PGF->FLT1",0.435333963261484,0.385541460855643,3404,0.450352218637936,NA,NA,NA,25,NA
9,"maternal macrophages","unknown3","TGFB1->TGFBR2",0.435138467906012,0.324595609380322,7,0.399645847713271,NA,NA,NA,8,NA
8,"maternal macrophages","EVT3","TGFB1->TGFBR1",0.434268711372872,0.431033893446527,45,0.497495083349951,NA,NA,NA,25,NA
9,"Fibroblast1","Fibroblast1","TGFB1->TGFBR1",0.434120301790006,0.362454145309904,564,0.33648785815557,NA,NA,NA,25,NA
9,"EVT3","unknown2","TGFB1->TGFBR1",0.433717076193425,0.452716765512128,4,0.640431133950818,NA,NA,NA,15,NA
9,"EVT3","EVT2","TGFB1->TGFBR1",0.433357950881519,0.417675364430487,119,0.632936507199215,NA,NA,NA,8,NA
9,"Fibroblast2","Fibroblast2","PGF->FLT1",0.433319750358329,0.393020077180702,2024,0.452192025204099,NA,NA,NA,15,NA
8,"Fibroblast2","EVT3","CSF1->CSF1R",0.43298402969322,0.433531409403893,525,0.188641799865151,NA,NA,NA,15,NA
9,"Hofbauer cells","Endothelial_cells","TGFB1->TGFBR1",0.432940303018301,0.402745632181131,198,0.448125930789819,NA,NA,NA,40,NA
8,"maternal macrophages","EVT2","TGFB1->TGFBR2",0.432935625914845,0.435864678174806,372,0.391724866108794,NA,NA,NA,40,NA
8,"unknown3","Fibroblast2","PGF->FLT1",0.432922308033129,0.238885883470867,176,0.520531129445919,NA,NA,NA,8,NA
9,"Endothelial_cells","EVT3","TGFB1->TGFBR2",0.432748192970421,0.439621448178152,14,0.425040602773321,NA,NA,NA,8,NA
9,"maternal macrophages","unknown2","TGFB1->TGFBR2",0.432168700881555,0.426024120490966,4,0.296368242120707,NA,NA,NA,25,NA
9,"Fibroblast1","Fibroblast1","TGFB1->TGFBR1",0.432154162913452,0.3584872414138,192,0.331072068857502,NA,NA,NA,8,NA
9,"Fibroblast2","Fibroblast2","TGFB1->TGFBR2",0.432040767383978,0.381788298135705,3596,0.343619534827575,NA,NA,NA,25,NA
9,"maternal macrophages","EVT3","TGFB1->TGFBR2",0.43185742497252,0.417380029349328,73,0.36845487317946,NA,NA,NA,40,NA
8,"Fibroblast2","EVT3","CSF1->CSF1R",0.431780894332477,0.399102042965556,949,0.189137573169981,NA,NA,NA,25,NA
8,"Fibroblast2","maternal macrophages","CSF1->CSF1R",0.431541106768367,0.393902391512356,130,0.178454839243855,NA,NA,NA,25,NA
8,"unknown2","Hofbauer cells","LGALS9->HAVCR2",0.431237625176696,0.299467144121961,11,0.0387920829680969,NA,NA,NA,40,NA
8,"maternal macrophages","unknown2","TGFB1->TGFBR2",0.430881672112696,0.430881672112696,3,0.399695315929791,NA,NA,NA,25,NA
8,"EVT2","STB","TGFB1->TGFBR2",0.430798065409767,0.353052665737138,909,0.595317726715957,NA,NA,NA,8,NA
9,"STB","Endothelial_cells","VEGFA->KDR",0.430662942202856,0.220530992490985,306,0.0335598788140804,NA,NA,NA,25,NA
8,"Endothelial_cells","EVT3","CSF1->CSF1R",0.43013214552697,0.42466964262722,304,0.194114864255205,NA,NA,NA,40,NA
9,"maternal macrophages","EVT3","TGFB1->TGFBR2",0.43008111189682,0.410829746868616,21,0.340558967617878,NA,NA,NA,25,NA
8,"maternal macrophages","unknown3","TGFB1->TGFBR2",0.429889560343152,0.392664314191179,48,0.393061604964431,NA,NA,NA,40,NA
9,"maternal macrophages","unknown3","PGF->FLT1",0.429811306178485,0.346439696951943,17,0.368199338142616,NA,NA,NA,25,NA
9,"Hofbauer cells","unknown3","TGFB1->TGFBR2",0.429722368412933,0.378716797338178,87,0.379096311020068,NA,NA,NA,15,NA
8,"EVT2","Fibroblast1","TGFB1->TGFBR2",0.429543621725849,0.394336370142496,1320,0.572927140139425,NA,NA,NA,15,NA
8,"vCTBp","Hofbauer cells","TGFB1->TGFBR1",0.429190862372827,0.187180994985848,28,0.237831356756665,NA,NA,NA,25,NA
9,"unknown2","Hofbauer cells","LGALS9->HAVCR2",0.4290657614806,0.378982248592804,8,0.0948115771353682,NA,NA,NA,8,NA
8,"vCTB2","unknown2","TGFB1->TGFBR2",0.428942867857889,0.357135714914253,21,0.324604454952315,NA,NA,NA,8,NA
9,"maternal macrophages","STB","PGF->FLT1",0.428826538519941,0.299256785834896,37,0.402761466129754,NA,NA,NA,15,NA
8,"unknown3","STB","TGFB1->TGFBR2",0.428620871016011,0.366057372069762,93,0.321716256827437,NA,NA,NA,8,NA
9,"vCTB2","maternal macrophages","TGFB1->TGFBR1",0.428533146208616,0.412182324613663,329,0.357867062418478,NA,NA,NA,40,NA
8,"Endothelial_cells","unknown3","TGFB1->TGFBR1",0.428002984388663,0.365386311189454,71,0.415217148862926,NA,NA,NA,25,NA
8,"Fibroblast2","unknown2","TGFB1->TGFBR2",0.427978467398294,0.390483417202833,78,0.357867723202391,NA,NA,NA,40,NA
8,"maternal macrophages","vCTBp","PGF->FLT1",0.427793996092833,0.427793996092833,2,0.358141616311914,NA,NA,NA,40,NA
8,"maternal macrophages","EVT3","PGF->FLT1",0.427725694869253,0.43073423349657,40,0.341165679091276,NA,NA,NA,15,NA
8,"vCTB2","Fibroblast2","TGFB1->TGFBR2",0.427582037893912,0.402099662997135,6399,0.332428363686359,NA,NA,NA,40,NA
9,"unknown3","vCTB2","PGF->FLT1",0.427421075564479,0.29669695567892,1603,0.520740836306167,NA,NA,NA,40,NA
8,"maternal macrophages","STB","PGF->FLT1",0.427068703897772,0.41586490208557,152,0.367632813338648,NA,NA,NA,40,NA
8,"unknown3","unknown3","TGFB1->TGFBR1",0.426628490090641,0.394458164674919,143,0.371367830109034,NA,NA,NA,40,NA
9,"Hofbauer cells","EVT3","TGFB1->TGFBR2",0.426343804013679,0.448485184481419,188,0.381397019733837,NA,NA,NA,15,NA
8,"Hofbauer cells","EVT3","TGFB1->TGFBR2",0.425467549652214,0.431901607990627,164,0.373629506388823,NA,NA,NA,15,NA
9,"Fibroblast2","unknown3","TGFB1->TGFBR2",0.425382568503575,0.357377803644013,387,0.349019696673451,NA,NA,NA,15,NA
8,"EVT3","unknown2","TGFB1->TGFBR1",0.425268948360085,0.452061912695809,20,0.53635742288052,NA,NA,NA,40,NA
9,"maternal macrophages","EVT2","PGF->FLT1",0.424211949561329,0.366547664523892,122,0.355034953916744,NA,NA,NA,25,NA
8,"Fibroblast2","unknown3","TGFB1->TGFBR2",0.424173103298095,0.376556677902401,623,0.360783062325437,NA,NA,NA,25,NA
9,"EVT3","vCTBp","TGFB1->TGFBR1",0.423781970637132,0.412856838581191,11,0.596533081467875,NA,NA,NA,40,NA
8,"vCTB2","vCTBp","PGF->FLT1",0.423529463833057,0.303009310129528,151,0.701777193211895,NA,NA,NA,40,NA
9,"maternal macrophages","EVT3","TGFB1->TGFBR1",0.423487466670065,0.409816943569725,73,0.474903479333894,NA,NA,NA,40,NA
9,"Hofbauer cells","EVT3","TGFB1->TGFBR1",0.42304396804853,0.424453281473895,188,0.472480573997923,NA,NA,NA,15,NA
9,"Fibroblast2","Fibroblast2","TGFB1->TGFBR2",0.422480115091764,0.37698949462828,1103,0.33972484043315,NA,NA,NA,8,NA
8,"maternal macrophages","EVT3","TGFB1->TGFBR2",0.422448928583793,0.443911625811693,40,0.392729291179732,NA,NA,NA,15,NA
9,"Endothelial_cells","unknown2","TGFB1->TGFBR2",0.422362603967656,0.422362603967656,2,0.489686286296835,NA,NA,NA,15,NA
8,"maternal macrophages","Endothelial_cells","TGFB1->TGFBR1",0.422336872711436,0.422336872711436,3,0.448650086916855,NA,NA,NA,8,NA
9,"Fibroblast2","EVT3","CSF1->CSF1R",0.422193584445778,0.39698712962094,1128,0.202791244470383,NA,NA,NA,25,NA
9,"EVT3","STB","TGFB1->TGFBR2",0.421969502057904,0.440646121841547,54,0.516742814199681,NA,NA,NA,8,NA
9,"EVT3","EVT2","TGFB1->TGFBR1",0.421694766137669,0.405499705053804,558,0.598138784775786,NA,NA,NA,40,NA
9,"STB","maternal macrophages","TGFB1->TGFBR1",0.421669670792133,0.416718346361663,22,0.265933909468016,NA,NA,NA,8,NA
9,"Hofbauer cells","EVT3","TGFB1->TGFBR2",0.421506581553259,0.423207890233671,320,0.36098689412428,NA,NA,NA,25,NA
8,"Fibroblast2","EVT3","TGFB1->TGFBR2",0.42046681719132,0.392985960561304,1620,0.359724777730836,NA,NA,NA,40,NA
8,"unknown3","Fibroblast2","TGFB1->TGFBR2",0.420176920416441,0.412488878622203,542,0.316408172556864,NA,NA,NA,25,NA
8,"Endothelial_cells","unknown2","TGFB1->TGFBR2",0.419898000296204,0.341543162294594,6,0.357558726435153,NA,NA,NA,25,NA
8,"EVT2","STB","TGFB1->TGFBR1",0.419746032660251,0.329997998828055,3055,0.749619535650882,NA,NA,NA,25,NA
8,"vCTB2","Fibroblast2","TGFB1->TGFBR2",0.419619522170978,0.40657609699524,2316,0.320294469830445,NA,NA,NA,15,NA
9,"vCTB2","Hofbauer cells","TGFB1->TGFBR2",0.41932396763555,0.415993938000739,1788,0.296542274234689,NA,NA,NA,25,NA
8,"EVT3","vCTBp","TGFB1->TGFBR2",0.419173623663899,0.38615326538165,16,0.435804021646349,NA,NA,NA,8,NA
8,"maternal macrophages","unknown3","LGALS9->HAVCR2",0.419071731418548,0.354665304525185,24,0.0769077242823675,NA,NA,NA,25,NA
8,"unknown3","unknown3","TGFB1->TGFBR1",0.418777930911053,0.373975400143226,92,0.382831642545859,NA,NA,NA,25,NA
8,"EVT2","vCTB2","TGFB1->TGFBR2",0.418528161061519,0.377767960917371,4741,0.571427379494771,NA,NA,NA,15,NA
9,"Fibroblast1","unknown3","PGF->FLT1",0.418492384065218,0.302356654098285,175,0.631145487217024,NA,NA,NA,15,NA
8,"vCTBp","unknown3","TGFB1->TGFBR1",0.41841992697262,0.301448906946548,18,0.308117806080496,NA,NA,NA,40,NA
9,"Fibroblast2","vCTBp","TGFB1->TGFBR1",0.41805993641167,0.340944765702469,147,0.430962260122879,NA,NA,NA,40,NA
8,"Hofbauer cells","EVT3","TGFB1->TGFBR2",0.41783341341639,0.41266269451895,355,0.380523820783137,NA,NA,NA,25,NA
8,"Endothelial_cells","Endothelial_cells","TGFB1->TGFBR1",0.417017387901096,0.459146147443745,48,0.421310188268736,NA,NA,NA,25,NA
8,"EVT3","maternal macrophages","TGFB1->TGFBR2",0.416936639229642,0.419579351625552,88,0.444167990701138,NA,NA,NA,40,NA
8,"unknown3","unknown3","TGFB1->TGFBR1",0.416769946128737,0.390936382203701,24,0.393971440196501,NA,NA,NA,8,NA
9,"Endothelial_cells","STB","TGFB1->TGFBR1",0.416657580402405,0.280681696983506,63,0.522379422359859,NA,NA,NA,8,NA
8,"Fibroblast2","unknown3","TGFB1->TGFBR2",0.416487640601283,0.343047383987804,1035,0.3583224579384,NA,NA,NA,40,NA
8,"vCTB2","EVT3","TGFB1->TGFBR2",0.416397601648971,0.384544501899395,615,0.319553750032025,NA,NA,NA,15,NA
9,"Endothelial_cells","Endothelial_cells","TGFB1->TGFBR1",0.415835000468079,0.383940476036756,11,0.535919348835695,NA,NA,NA,8,NA
8,"EVT2","unknown2","TGFB1->TGFBR1",0.414998435810552,0.393846786998275,69,0.778723817666234,NA,NA,NA,25,NA
8,"vCTBp","Endothelial_cells","TGFB1->TGFBR2",0.414660947736577,0.1938387815406,13,0.212184377074005,NA,NA,NA,40,NA
9,"Endothelial_cells","unknown2","TGFB1->TGFBR2",0.414602692737095,0.414602692737095,3,0.454800192114304,NA,NA,NA,40,NA
9,"vCTBp","EVT2","PGF->FLT1",0.413867413023487,0.382110424215107,196,0.301653930009186,NA,NA,NA,40,NA
9,"maternal macrophages","EVT3","TGFB1->TGFBR1",0.413673888295824,0.391639078527037,21,0.395619851037612,NA,NA,NA,25,NA
8,"STB","Endothelial_cells","TGFB1->TGFBR1",0.413551274165281,0.439081291552435,50,0.300692046462122,NA,NA,NA,8,NA
8,"maternal macrophages","Endothelial_cells","TGFB1->TGFBR1",0.413513250958528,0.435929854583224,29,0.5052526931082,NA,NA,NA,25,NA
8,"Fibroblast2","Fibroblast2","PGF->FLT1",0.41324424377966,0.382247384075571,5423,0.44056106586685,NA,NA,NA,40,NA
8,"Fibroblast1","unknown3","TGFB1->TGFBR1",0.412610986786481,0.329677174525707,139,0.353824166236188,NA,NA,NA,15,NA
9,"unknown3","Hofbauer cells","TGFB1->TGFBR1",0.412558911829094,0.436916979364325,125,0.307856994296533,NA,NA,NA,15,NA
8,"Fibroblast1","Hofbauer cells","TGFB1->TGFBR2",0.412162736652554,0.36511781831575,375,0.315370547806109,NA,NA,NA,25,NA
9,"vCTB2","Hofbauer cells","TGFB1->TGFBR2",0.411903357028169,0.414593796856682,2730,0.291612454394939,NA,NA,NA,40,NA
8,"Fibroblast2","Endothelial_cells","TGFB1->TGFBR1",0.411800796395664,0.332655447346648,104,0.521499689514401,NA,NA,NA,8,NA
9,"unknown3","Fibroblast1","TGFB1->TGFBR1",0.411587989140419,0.355683937549019,196,0.315888101405089,NA,NA,NA,15,NA
8,"maternal macrophages","STB","TGFB1->TGFBR1",0.411425758293116,0.295259184887959,81,0.495580399981628,NA,NA,NA,25,NA
9,"maternal macrophages","Fibroblast1","PGF->FLT1",0.411261156515773,0.289946693607031,23,0.351145842844285,NA,NA,NA,25,NA
9,"maternal macrophages","EVT3","TGFB1->TGFBR2",0.409699848979317,0.407216623891598,15,0.347425045942651,NA,NA,NA,15,NA
8,"unknown3","Hofbauer cells","TGFB1->TGFBR2",0.409259779577499,0.309783118451749,90,0.317681900885592,NA,NA,NA,15,NA
8,"vCTB2","maternal macrophages","TGFB1->TGFBR1",0.409181732131973,0.432634903601181,38,0.381830561468591,NA,NA,NA,8,NA
8,"vCTB2","EVT3","TGFB1->TGFBR1",0.409112704238756,0.372028567568074,615,0.399882773521327,NA,NA,NA,15,NA
8,"STB","Hofbauer cells","TGFB1->TGFBR1",0.40906019794657,0.312670793496549,619,0.290163934699061,NA,NA,NA,40,NA
9,"Hofbauer cells","EVT3","TGFB1->TGFBR1",0.408868746986821,0.409929078639957,320,0.419036830455876,NA,NA,NA,25,NA
8,"Hofbauer cells","Endothelial_cells","TGFB1->TGFBR1",0.408764134655002,0.427198630968258,83,0.442996345711598,NA,NA,NA,15,NA
8,"Endothelial_cells","maternal macrophages","CSF1->CSF1R",0.408702550378857,0.31411621160101,16,0.199507002025126,NA,NA,NA,25,NA
9,"unknown2","Fibroblast2","TGFB1->TGFBR1",0.408680268128195,0.381118294802175,141,0.241292770266758,NA,NA,NA,40,NA
9,"vCTBp","EVT2","PGF->FLT1",0.408507751382967,0.391040081872968,129,0.313715158737259,NA,NA,NA,25,NA
8,"maternal macrophages","STB","PGF->FLT1",0.4078133598162,0.357959346727899,67,0.329970697018096,NA,NA,NA,15,NA
8,"vCTB2","Fibroblast2","TGFB1->TGFBR2",0.407300072129018,0.386197506448105,1210,0.308727214959481,NA,NA,NA,8,NA
8,"Fibroblast2","vCTBp","TGFB1->TGFBR2",0.406876698011398,0.364250408980922,80,0.358425943536676,NA,NA,NA,25,NA
8,"vCTB2","Fibroblast2","TGFB1->TGFBR2",0.40676923064726,0.398659099833465,3970,0.322709496626912,NA,NA,NA,25,NA
9,"Fibroblast2","unknown2","TGFB1->TGFBR2",0.4066800059197,0.332059312668022,38,0.344021468824811,NA,NA,NA,25,NA
9,"Endothelial_cells","maternal macrophages","CSF1->CSF1R",0.406571642205492,0.425742800235303,7,0.153479448351365,NA,NA,NA,25,NA
9,"vCTB2","unknown3","TGFB1->TGFBR1",0.406364517927547,0.380251584106638,1603,0.357898963801969,NA,NA,NA,40,NA
9,"Hofbauer cells","maternal macrophages","TGFB1->TGFBR2",0.406179080539606,0.416907810479153,19,0.382053236772551,NA,NA,NA,15,NA
8,"Fibroblast2","unknown3","TGFB1->TGFBR2",0.406113542243351,0.352401593129079,357,0.362859618059205,NA,NA,NA,15,NA
9,"Endothelial_cells","unknown3","TGFB1->TGFBR2",0.405858616321772,0.363081906707397,70,0.454306162207386,NA,NA,NA,40,NA
9,"STB","Hofbauer cells","TGFB1->TGFBR1",0.405611064934192,0.33214901861298,783,0.281834414406808,NA,NA,NA,25,NA
9,"Hofbauer cells","EVT2","TGFB1->TGFBR2",0.405275768840587,0.366518969179243,707,0.380522183005925,NA,NA,NA,15,NA
8,"Fibroblast2","EVT2","PGF->FLT1",0.405250156861186,0.358696330072566,1492,0.384929389545096,NA,NA,NA,8,NA
8,"Fibroblast1","Fibroblast2","TGFB1->TGFBR2",0.405210272003442,0.349010131457143,670,0.304279419517749,NA,NA,NA,15,NA
8,"Endothelial_cells","Endothelial_cells","VEGFA->KDR",0.405161520399343,0.279843620677913,89,0.0228384203026723,NA,NA,NA,40,NA
8,"EVT3","EVT2","TGFB1->TGFBR2",0.404988651398835,0.372644709079931,730,0.43711259506313,NA,NA,NA,8,NA
9,"Hofbauer cells","vCTBp","TGFB1->TGFBR1",0.40467703895156,0.358078133104128,45,0.455641568615162,NA,NA,NA,40,NA
9,"vCTBp","Hofbauer cells","TGFB1->TGFBR1",0.404408781004614,0.574137946505377,22,0.243369651511404,NA,NA,NA,15,NA
8,"unknown3","maternal macrophages","TGFB1->TGFBR1",0.404172060627123,0.404172060627123,5,0.402531937348771,NA,NA,NA,8,NA
