"k","from","to","n_weeks","rho_z","p_z","rho_l2fc","p_l2fc","median_obs_over_exp","median_z","p_adj_z","p_adj_l2fc","trend"
15,"STB","EVT3",2,NA,NA,NA,NA,1.22473665954846,3.06409612103,NA,NA,"not_significant"
15,"STB","Fibroblast1",2,NA,NA,NA,NA,1.08394195605727,1.40819926001442,NA,NA,"not_significant"
15,"STB","Fibroblast2",2,NA,NA,NA,NA,1.02919544018033,1.4734742851418,NA,NA,"not_significant"
15,"STB","Hofbauer cells",2,NA,NA,NA,NA,1.04193789368539,1.10291835246761,NA,NA,"not_significant"
15,"STB","maternal macrophages",2,NA,NA,NA,NA,0.960974930073854,-0.177505617475044,NA,NA,"not_significant"
15,"STB","STB",2,NA,NA,NA,NA,1.01009185535376,-0.238691580435224,NA,NA,"not_significant"
15,"STB","unknown2",2,NA,NA,NA,NA,1.02736419633042,0.481775101429781,NA,NA,"not_significant"
15,"STB","unknown3",2,NA,NA,NA,NA,0.925210262070497,-1.15104201398483,NA,NA,"not_significant"
15,"STB","vCTB2",2,NA,NA,NA,NA,1.00839811433932,0.171691286806401,NA,NA,"not_significant"
15,"STB","vCTBp",2,NA,NA,NA,NA,0.938874042525763,-0.564245554241551,NA,NA,"not_significant"
15,"unknown2","Endothelial_cells",2,NA,NA,NA,NA,1.56712991899894,1.00812804000681,NA,NA,"not_significant"
15,"unknown2","EVT2",2,NA,NA,NA,NA,1.01136948559569,0.0922409408865374,NA,NA,"not_significant"
15,"unknown2","EVT3",2,NA,NA,NA,NA,0.730641375355945,-0.634269284537497,NA,NA,"not_significant"
15,"unknown2","Fibroblast1",2,NA,NA,NA,NA,1.16284727281896,0.62325307595218,NA,NA,"not_significant"
15,"unknown2","Fibroblast2",2,NA,NA,NA,NA,1.04256682666128,0.202999713548928,NA,NA,"not_significant"
15,"unknown2","Hofbauer cells",2,NA,NA,NA,NA,1.19130148512926,0.485648606040313,NA,NA,"not_significant"
15,"unknown2","maternal macrophages",2,NA,NA,NA,NA,0.515463916994367,-0.558870633033033,NA,NA,"not_significant"
15,"unknown2","STB",2,NA,NA,NA,NA,0.96452394007887,-0.0236295752285407,NA,NA,"not_significant"
15,"unknown2","unknown2",2,NA,NA,NA,NA,1.249999996875,0.00468481447178198,NA,NA,"not_significant"
15,"unknown2","unknown3",2,NA,NA,NA,NA,0.616564083155844,-0.867228594661156,NA,NA,"not_significant"
15,"unknown2","vCTB2",2,NA,NA,NA,NA,0.88696861726122,-0.547974227656229,NA,NA,"not_significant"
15,"unknown2","vCTBp",2,NA,NA,NA,NA,0.790513833367183,-0.070419202368631,NA,NA,"not_significant"
15,"unknown3","Endothelial_cells",2,NA,NA,NA,NA,1.12409285220895,0.64411117492409,NA,NA,"not_significant"
15,"unknown3","EVT2",2,NA,NA,NA,NA,0.921882355835888,-1.79618706435991,NA,NA,"not_significant"
15,"unknown3","EVT3",2,NA,NA,NA,NA,0.984418222072562,0.42348339792882,NA,NA,"not_significant"
15,"unknown3","Fibroblast1",2,NA,NA,NA,NA,0.997857585506654,0.280901879863086,NA,NA,"not_significant"
15,"unknown3","Fibroblast2",2,NA,NA,NA,NA,1.05831991927875,1.53562965729694,NA,NA,"not_significant"
15,"unknown3","Hofbauer cells",2,NA,NA,NA,NA,1.12969331378026,1.31985467703886,NA,NA,"not_significant"
15,"unknown3","maternal macrophages",2,NA,NA,NA,NA,1.1972268968053,0.61224186218944,NA,NA,"not_significant"
15,"unknown3","STB",2,NA,NA,NA,NA,0.945870941236744,-1.1218922050332,NA,NA,"not_significant"
15,"unknown3","unknown2",2,NA,NA,NA,NA,1.26504479550709,0.605759866413554,NA,NA,"not_significant"
15,"unknown3","unknown3",2,NA,NA,NA,NA,0.93552715742361,-0.306658149415187,NA,NA,"not_significant"
15,"unknown3","vCTB2",2,NA,NA,NA,NA,0.996311491730247,-0.109080987498123,NA,NA,"not_significant"
15,"unknown3","vCTBp",2,NA,NA,NA,NA,1.29267899967573,0.735330493540754,NA,NA,"not_significant"
15,"vCTB2","Endothelial_cells",2,NA,NA,NA,NA,1.0036473705463,0.0526379712472469,NA,NA,"not_significant"
15,"vCTB2","EVT2",2,NA,NA,NA,NA,0.953130947714947,-3.43054626164386,NA,NA,"not_significant"
15,"vCTB2","EVT3",2,NA,NA,NA,NA,0.948250824542728,-1.12470079636168,NA,NA,"not_significant"
15,"vCTB2","Fibroblast1",2,NA,NA,NA,NA,1.06948459317186,2.10309085139465,NA,NA,"not_significant"
15,"vCTB2","Fibroblast2",2,NA,NA,NA,NA,1.01120748882512,0.697615883248162,NA,NA,"not_significant"
15,"vCTB2","Hofbauer cells",2,NA,NA,NA,NA,0.963589651192811,-0.891417739880684,NA,NA,"not_significant"
15,"vCTB2","maternal macrophages",2,NA,NA,NA,NA,1.01980511723564,0.147976692316553,NA,NA,"not_significant"
15,"vCTB2","STB",2,NA,NA,NA,NA,1.01286255237632,0.784065240927371,NA,NA,"not_significant"
15,"vCTB2","unknown2",2,NA,NA,NA,NA,0.856906398451659,-0.988674958414001,NA,NA,"not_significant"
15,"vCTB2","unknown3",2,NA,NA,NA,NA,0.972219811183804,-0.48856387329404,NA,NA,"not_significant"
15,"vCTB2","vCTB2",2,NA,NA,NA,NA,1.02101777891267,1.59593297991964,NA,NA,"not_significant"
15,"vCTB2","vCTBp",2,NA,NA,NA,NA,0.992149280866681,-0.178173163320188,NA,NA,"not_significant"
15,"vCTBp","Endothelial_cells",2,NA,NA,NA,NA,0.951130788668754,-0.0748614219957549,NA,NA,"not_significant"
15,"vCTBp","EVT2",2,NA,NA,NA,NA,1.44771490710011,4.06536981403536,NA,NA,"not_significant"
15,"vCTBp","EVT3",2,NA,NA,NA,NA,0.941106911399194,-0.71992020526843,NA,NA,"not_significant"
15,"vCTBp","Fibroblast1",2,NA,NA,NA,NA,0.797086199882386,-0.800026838026452,NA,NA,"not_significant"
15,"vCTBp","Fibroblast2",2,NA,NA,NA,NA,0.89777926534094,-0.910130882872077,NA,NA,"not_significant"
15,"vCTBp","Hofbauer cells",2,NA,NA,NA,NA,1.01596957297474,0.102534318135146,NA,NA,"not_significant"
15,"vCTBp","maternal macrophages",2,NA,NA,NA,NA,0.79767267222864,-0.244468719455309,NA,NA,"not_significant"
15,"vCTBp","STB",2,NA,NA,NA,NA,0.88423881095859,-0.432414189565542,NA,NA,"not_significant"
15,"vCTBp","unknown2",2,NA,NA,NA,NA,0,-0.838164608480654,NA,NA,"not_significant"
15,"vCTBp","unknown3",2,NA,NA,NA,NA,1.00613209717118,0.125563068612558,NA,NA,"not_significant"
15,"vCTBp","vCTB2",2,NA,NA,NA,NA,0.818774536116556,-1.91424783021902,NA,NA,"not_significant"
15,"vCTBp","vCTBp",2,NA,NA,NA,NA,0.282485875546618,-0.765520367587092,NA,NA,"not_significant"
25,"Endothelial_cells","Endothelial_cells",2,NA,NA,NA,NA,0.895031542655135,-0.264555444383514,NA,NA,"not_significant"
25,"Endothelial_cells","EVT2",2,NA,NA,NA,NA,0.989289806304718,-0.718290688732896,NA,NA,"not_significant"
25,"Endothelial_cells","EVT3",2,NA,NA,NA,NA,1.20606308817944,2.1097330793179,NA,NA,"not_significant"
25,"Endothelial_cells","Fibroblast1",2,NA,NA,NA,NA,1.05930847084846,0.690696849553606,NA,NA,"not_significant"
25,"Endothelial_cells","Fibroblast2",2,NA,NA,NA,NA,0.986085943658909,-0.134248153800899,NA,NA,"not_significant"
25,"Endothelial_cells","Hofbauer cells",2,NA,NA,NA,NA,1.05798949318282,0.63036179211105,NA,NA,"not_significant"
25,"Endothelial_cells","maternal macrophages",2,NA,NA,NA,NA,0.822881282053113,-0.378529021808229,NA,NA,"not_significant"
25,"Endothelial_cells","STB",2,NA,NA,NA,NA,1.05913453973714,0.805346673891767,NA,NA,"not_significant"
25,"Endothelial_cells","unknown2",2,NA,NA,NA,NA,1.05779234417501,0.132081830490717,NA,NA,"not_significant"
25,"Endothelial_cells","unknown3",2,NA,NA,NA,NA,0.816489775639892,-1.46765831722736,NA,NA,"not_significant"
25,"Endothelial_cells","vCTB2",2,NA,NA,NA,NA,0.968934026511569,-0.741052882517542,NA,NA,"not_significant"
25,"Endothelial_cells","vCTBp",2,NA,NA,NA,NA,0.870845186517269,-0.522709049670013,NA,NA,"not_significant"
25,"EVT2","Endothelial_cells",2,NA,NA,NA,NA,1.02986757806786,0.59089214603694,NA,NA,"not_significant"
25,"EVT2","EVT2",2,NA,NA,NA,NA,1.04352944115205,3.43908723136147,NA,NA,"not_significant"
25,"EVT2","EVT3",2,NA,NA,NA,NA,1.05254751873048,0.566304590572133,NA,NA,"not_significant"
25,"EVT2","Fibroblast1",2,NA,NA,NA,NA,0.986888098742881,-0.509627597960117,NA,NA,"not_significant"
25,"EVT2","Fibroblast2",2,NA,NA,NA,NA,0.98475583646152,-1.34976780154236,NA,NA,"not_significant"
25,"EVT2","Hofbauer cells",2,NA,NA,NA,NA,0.984670803019082,-0.563290421447237,NA,NA,"not_significant"
25,"EVT2","maternal macrophages",2,NA,NA,NA,NA,1.06939024171312,0.751170309836845,NA,NA,"not_significant"
25,"EVT2","STB",2,NA,NA,NA,NA,1.02547071857789,1.09826444046369,NA,NA,"not_significant"
25,"EVT2","unknown2",2,NA,NA,NA,NA,0.749380487510134,-1.85464532400928,NA,NA,"not_significant"
25,"EVT2","unknown3",2,NA,NA,NA,NA,0.907885801104098,-2.23240137441194,NA,NA,"not_significant"
25,"EVT2","vCTB2",2,NA,NA,NA,NA,0.976941740913761,-2.0089398411063,NA,NA,"not_significant"
25,"EVT2","vCTBp",2,NA,NA,NA,NA,1.02801960588639,0.327337034555186,NA,NA,"not_significant"
25,"EVT3","Endothelial_cells",2,NA,NA,NA,NA,1.15799481516546,1.12294198412331,NA,NA,"not_significant"
25,"EVT3","EVT2",2,NA,NA,NA,NA,0.92790203524784,-1.95485241494364,NA,NA,"not_significant"
25,"EVT3","EVT3",2,NA,NA,NA,NA,0.992982404140686,-0.947388568661992,NA,NA,"not_significant"
25,"EVT3","Fibroblast1",2,NA,NA,NA,NA,0.96012612031446,-0.265496302920265,NA,NA,"not_significant"
25,"EVT3","Fibroblast2",2,NA,NA,NA,NA,0.94527287205162,-0.767216983255447,NA,NA,"not_significant"
25,"EVT3","Hofbauer cells",2,NA,NA,NA,NA,1.02381907097542,0.191146096450995,NA,NA,"not_significant"
25,"EVT3","maternal macrophages",2,NA,NA,NA,NA,1.0490347506381,0.124208436555992,NA,NA,"not_significant"
25,"EVT3","STB",2,NA,NA,NA,NA,1.07473034118102,0.95199166902692,NA,NA,"not_significant"
25,"EVT3","unknown2",2,NA,NA,NA,NA,0.921569383789564,-0.284229355091045,NA,NA,"not_significant"
25,"EVT3","unknown3",2,NA,NA,NA,NA,0.800959093940295,-1.62613392410926,NA,NA,"not_significant"
25,"EVT3","vCTB2",2,NA,NA,NA,NA,1.1024784182787,3.02688081666525,NA,NA,"not_significant"
25,"EVT3","vCTBp",2,NA,NA,NA,NA,0.712088981451901,-0.72595044065021,NA,NA,"not_significant"
25,"Fibroblast1","Endothelial_cells",2,NA,NA,NA,NA,0.944951185943288,-0.715648749897949,NA,NA,"not_significant"
25,"Fibroblast1","EVT2",2,NA,NA,NA,NA,0.960254904286638,-1.64116131822647,NA,NA,"not_significant"
25,"Fibroblast1","EVT3",2,NA,NA,NA,NA,1.11028528649224,1.76144626895271,NA,NA,"not_significant"
25,"Fibroblast1","Fibroblast1",2,NA,NA,NA,NA,1.00821246609923,0.20462451826927,NA,NA,"not_significant"
25,"Fibroblast1","Fibroblast2",2,NA,NA,NA,NA,1.06089638062918,2.36628306545152,NA,NA,"not_significant"
25,"Fibroblast1","Hofbauer cells",2,NA,NA,NA,NA,0.995081830151823,0.0565593244050067,NA,NA,"not_significant"
25,"Fibroblast1","maternal macrophages",2,NA,NA,NA,NA,0.893734660385241,-0.618219302292953,NA,NA,"not_significant"
25,"Fibroblast1","STB",2,NA,NA,NA,NA,1.02412564922166,0.702707207724705,NA,NA,"not_significant"
25,"Fibroblast1","unknown2",2,NA,NA,NA,NA,0.67737801869914,-1.23547105489325,NA,NA,"not_significant"
25,"Fibroblast1","unknown3",2,NA,NA,NA,NA,1.02786487261692,0.394282173750861,NA,NA,"not_significant"
25,"Fibroblast1","vCTB2",2,NA,NA,NA,NA,0.962249165406936,-1.72022461439768,NA,NA,"not_significant"
25,"Fibroblast1","vCTBp",2,NA,NA,NA,NA,0.856981452616896,-0.758414997348666,NA,NA,"not_significant"
25,"Fibroblast2","Endothelial_cells",2,NA,NA,NA,NA,1.02709374370103,0.447776001999349,NA,NA,"not_significant"
25,"Fibroblast2","EVT2",2,NA,NA,NA,NA,1.02098148957007,1.50553617731494,NA,NA,"not_significant"
25,"Fibroblast2","EVT3",2,NA,NA,NA,NA,1.02233385614666,1.77005557335367,NA,NA,"not_significant"
25,"Fibroblast2","Fibroblast1",2,NA,NA,NA,NA,1.02051361591748,0.736378373848728,NA,NA,"not_significant"
25,"Fibroblast2","Fibroblast2",2,NA,NA,NA,NA,0.976312327913277,-1.33268523256708,NA,NA,"not_significant"
25,"Fibroblast2","Hofbauer cells",2,NA,NA,NA,NA,1.02373307016517,0.706462328148085,NA,NA,"not_significant"
25,"Fibroblast2","maternal macrophages",2,NA,NA,NA,NA,1.15246579589771,1.56188178711958,NA,NA,"not_significant"
25,"Fibroblast2","STB",2,NA,NA,NA,NA,1.00727748436954,0.460509301285606,NA,NA,"not_significant"
25,"Fibroblast2","unknown2",2,NA,NA,NA,NA,0.812172862762091,-1.22761607864621,NA,NA,"not_significant"
25,"Fibroblast2","unknown3",2,NA,NA,NA,NA,0.915264197997456,-1.94294173262147,NA,NA,"not_significant"
25,"Fibroblast2","vCTB2",2,NA,NA,NA,NA,0.96043843012185,-2.49496859713661,NA,NA,"not_significant"
25,"Fibroblast2","vCTBp",2,NA,NA,NA,NA,0.985312066023412,-0.17268219841841,NA,NA,"not_significant"
25,"Hofbauer cells","Endothelial_cells",2,NA,NA,NA,NA,0.945095158764105,-0.473566826613533,NA,NA,"not_significant"
25,"Hofbauer cells","EVT2",2,NA,NA,NA,NA,1.06921097096957,2.23918392237474,NA,NA,"not_significant"
25,"Hofbauer cells","EVT3",2,NA,NA,NA,NA,1.11039850797706,1.96859873474058,NA,NA,"not_significant"
25,"Hofbauer cells","Fibroblast1",2,NA,NA,NA,NA,1.04145652942873,0.771567242109747,NA,NA,"not_significant"
25,"Hofbauer cells","Fibroblast2",2,NA,NA,NA,NA,0.986960074024997,-0.394345340151557,NA,NA,"not_significant"
25,"Hofbauer cells","Hofbauer cells",2,NA,NA,NA,NA,1.02210911548825,0.362565497391691,NA,NA,"not_significant"
25,"Hofbauer cells","maternal macrophages",2,NA,NA,NA,NA,1.12029630460371,0.347305648680395,NA,NA,"not_significant"
25,"Hofbauer cells","STB",2,NA,NA,NA,NA,0.982021513788947,-0.536652458805648,NA,NA,"not_significant"
25,"Hofbauer cells","unknown2",2,NA,NA,NA,NA,0.960744007310787,-0.175521459506305,NA,NA,"not_significant"
25,"Hofbauer cells","unknown3",2,NA,NA,NA,NA,0.909067032604713,-1.14860351782347,NA,NA,"not_significant"
25,"Hofbauer cells","vCTB2",2,NA,NA,NA,NA,0.935312001426064,-2.43096381362072,NA,NA,"not_significant"
25,"Hofbauer cells","vCTBp",2,NA,NA,NA,NA,0.872802553729991,-0.560277520653631,NA,NA,"not_significant"
25,"maternal macrophages","Endothelial_cells",2,NA,NA,NA,NA,0.672086862284471,-0.810002630700309,NA,NA,"not_significant"
25,"maternal macrophages","EVT2",2,NA,NA,NA,NA,1.19595414570126,2.67449855808449,NA,NA,"not_significant"
25,"maternal macrophages","EVT3",2,NA,NA,NA,NA,1.40157303209156,1.77008440959989,NA,NA,"not_significant"
25,"maternal macrophages","Fibroblast1",2,NA,NA,NA,NA,1.04141386688001,0.224109223401751,NA,NA,"not_significant"
25,"maternal macrophages","Fibroblast2",2,NA,NA,NA,NA,1.00187152086337,-0.242816120898536,NA,NA,"not_significant"
25,"maternal macrophages","Hofbauer cells",2,NA,NA,NA,NA,1.01132304571613,-0.339265810314824,NA,NA,"not_significant"
25,"maternal macrophages","maternal macrophages",2,NA,NA,NA,NA,0.949856974224074,-0.386047090064535,NA,NA,"not_significant"
25,"maternal macrophages","STB",2,NA,NA,NA,NA,0.877438586750342,-0.942052474234186,NA,NA,"not_significant"
25,"maternal macrophages","unknown2",2,NA,NA,NA,NA,1.00565379473027,-0.0215319900365329,NA,NA,"not_significant"
25,"maternal macrophages","unknown3",2,NA,NA,NA,NA,0.888804741588336,-0.431462887052592,NA,NA,"not_significant"
25,"maternal macrophages","vCTB2",2,NA,NA,NA,NA,0.850036240398285,-1.90614608503524,NA,NA,"not_significant"
25,"maternal macrophages","vCTBp",2,NA,NA,NA,NA,0.585598611728767,-0.631683908434282,NA,NA,"not_significant"
25,"STB","Endothelial_cells",2,NA,NA,NA,NA,1.10466952696397,1.23679593738485,NA,NA,"not_significant"
25,"STB","EVT2",2,NA,NA,NA,NA,0.947944898352239,-2.29743271510905,NA,NA,"not_significant"
25,"STB","EVT3",2,NA,NA,NA,NA,0.969313130436987,-0.68093351268318,NA,NA,"not_significant"
25,"STB","Fibroblast1",2,NA,NA,NA,NA,1.03392310759207,1.03990597291857,NA,NA,"not_significant"
25,"STB","Fibroblast2",2,NA,NA,NA,NA,1.0330620890699,1.06108500728358,NA,NA,"not_significant"
25,"STB","Hofbauer cells",2,NA,NA,NA,NA,1.00067716114099,0.0328288957124483,NA,NA,"not_significant"
25,"STB","maternal macrophages",2,NA,NA,NA,NA,1.28470615495803,2.04712447259652,NA,NA,"not_significant"
25,"STB","STB",2,NA,NA,NA,NA,1.04873576202391,0.937181023337045,NA,NA,"not_significant"
25,"STB","unknown2",2,NA,NA,NA,NA,1.06164748318276,-0.146140853232221,NA,NA,"not_significant"
25,"STB","unknown3",2,NA,NA,NA,NA,1.03591308778727,0.726745726496506,NA,NA,"not_significant"
25,"STB","vCTB2",2,NA,NA,NA,NA,1.00997487952915,0.0320884160305407,NA,NA,"not_significant"
25,"STB","vCTBp",2,NA,NA,NA,NA,0.876040762122988,-0.727561574941159,NA,NA,"not_significant"
25,"unknown2","Endothelial_cells",2,NA,NA,NA,NA,1.0387056850369,0.0558220497722517,NA,NA,"not_significant"
25,"unknown2","EVT2",2,NA,NA,NA,NA,0.922059072704035,-0.754776480923042,NA,NA,"not_significant"
25,"unknown2","EVT3",2,NA,NA,NA,NA,0.821113893840397,-0.327603861365861,NA,NA,"not_significant"
25,"unknown2","Fibroblast1",2,NA,NA,NA,NA,1.11915571806457,0.526916794840488,NA,NA,"not_significant"
25,"unknown2","Fibroblast2",2,NA,NA,NA,NA,1.30075715845261,2.44177637110004,NA,NA,"not_significant"
25,"unknown2","Hofbauer cells",2,NA,NA,NA,NA,1.38388055916539,1.48740735422723,NA,NA,"not_significant"
25,"unknown2","maternal macrophages",2,NA,NA,NA,NA,1.28941441374324,0.40845272394306,NA,NA,"not_significant"
25,"unknown2","STB",2,NA,NA,NA,NA,0.891129553327974,-1.11989323632937,NA,NA,"not_significant"
25,"unknown2","unknown2",2,NA,NA,NA,NA,0,-0.889120356934352,NA,NA,"not_significant"
25,"unknown2","unknown3",2,NA,NA,NA,NA,0.665457292017228,-0.829025759442798,NA,NA,"not_significant"
25,"unknown2","vCTB2",2,NA,NA,NA,NA,0.803291922461022,-1.64543390618,NA,NA,"not_significant"
25,"unknown2","vCTBp",2,NA,NA,NA,NA,1.48078622820901,0.550521178252558,NA,NA,"not_significant"
25,"unknown3","Endothelial_cells",2,NA,NA,NA,NA,1.0766979266628,0.561354471829695,NA,NA,"not_significant"
25,"unknown3","EVT2",2,NA,NA,NA,NA,0.979464536796053,-0.523453147429604,NA,NA,"not_significant"
25,"unknown3","EVT3",2,NA,NA,NA,NA,0.898615058776546,-1.01119323778145,NA,NA,"not_significant"
25,"unknown3","Fibroblast1",2,NA,NA,NA,NA,1.18506529504906,2.70158431523014,NA,NA,"not_significant"
25,"unknown3","Fibroblast2",2,NA,NA,NA,NA,1.01047303306779,0.58418272861329,NA,NA,"not_significant"
25,"unknown3","Hofbauer cells",2,NA,NA,NA,NA,1.1439783940187,1.76513791647169,NA,NA,"not_significant"
25,"unknown3","maternal macrophages",2,NA,NA,NA,NA,0.966126480042509,-0.114278016659054,NA,NA,"not_significant"
25,"unknown3","STB",2,NA,NA,NA,NA,0.986660647143337,-0.171728795750714,NA,NA,"not_significant"
25,"unknown3","unknown2",2,NA,NA,NA,NA,0.658022802544733,-0.930026842701983,NA,NA,"not_significant"
25,"unknown3","unknown3",2,NA,NA,NA,NA,0.904142737750139,-0.743603975869742,NA,NA,"not_significant"
25,"unknown3","vCTB2",2,NA,NA,NA,NA,0.92579306839031,-1.88958260957,NA,NA,"not_significant"
25,"unknown3","vCTBp",2,NA,NA,NA,NA,0.934888662040487,-0.337889056709728,NA,NA,"not_significant"
25,"vCTB2","Endothelial_cells",2,NA,NA,NA,NA,1.05066159533888,1.01218276596535,NA,NA,"not_significant"
25,"vCTB2","EVT2",2,NA,NA,NA,NA,0.991104371018125,-0.646821876086793,NA,NA,"not_significant"
25,"vCTB2","EVT3",2,NA,NA,NA,NA,0.980069517732695,-0.762937285061145,NA,NA,"not_significant"
25,"vCTB2","Fibroblast1",2,NA,NA,NA,NA,1.03471218548824,1.38229449896748,NA,NA,"not_significant"
25,"vCTB2","Fibroblast2",2,NA,NA,NA,NA,1.00934866327429,0.702465451176202,NA,NA,"not_significant"
25,"vCTB2","Hofbauer cells",2,NA,NA,NA,NA,1.03211586804101,1.1327007033212,NA,NA,"not_significant"
25,"vCTB2","maternal macrophages",2,NA,NA,NA,NA,1.00816297604465,0.0404230436105901,NA,NA,"not_significant"
25,"vCTB2","STB",2,NA,NA,NA,NA,1.05339592942714,2.46370599409982,NA,NA,"not_significant"
25,"vCTB2","unknown2",2,NA,NA,NA,NA,0.909219390753901,-0.761999517774119,NA,NA,"not_significant"
25,"vCTB2","unknown3",2,NA,NA,NA,NA,0.966431450505962,-0.909047641505064,NA,NA,"not_significant"
25,"vCTB2","vCTB2",2,NA,NA,NA,NA,0.984257329338067,-2.2269965894716,NA,NA,"not_significant"
25,"vCTB2","vCTBp",2,NA,NA,NA,NA,0.884143337054332,-1.11986262886777,NA,NA,"not_significant"
25,"vCTBp","Endothelial_cells",2,NA,NA,NA,NA,0.850248034059331,-0.390493650340747,NA,NA,"not_significant"
25,"vCTBp","EVT2",2,NA,NA,NA,NA,1.22485913499574,2.61325362535847,NA,NA,"not_significant"
25,"vCTBp","EVT3",2,NA,NA,NA,NA,0.555382806408327,-1.39038104620642,NA,NA,"not_significant"
25,"vCTBp","Fibroblast1",2,NA,NA,NA,NA,1.16190241748294,0.811733042242238,NA,NA,"not_significant"
25,"vCTBp","Fibroblast2",2,NA,NA,NA,NA,0.768154368400079,-2.11528198769868,NA,NA,"not_significant"
25,"vCTBp","Hofbauer cells",2,NA,NA,NA,NA,0.802529876470997,-0.855280660883821,NA,NA,"not_significant"
25,"vCTBp","maternal macrophages",2,NA,NA,NA,NA,0.266666666595556,-1.08577083460277,NA,NA,"not_significant"
25,"vCTBp","STB",2,NA,NA,NA,NA,0.821956769836024,-0.886090278936021,NA,NA,"not_significant"
25,"vCTBp","unknown2",2,NA,NA,NA,NA,0.473933649064486,-0.480020814758954,NA,NA,"not_significant"
25,"vCTBp","unknown3",2,NA,NA,NA,NA,0.880228136825596,-0.481992635737629,NA,NA,"not_significant"
25,"vCTBp","vCTB2",2,NA,NA,NA,NA,1.05031382225031,0.838431668809422,NA,NA,"not_significant"
25,"vCTBp","vCTBp",2,NA,NA,NA,NA,0.414856528606193,-0.791961641791139,NA,NA,"not_significant"
40,"Endothelial_cells","Endothelial_cells",2,NA,NA,NA,NA,0.904682704415668,-0.660806606218131,NA,NA,"not_significant"
40,"Endothelial_cells","EVT2",2,NA,NA,NA,NA,0.974080325473783,-0.714272462239026,NA,NA,"not_significant"
40,"Endothelial_cells","EVT3",2,NA,NA,NA,NA,1.01847415711169,-0.208830097618969,NA,NA,"not_significant"
40,"Endothelial_cells","Fibroblast1",2,NA,NA,NA,NA,1.11128880625959,1.53977651624983,NA,NA,"not_significant"
40,"Endothelial_cells","Fibroblast2",2,NA,NA,NA,NA,1.10474342148161,2.1472604104117,NA,NA,"not_significant"
40,"Endothelial_cells","Hofbauer cells",2,NA,NA,NA,NA,1.19473909185698,2.09453345649196,NA,NA,"not_significant"
40,"Endothelial_cells","maternal macrophages",2,NA,NA,NA,NA,1.09299596627238,0.325685711638964,NA,NA,"not_significant"
40,"Endothelial_cells","STB",2,NA,NA,NA,NA,1.02351420101655,0.23584167446269,NA,NA,"not_significant"
40,"Endothelial_cells","unknown2",2,NA,NA,NA,NA,1.00941066242834,0.0170547384289779,NA,NA,"not_significant"
40,"Endothelial_cells","unknown3",2,NA,NA,NA,NA,0.841138157365638,-1.41334050269492,NA,NA,"not_significant"
40,"Endothelial_cells","vCTB2",2,NA,NA,NA,NA,0.927633221664478,-2.1894712173229,NA,NA,"not_significant"
40,"Endothelial_cells","vCTBp",2,NA,NA,NA,NA,0.89302621044881,-0.35377713135265,NA,NA,"not_significant"
40,"EVT2","Endothelial_cells",2,NA,NA,NA,NA,1.01583771397404,0.368930453361613,NA,NA,"not_significant"
40,"EVT2","EVT2",2,NA,NA,NA,NA,1.01813857386766,1.74414466221954,NA,NA,"not_significant"
40,"EVT2","EVT3",2,NA,NA,NA,NA,1.0268289620182,0.650098465512688,NA,NA,"not_significant"
40,"EVT2","Fibroblast1",2,NA,NA,NA,NA,0.992337831279904,-0.311158035521654,NA,NA,"not_significant"
40,"EVT2","Fibroblast2",2,NA,NA,NA,NA,1.00343645921134,0.152409412603352,NA,NA,"not_significant"
40,"EVT2","Hofbauer cells",2,NA,NA,NA,NA,0.991214683063861,-0.468898077041366,NA,NA,"not_significant"
40,"EVT2","maternal macrophages",2,NA,NA,NA,NA,1.09268967111822,1.18298447404858,NA,NA,"not_significant"
40,"EVT2","STB",2,NA,NA,NA,NA,1.03997924936452,2.01430731515689,NA,NA,"not_significant"
40,"EVT2","unknown2",2,NA,NA,NA,NA,0.798935648182632,-1.80753255945373,NA,NA,"not_significant"
40,"EVT2","unknown3",2,NA,NA,NA,NA,0.967754534289142,-0.955978312959028,NA,NA,"not_significant"
40,"EVT2","vCTB2",2,NA,NA,NA,NA,0.972999585248746,-2.70778799050597,NA,NA,"not_significant"
40,"EVT2","vCTBp",2,NA,NA,NA,NA,0.976361244271429,-0.268712702968903,NA,NA,"not_significant"
40,"EVT3","Endothelial_cells",2,NA,NA,NA,NA,1.03591886068823,0.404964192342919,NA,NA,"not_significant"
40,"EVT3","EVT2",2,NA,NA,NA,NA,1.02443084037758,2.70028016139061,NA,NA,"not_significant"
40,"EVT3","EVT3",2,NA,NA,NA,NA,0.766556460000202,-1.59507907237782,NA,NA,"not_significant"
40,"EVT3","Fibroblast1",2,NA,NA,NA,NA,0.974682427869772,-0.612975499114735,NA,NA,"not_significant"
40,"EVT3","Fibroblast2",2,NA,NA,NA,NA,1.02290048798297,-0.295730454172682,NA,NA,"not_significant"
40,"EVT3","Hofbauer cells",2,NA,NA,NA,NA,1.08865355153773,-0.0926388052696692,NA,NA,"not_significant"
40,"EVT3","maternal macrophages",2,NA,NA,NA,NA,1.27702093620806,0.181718310735439,NA,NA,"not_significant"
40,"EVT3","STB",2,NA,NA,NA,NA,0.9401527356701,-1.2517633313255,NA,NA,"not_significant"
40,"EVT3","unknown2",2,NA,NA,NA,NA,0.550993533700268,-1.25951043095368,NA,NA,"not_significant"
