"dataset","week","celltype_use","PLD1_mean","PLD1_median","PLD1_sd","MMP2_mean","MMP2_median","MMP2_sd","MMP9_mean","MMP9_median","MMP9_sd","CDH1_mean","CDH1_median","CDH1_sd","GALNT1_mean","GALNT1_median","GALNT1_sd","HLA-G_mean","HLA-G_median","HLA-G_sd","FLT1_mean","FLT1_median","FLT1_sd","PGF_mean","PGF_median","PGF_sd","VEGFA_mean","VEGFA_median","VEGFA_sd","NKG7_mean","NKG7_median","NKG7_sd","GNLY_mean","GNLY_median","GNLY_sd","GALNT2_mean","GALNT2_median","GALNT2_sd","GALNT3_mean","GALNT3_median","GALNT3_sd","GALNT7_mean","GALNT7_median","GALNT7_sd","CTNNB1_mean","CTNNB1_median","CTNNB1_sd","CTNNA1_mean","CTNNA1_median","CTNNA1_sd","ETNK1_mean","ETNK1_median","ETNK1_sd","PCYT2_mean","PCYT2_median","PCYT2_sd","CD68_mean","CD68_median","CD68_sd","CD163_mean","CD163_median","CD163_sd","FOLR2_mean","FOLR2_median","FOLR2_sd","GZMB_mean","GZMB_median","GZMB_sd","PRF1_mean","PRF1_median","PRF1_sd","COL1A1_mean","COL1A1_median","COL1A1_sd","COL3A1_mean","COL3A1_median","COL3A1_sd","FN1_mean","FN1_median","FN1_sd","IL10_mean","IL10_median","IL10_sd","TGFB1_mean","TGFB1_median","TGFB1_sd","IDO1_mean","IDO1_median","IDO1_sd","score_MMP_ECM_Remodeling_mean","score_MMP_ECM_Remodeling_median","score_MMP_ECM_Remodeling_sd","score_Immune_Tolerance_mean","score_Immune_Tolerance_median","score_Immune_Tolerance_sd","score_Cytotoxic_NK_mean","score_Cytotoxic_NK_median","score_Cytotoxic_NK_sd","score_Ethanolamine_Metabolism_mean","score_Ethanolamine_Metabolism_median","score_Ethanolamine_Metabolism_sd","ratio_log_PLD1_MMP9_mean","ratio_log_PLD1_MMP9_median","ratio_log_PLD1_MMP9_sd","ratio_log_MMP2_MMP9_mean","ratio_log_MMP2_MMP9_median","ratio_log_MMP2_MMP9_sd","n_cells"
"Multiome",8,"EVT3",0.178266739133959,0,0.362553337671482,1.03148795433987,0.871232303544888,0.920379970429591,0.00452841597319347,0,0.0533892369345363,0.310835886008245,0,0.460228017105964,0.844940366874756,0.83433037801213,0.69043686933204,2.20455628488889,2.56325257663377,1.25125465338718,3.71175039049194,4.03066371792016,0.969765340019519,0.914417843017124,0.976578383478106,0.701584578838448,0.0306719719149945,0,0.17659073989134,0,0,0,0,0,0,0.926198258769571,0.858187049941956,0.693729251240996,0.502165602556776,0,0.58849428085184,0.573926544576628,0.597293419193757,0.529520872266559,0.987514432054327,0.949982953784891,0.701509512355045,1.19989138872994,1.2392970086098,0.671315568042005,0.464387202633831,0.315813490103912,0.554432783813968,0.078087954329737,0,0.224324177723289,0.0775205632868047,0,0.223108032466227,0,0,0,0,0,0,0,0,0,0,0,0,0.0194837992062113,0,0.120892191900338,0.0504628498211466,0,0.200888711807232,5.71084375265405,5.98783085148675,0.917396491434064,0,0,0,0.60768179789379,0.64875560163226,0.547512859276334,0,0,0,0.40427324634605,0.458832989561291,0.266996563376515,0.242618438908821,0.26028351627324,0.143852808844128,-0.00126453457209046,-0.00101608582610937,0.00103323512244405,-0.140873890695599,-0.153811352282872,0.136233489778482,0.124158123711581,0,0.258665890411582,0.598335807004296,0.626597199683543,0.468401980333613,139
"Multiome",8,"unknown2",0.466422137324422,0,0.642672852982973,0.454686937217132,0,0.72857075470812,0.0140643017351668,0,0.095791124849117,0.515846223693903,0,0.702811477119363,0.786725092776734,0.786018085829445,0.756238365013845,0.260747812551108,0,0.609493596012071,1.51902661774847,1.62830184183819,1.05025904005086,0.345447149750028,0,0.622429489579096,0.291079106187673,0,0.540154686529218,0.0117542886297578,0,0.135046494798266,0.0366324854870178,0,0.298550242588485,0.616126515466434,0,0.775761247790621,0.0794651459295199,0,0.258635493327687,0.139412008021351,0,0.390740271861255,1.35840630838718,1.45478006104334,0.948546718947835,1.22983117462406,1.40712043015511,0.760771074743883,0.727397989389079,0.739228692030263,0.701781913347519,0.063418002974124,0,0.222074978207672,0.0118527867829595,0,0.0960386449303087,0.00356484316250774,0,0.0409569297442169,0.0116199643833289,0,0.133503226701147,0,0,0,0.00633524532726536,0,0.0727864273273264,1.27571411857502,1.13869338829023,1.25869961532201,2.01620043253666,2.35571659550104,1.63607706368933,2.57876672319423,2.90819955699876,1.64581790492736,0,0,0,0.364286367725855,0,0.655492732571581,0.0228667522251493,0,0.185256136076514,0.00112747407037485,-0.0147440367894774,0.218155889975094,0.0110716539726696,-0.0298496861528413,0.136654430989299,0.0106159856142128,-0.00199335473387296,0.0928780234533045,-0.0472791619030598,-0.0472670101792399,0.174393664009813,0.288898670661635,0,0.402929487520123,0.266396444054593,0,0.404759470792584,132
"Multiome",8,"Fibroblast1",0.314115379923216,0,0.594799413517821,0.146828491864233,0,0.386095527065324,0,0,0,0.0497763132909941,0,0.218772294393914,0.426652385978937,0,0.602821166421887,0.070936886862772,0,0.335724929500286,2.48640617887383,2.68266252412227,1.11470123960269,0.165309454172517,0,0.408354857069266,0.338214519696911,0,0.535786274567241,0,0,0,0.00706322913967238,0,0.0688438418346486,0.822771418341807,0.892886587957234,0.734953434463478,0.0152572238536201,0,0.114743525455926,0.182436609110231,0,0.437719794326765,1.1676168258477,1.30340935002953,0.846501260573105,1.61323360174288,1.79572880612956,0.811698860499537,0.86182106665219,0.893824441730075,0.766359944766205,0.0584110094227361,0,0.258319987109395,0.0122428243821261,0,0.119328291452196,0,0,0,0,0,0,0,0,0,0.0132379517817457,0,0.129027593563172,2.33349712508559,2.29863464792113,1.10407686164703,3.64183443407727,3.67653218743835,0.898559896874128,3.17212326475234,3.24333394337848,0.828365283999131,0,0,0,0.286328944985965,0,0.540515183657906,0,0,0,-0.0837795722508573,-0.0986412194644354,0.166501530807056,-0.0523464696001255,-0.0748849681777166,0.0745372349415164,0.00286242460511974,-0.00159216278462913,0.0245158148508017,-0.033464343007369,-0.0619590649988642,0.182748844306789,0.198328172013262,0,0.359652781581243,0.100172734912355,0,0.246731838266679,95
"Multiome",8,"EVT1",0.204728841345715,0,0.394033794306493,0.767561478856668,0.459808814334796,0.855829839321615,0.0111417349246833,0,0.0740120413755617,1.16929447554916,1.13010987252452,0.800755219363622,0.716504341357282,0.734012511085952,0.611707706482935,0.803744711393439,0.718745006135911,0.764561516247319,2.01353744705174,2.07344473129524,0.984062710000949,0.840388771571639,0.939271751238412,0.721129217395274,0.0198935426606123,0,0.0951943131535445,0,0,0,0.0144906463531554,0,0.136704484286973,0.825617224325288,0.984594790283973,0.712159623095093,0.179967541873039,0,0.35508244861787,0.0672499033856834,0,0.214542695654717,1.75297876629944,1.73004533234354,0.778809152149958,1.41181597912182,1.54975155615629,0.598917278073815,0.79398241368222,0.775169552337248,0.726564292762794,0.10320812062633,0,0.287913546446687,0.0353356865461883,0,0.150898018791251,0.0148395610378384,0,0.13999613883897,0,0,0,0,0,0,0,0,0,0.196075682078508,0,0.47080386491539,0.3097595958411,0,0.686048127294824,3.08188553195322,3.65097249522604,1.54987631622569,0,0,0,0.6044971374885,0.530908402345714,0.623215528691035,0.00518239831808266,0,0.0488906479515937,-0.00184927323697117,-0.0273400741629619,0.2064558435509,0.120419376556606,0.118891517937192,0.145357763095505,0.000334601066200108,-0.00174810014047461,0.015991320653348,-0.0962931505601324,-0.102895010800252,0.164474119712094,0.137182324557756,0,0.266616470566865,0.446371559727562,0.378202327268916,0.475650421562984,89
"Multiome",8,"maternal macrophages",0.293884324827812,0,0.606300586043368,0.21533441804651,0,0.568307474019187,0.25790283102568,0,0.717879621166903,0.100402800520526,0,0.367926384050921,0.477925929051852,0,0.693070503294875,0.0738560280368697,0,0.317047019363995,0.331766621590645,0,0.73095908083017,0.0585524145101584,0,0.322485960373633,0.141212762774881,0,0.474961049661401,0.00531422247571252,0,0.0478280022814127,0,0,0,0.465202800114167,0,0.766427531578597,0.026781200798238,0,0.177581390589872,0.232297520616699,0,0.543295474881328,1.50423019701195,1.53507218954632,1.22355841989109,0.492441471423889,0,0.763715050454602,0.643814484165749,0,0.873124288736294,0.0159928063121067,0,0.14393525680896,0.484316751596681,0,0.786230401305664,0.469504762760597,0,0.811647744625143,0.0557798799543307,0,0.276487061432882,0,0,0,0,0,0,0.119950874149773,0,0.541947728846048,0.211876896441247,0,0.73652990880024,2.10941986446159,2.36288517058468,1.57389387254577,0.0337423101046555,0,0.259696446016469,0.400375486411745,0,0.758952646209262,0,0,0,0.365147375606653,0.36183403472943,0.252365133722605,0.0748635342403865,0.06679961415969,0.131588240543709,-0.000210227611157519,-0.0021597750648167,0.0167616050446824,-0.0306346343530963,-0.09172877000289,0.203236301033668,0.0433736211544368,0,0.458791334482545,-0.0110561874229187,0,0.478116433380104,81
"Multiome",8,"unknown1",0.611960401016667,0,0.858810923062103,0.611102059685333,0,0.838644026991572,0,0,0,0.0631042261514127,0,0.31763152869888,1.00364841283288,1.12373928211785,0.989769594914105,0.048261784186673,0,0.247338215322037,1.63776096979142,1.78843437465541,1.1584779059552,0.0515469902274782,0,0.261352110859825,0.293840515697571,0,0.637471071230391,0,0,0,0,0,0,0.870819175865688,0,0.998603430301121,0.0167879192796255,0,0.148266888520867,0.0432809896814715,0,0.27717812508371,0.91977979980928,1.08996855054104,0.96150750903479,1.15749900148312,1.32856252800784,1.04687678807815,0.556477200346398,0,0.825917476961892,0.0139260761193002,0,0.122991774091938,0.108069394032235,0,0.406771459202344,0,0,0,0,0,0,0,0,0,0,0,0,2.5121724264382,2.85285831459854,1.41850590225367,3.87059407402045,4.0976535260794,1.26459493189278,2.86573640717832,2.98648335711812,0.735256783565404,0,0,0,0.149930298126489,0,0.462090470011036,0,0,0,0.200649505724533,0.186021845142804,0.232830365751554,-0.0322797494576214,-0.0665440102937817,0.0773849745961323,-0.00134276168374428,-0.00117193844527403,0.0016174081418599,-0.0469629918263101,-0.0632595205253858,0.199399352192305,0.3549954747772,0,0.479057751916818,0.356889309684398,0,0.476759963147415,78
"Multiome",8,"Endothelial_cells",0.520623383407112,0,0.723550254936062,0.0747528973598961,0,0.27478603733901,0,0,0,0.0883504693516342,0,0.361176141717519,0.446040063600631,0,0.676280092864131,0.0904857994516186,0,0.299330766889683,1.80708673841465,2.00568997782536,1.29261468133014,0.0949176670709917,0,0.354476442764325,0.108570928875856,0,0.357461034008886,0,0,0,0,0,0,0.18720397313117,0,0.442555671498382,0.0210391027649493,0,0.151715127617562,0.162962349494908,0,0.403692130001109,1.17847004025131,1.33089063753383,0.907934948005043,2.00740093340523,2.30610773893929,1.09386881386166,0.584881660826538,0,0.737238454077365,0.0331095786623169,0,0.183086102962664,0,0,0,0,0,0,0.0295812052414902,0,0.213313104576434,0,0,0,0,0,0,0.170351860945362,0,0.581878667012617,1.03444859266799,0.751070557344558,1.14268584903577,2.89733643626543,3.04076486766067,1.15815703192873,0,0,0,0.404473325871646,0,0.69365318355162,0.146332856140446,0,0.431126992380612,-0.107371085698366,-0.158816775890394,0.169430157693268,-0.010207134654178,-0.0430114196716114,0.106792418773029,0.00079173129415524,-0.00225936797110478,0.0261056178043812,-0.0510434129628838,-0.0982606599747336,0.19803028253406,0.324855450869792,0,0.421365312364388,0.0512381168888871,0,0.185022673654804,52
"Multiome",8,"myeloid_unknown",1.30605220855905,1.79146022244864,1.25765511201896,0,0,0,0,0,0,0.0309838776024716,0,0.195959247935375,0.509572773479275,0,0.856352623001115,0.135042344332203,0,0.495149261103191,0.360531628887193,0,0.6841342219727,0.0499334980461341,0,0.315807170730703,0.872330302323406,0,1.06152712656685,0,0,0,0.0873739330943979,0,0.552601273410922,0.225247166993646,0,0.700787498533146,0.0986280827146668,0,0.448899560075688,0.249886155548337,0,0.687191469666491,1.73607904717271,2.23125708081692,1.27655347043622,1.19131320826852,1.35249840456292,1.23452510461792,0.830695484801051,0,0.959458426148055,0,0,0,0.0947916535969043,0,0.422761978354826,0.51449055586964,0,0.856579227658177,0.402969254848528,0,0.773984682796548,0,0,0,0,0,0,0,0,0,0,0,0,0.874331031304431,0,1.08475351377945,0,0,0,0.16101275806872,0,0.577522572570087,0,0,0,0.233949673540922,0.251042851897567,0.196676581613878,0.0467217228039911,-0.0383069705533633,0.152422778983984,0.0158097252655432,-0.00216023160094588,0.115914608997792,0.161946673487744,0.137428675248879,0.223725331977414,0.662364851350705,1.02639196403286,0.618011221399609,0,0,0,40
"Multiome",8,"Hofbauer cells",0.388943423473969,0,0.635201485032619,0.121667623412742,0,0.486670493650968,0.0946764387253475,0,0.37870575490139,0.28685542774807,0,0.786011040193913,0.32965652653187,0,0.639961956556183,0.0341551543363057,0,0.136620617345223,0.751657851788308,0,1.15474260500289,0,0,0,0.517337279316898,0,0.879942271226233,0,0,0,0,0,0,0.307461300424066,0,0.520598435139078,0.132764596614092,0,0.531058386456369,0.148772132475765,0,0.595088529903062,1.94768814678956,2.10508858762881,1.00990849012919,1.45426423041547,1.62626102895752,0.978331681503884,0.975488582370218,1.17389748605777,0.871386021509632,0,0,0,0.281525370366289,0,0.645410249906961,0.524378396962499,0,0.923400986862878,0.134813199174772,0,0.539252796699086,0,0,0,0,0,0,0.51997777998602,0,0.98488404167841,0.822563511919693,0,1.54762614499727,1.0793915093658,0,1.41736164225112,0.0433498427826695,0,0.173399371130678,0.243809116544744,0,0.641114961676077,0.0687007905563909,0,0.274803162225564,0.328932343525706,0.356215470884974,0.202398076647586,0.0421827447608845,0.0415985211742858,0.091529330101477,-0.00220510538124823,-0.00193434514571868,0.00181259182111037,0.014457362493697,-0.00385583620304104,0.243890803504888,0.195269241122835,0,0.336157853244213,0.00990483448948669,0,0.36667482645837,16
"Multiome",8,"Maternal fibroblast",0.204902447062325,0,0.614707341186975,1.17634559922844,1.43411005926521,0.965977595730282,0,0,0,0.402865296003394,0,0.855812325771809,0.186624111372804,0,0.374751744060717,0,0,0,0.55971167261767,0,1.16355063027535,0.0564285210378269,0,0.169285563113481,0.495389749051834,0,0.591280193856672,0,0,0,0,0,0,0,0,0,0.275013629564859,0,0.546005993420361,0.171005253298524,0,0.363676930912811,0.756000004130482,0,0.981121591063171,0.489014326678585,0,0.733476271578131,0.502599698813189,0,0.6196041291002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06108047810113,1.50402554703684,0.85775667179075,1.77348878971195,2.1137202059347,1.07119568643847,1.66640077296077,1.81569672602773,0.786118699281836,0,0,0,0.0564285210378269,0,0.169285563113481,0.335278210362701,0,0.682769339073681,0.305088409821783,0.238705233998456,0.286014257315276,-0.0539537090091098,-0.102191415577371,0.0764544028450699,-0.00423559963892294,-0.00401356016084987,0.00180511995835433,-0.0940664051392419,-0.0690088675687736,0.185053948244004,0.116139379625857,0,0.348418138877572,0.66916009045467,0.889581210989735,0.52084955941375,9
"Multiome",9,"vCTB2",0.0776083558470431,0,0.305219305079672,0.0163089207729135,0,0.133156619307236,0.0107262612043577,0,0.112609389082107,1.28623336796048,1.42289394411059,0.772203753075032,0.408240740029473,0,0.593256023979837,0.0451273860856943,0,0.228561406354251,1.25300072100691,1.37301769660288,0.840940715974419,0.200368007713779,0,0.442483626656327,0.0365370309992097,0,0.199995290899187,0.00130501348119054,0,0.0397663274084081,0.00375047690353255,0,0.0702046706300746,0.0372109283945535,0,0.192235740560487,0.0796530026934885,0,0.274400758371223,0.0191174407785672,0,0.135864325551347,1.95375679162792,2.03646795999995,0.796627697406165,1.26320313176281,1.37016378569527,0.793578919352356,0.760707079234193,0.832858256654063,0.760798768353183,0.144849529541651,0,0.376614054782543,0.0123548325946266,0,0.114254517261843,0.00656308003922817,0,0.0943430766219128,0,0,0,0.0004827807170468,0,0.0207483403367439,0,0,0,0.0471265691919449,0,0.26105152027161,0.129540786672372,0,0.437104257720129,0.596089110226677,0,0.714058261415183,0,0,0,0.0209288432182055,0,0.163417147883517,0,0,0,-0.0356976525676517,-0.0440593820676595,0.126888713950631,-0.00139395383094275,-0.0089704823905222,0.0724147521093479,0.000179412890840738,0,0.0118079636081585,-0.105078586078806,-0.127958957737177,0.182029551585213,0.0435250351282584,0,0.206372773897857,0.00391165236184441,0,0.115108919260657,1847
"Multiome",9,"Fibroblast2",0.660931138027778,0,0.808654540052389,0.60171364068321,0,0.770416282519148,0.00917478024516641,0,0.10843656849807,0.0185762374950941,0,0.149682945545171,1.27883863706805,1.47589952186844,0.957419942546087,0.0675647299510051,0,0.309701591117501,1.70223137866418,1.86976875960816,1.00743187583687,0.100767420580274,0,0.346573715828821,0.69957114386876,0,0.819357421440372,0.00474499248809773,0,0.0788640809286709,0.0112062296249904,0,0.136258182319723,0.54174774151865,0,0.759348676916217,0.00431552073991727,0,0.0716616911798442,0.123221859711045,0,0.384407642189708,0.803108500137535,0.876455931833476,0.831096470228828,1.16590145327582,1.36168338525522,0.91042852500434,0.62725003690441,0,0.790097890736659,0.0209378051861231,0,0.152026210966347,0.0167210597263463,0,0.152774054147202,0.00703429914778651,0,0.0973030498446841,0.00556039649318286,0,0.0929233087126836,0,0,0,0.00304475487719867,0,0.0511081211804178,2.96319920244912,3.09442417757177,0.96948635115892,4.06087446752391,4.20651641350394,0.921309320736056,3.08067168896098,3.17587461554841,0.667261582817944,0,0,0,0.143182248566781,0,0.424712536925953,0.00137639610983495,0,0.0323379864964592,0.205187595917473,0.199176579371119,0.220728400480866,-0.0421581779185889,-0.0713068453993428,0.0711230200360842,0.00127364155751139,-0.00138488349915944,0.0214808283437049,-0.0443252137156476,-0.071950634027801,0.200655910511032,0.389187966340959,0,0.473643113227889,0.359466052926432,0,0.453931029637951,552
"Multiome",9,"vCTBp",0.112345469411327,0,0.298284072408188,0.0120571393231325,0,0.0926914918437383,0.0130405163624742,0,0.101831440485415,1.36282182703417,1.43368472350295,0.609597151699791,0.433374572862199,0,0.512256074384664,0.0386777632596714,0,0.183179585218231,1.11178730883478,1.13000573186152,0.777395312048489,0.169507976670006,0,0.381829397315809,0.062096263415783,0,0.216817904389021,0.0031169383684714,0,0.0504174165329578,0.00535973985557783,0,0.0710932456064771,0.06085964792445,0,0.231542102511567,0.13932291087093,0,0.321878584431152,0.0582396710226593,0,0.216694730256447,1.76820244431896,1.79882622422361,0.615630043071404,1.33145548189659,1.39871979725441,0.63833998362414,0.704165299392523,0.715498114356641,0.607479192756521,0.220315703483506,0,0.377067370911065,0.0153236703020993,0,0.113001703606495,0.00218414510247891,0,0.0365228867504689,0.00254159781429774,0,0.0581798332037224,0,0,0,0,0,0,0.0246790752812856,0,0.155047328213382,0.0900557158289827,0,0.307904316713512,0.746399602395944,0.612506593938618,0.976341228168186,0,0,0,0.0447156630121114,0,0.207243430474174,0.00174858918496969,0,0.0400270359657508,-0.096465096156566,-0.103875115058231,0.11302964092161,-0.0418489200504151,-0.0554011315654205,0.0609084684229784,0.00011664837837464,-0.000948233172133871,0.0114235229146084,-0.116935548210927,-0.139563876181785,0.158290407672139,0.0714551607715311,0,0.22043104278771,-0.000519046432005372,0,0.102360535582431,524
"Multiome",9,"EVT2",0.101577858794161,0,0.269194184531503,0.963006712213781,0.676046917328804,1.04638313285989,0.0141862367603382,0,0.101086329571162,0.434062035215858,0.404451018831269,0.482902351956585,1.20626401879984,1.3247611221626,0.624374956916034,1.67570390195907,1.74484337476827,1.04087352534231,2.61629777998168,2.78924483838498,1.0482362126507,1.87747213439609,2.03003876904053,0.684249075529232,0.0684292383725963,0,0.228273725174741,0.00111404986678403,0,0.0233419369246467,0.00335053481367555,0,0.0500896007712753,1.02155512496392,1.10168839113385,0.639642141583068,0.275469200223301,0,0.385872019120006,0.08791630658306,0,0.2305582326628,0.849437855571423,0.857952275012781,0.623244666633594,1.21919241319689,1.28163917419189,0.582616265446209,0.494034062442844,0.492162043573391,0.492359168022521,0.125808329215388,0,0.267123777145489,0.0814633025072143,0,0.20915528822265,0.00639898913528158,0,0.0644640341539638,0.000977793072114512,0,0.0204870400285933,0,0,0,0,0,0,0.042118530696374,0,0.22473758857065,0.118387955923356,0,0.388992748542422,3.68130824180519,3.69939024539642,0.85904715084889,0,0,0,1.0058575301806,1.07547054479183,0.592741348638215,0.00108305214632504,0,0.0226924625543025,0.272411442226414,0.217989988016393,0.268905034605804,0.253410081813037,0.266423737538323,0.134106117010539,-0.000680289296207369,-0.0010423988413059,0.00624311135847536,-0.181049911180284,-0.186656316914444,0.1166116566811,0.0648500165376045,0,0.207644563128925,0.523516004910256,0.509982746403813,0.535848899895354,439
"Multiome",9,"STB",0.118704587896091,0,0.414920960707445,0.025113677026594,0,0.152282904999629,0.00532307632111407,0,0.0794904809335708,0.634537038214047,0,0.736150412174722,0.404570456697604,0,0.598429207381326,0.0375585157005593,0,0.179415014139516,0.984659707674138,0.828983557320586,1.10493654701981,1.72738072572055,1.76410894233516,1.1282728716718,0.125055085296127,0,0.355122601430807,0,0,0,0,0,0,0.0483424286300653,0,0.222986274020799,0.0934390983048702,0,0.312744259294223,0.0164909650753573,0,0.125998343293,1.74739965357833,1.85851196975551,0.947188310319196,1.48998456032899,1.60454922636007,0.806405409158289,0.792522759464964,0.822848299783113,0.75706871410034,0.104318490447364,0,0.306795621700331,0.0527998758026355,0,0.23723501722379,0.00534016876917118,0,0.0797457256143586,0,0,0,0,0,0,0,0,0,0.0576200734289,0,0.233682758484791,0.0930742098021145,0,0.297798666104323,0.648134619427682,0,0.872970647501555,0,0,0,0.0466025326359459,0,0.240505532529979,0,0,0,0.0801987721356134,0.0848768354445699,0.171189696668068,0.0456449081973234,0.0500727954425809,0.0842917743574667,-0.000846971961282597,-0.000650976886479796,0.00112462945696694,-0.0542338837472957,-0.0664985872631075,0.180178831131477,0.0697497796121328,0,0.249982064487238,0.0141910281902388,0,0.119711327113433,223
"Multiome",9,"EVT3",0.267609734298767,0,0.433501840339382,1.70532205354196,1.88584635698364,1.14978471926365,0.00938985992054611,0,0.0603374876239978,0.488622428925542,0.377059321482349,0.560958840091056,0.875702958769218,0.967262746694521,0.580467014454517,2.16199521020453,2.50110023607254,1.23308158244305,3.80872278500183,4.10098531713672,0.960445367913748,1.07076728154647,1.15521357560682,0.739149314042055,0.0905337062831498,0,0.253445254097467,0,0,0,0.00176385548393432,0,0.022862180041686,1.11102052566949,1.14855815783441,0.676009122874003,0.517173195430558,0.424157152481557,0.561954007642175,0.388533625433831,0,0.468254628602473,0.950411468313726,0.923864388131557,0.750489400653396,1.21314858575662,1.30506018023433,0.692566985614709,0.632951925782961,0.637668183128021,0.575351896205403,0.0731351696298299,0,0.194111798999326,0.0903332392257273,0,0.222644423882455,0.0109776052699708,0,0.0846729614144794,0,0,0,0,0,0,0,0,0,0.0434050704074633,0,0.209508328909324,0.221825872047659,0,0.504625750643906,5.36969204696665,5.57164709426851,1.02524465162778,0,0,0,0.652141074621035,0.677590152844899,0.582008472178626,0,0,0,0.484184731441631,0.59032863270673,0.388976572847591,0.248484522521755,0.258445088224951,0.14455363337966,-0.000173016028410207,-0.000963939821668301,0.0106600416273895,-0.0984298302030952,-0.118290611207788,0.140513398353973,0.183158040518505,0,0.286715411823045,0.869188679831536,1.04512590735846,0.522365388630886,168
"Multiome",9,"Fibroblast1",0.179923765960001,0,0.441005656071669,0.190735620313188,0,0.500776374081175,0.0266885886635193,0,0.199259243659838,0,0,0,0.416010549906895,0,0.703683421223354,0.0540736808405059,0,0.250205169617121,2.21770100892792,2.44439249251211,1.03344028254534,0.201735774657336,0,0.5238791122659,0.32714969925311,0,0.616830073060161,0,0,0,0,0,0,0.441700277000907,0,0.712533785614061,0,0,0,0.218239741705451,0,0.511384125400281,0.82558681787356,0.686216951959293,0.877701014829902,1.25317972049697,1.52024455399002,0.983643438593632,0.786386067144334,0.419875327375909,0.855155167095018,0.0464059622297534,0,0.247878276100476,0.0417807059337137,0,0.246070909407224,0.0076517123800661,0,0.0991775276680112,0,0,0,0,0,0,0.0191792656436004,0,0.175466025699268,2.61676579832572,2.92484356522441,1.1682865026554,4.00493142660552,4.14840742593449,0.940162426258986,2.80679103668325,2.88764184495693,0.851848720749595,0,0,0,0.117180996277282,0,0.380501594586533,0,0,0,-0.0157813428819898,-0.0296320448221065,0.161334121869893,-0.0507779710386277,-0.0712297981118777,0.0545818129348926,0.00135312805060347,-0.00141939051156574,0.0224389176973553,-0.0646830304127379,-0.0821298042247507,0.183344736794772,0.101387015566872,0,0.295634707659826,0.102195105167821,0,0.329527187379305,168
"Multiome",9,"maternal macrophages",0.50158507063351,0,0.765152693633737,0.107467937983897,0,0.398849895055407,1.05470863459755,0,1.50467370947118,0.0576048887398473,0,0.259734101375626,0.440217855956817,0,0.666641218266328,0.101740560823739,0,0.420033977102822,0.370600556515713,0,0.76438837367505,0.0618180901602284,0,0.270271260481274,0.255213789301111,0,0.644477162242017,0,0,0,0,0,0,0.362225278696864,0,0.640947995917055,0.0402846067898131,0,0.24301620324264,0.365878873527552,0,0.666414284512686,1.22110692487376,1.28120747351567,1.04962916144347,0.649331310559207,0,0.826896581607289,0.602330973409115,0,0.779301920949232,0.0184653963407012,0,0.167890826237915,1.17778331238818,1.55782401096839,1.01862078182976,0.950370099919098,0.973958685343381,0.972411305631864,0.0735925572201797,0,0.313600266485153,0,0,0,0,0,0,0.051540684283133,0,0.306534716163344,0.216077148242128,0,0.595106116669412,1.54014759040597,1.56231762877729,1.41075247018351,0.066287458233654,0,0.326862420944756,0.327241713329974,0,0.62107993596488,0.0301206435082332,0,0.268577005532429,0.505514398473812,0.509303086480468,0.327650487905065,0.105748960389139,0.102974653694533,0.133704705986536,-0.00260398978735326,-0.00260620863520534,0.00209005478274155,-0.0266849725831852,-0.0752520699726265,0.195212817462363,-0.186166820971544,0,0.727599802385662,-0.422954772230513,0,0.714728388856847,160
"Multiome",9,"vCTB1",0.197183127942065,0,0.428061883134277,0.0398340380911252,0,0.215437256920233,0,0,0,1.59557038466308,1.74227429204334,0.894463391540215,0.509848124371187,0,0.655397025535703,0.0417423169243749,0,0.231298169621452,1.41797574496295,1.55259267854485,1.02781257946684,0.121981789654998,0,0.326544388825198,0.0985104904374785,0,0.403652225867601,0,0,0,0.0213303498181834,0,0.19200004787818,0.0984053093917069,0,0.315817527181696,0.0697667714375218,0,0.226459741708194,0.0261391629230982,0,0.140435840217881,2.3032111290875,2.50851588838905,0.907450661306541,1.8868127693631,2.06632579357922,0.887645335206442,1.15470426640973,1.29725024177002,0.808765871529593,0.049193857888235,0,0.225219086373399,0.00798394354221253,0,0.0699613705378745,0,0,0,0,0,0,0,0,0,0,0,0,0.0534841585293423,0,0.278443320559171,0.138029753703433,0,0.442760996420787,0.674654869464957,0,0.875272809731899,0,0,0,0.0764365868104759,0,0.353045153137843,0,0,0,-0.155079500460088,-0.183253054009012,0.129658215252801,-0.0269941803030295,-0.0541893225800134,0.0808557972281754,0.00383133032402139,-0.000960899175829634,0.0270756173678554,0.0205502775700054,0.00758946089308227,0.194515354314495,0.13446232268659,0,0.278614274676172,0.0266156232875525,0,0.138559700270168,147
