"dataset","niche_cluster","gene","avg_diff","p_val","p_adj"
"Slide-tags","N1","MTM1",0.312840732878026,0.00790513833992095,0.340738721548317
"Slide-tags","N1","ADAMTSL4",0.285428899367457,0.00706775702509564,0.340738721548317
"Slide-tags","N1","CPD",0.283357165192395,0.00706775702509564,0.340738721548317
"Slide-tags","N1","LRPAP1",0.245652809597314,0.00790513833992095,0.340738721548317
"Slide-tags","N1","TRAF3",0.245547832411612,0.00790513833992095,0.340738721548317
"Slide-tags","N1","BZW1",0.241484396855177,0.00790513833992095,0.340738721548317
"Slide-tags","N1","CREM",0.160809094798715,0.00790513833992095,0.340738721548317
"Slide-tags","N1","EYA3",-0.13110415502515,0.00790513833992095,0.340738721548317
"Slide-tags","N1","MIER1",-0.143810780034512,0.00790513833992095,0.340738721548317
"Slide-tags","N1","PTP4A2",-0.162303712691309,0.00790513833992095,0.340738721548317
"Slide-tags","N1","UBE2D3",-0.163759107521126,0.00790513833992095,0.340738721548317
"Slide-tags","N1","ARID4A",-0.165609457536149,0.00790513833992095,0.340738721548317
"Slide-tags","N1","ANKRD26",-0.179372287117912,0.00790513833992095,0.340738721548317
"Slide-tags","N1","SCAMP1",-0.186286896233922,0.00790513833992095,0.340738721548317
"Slide-tags","N1","ECHDC1",-0.195481986413228,0.00790513833992095,0.340738721548317
"Slide-tags","N1","ZFYVE16",-0.204135575713333,0.00790513833992095,0.340738721548317
"Slide-tags","N1","POGZ",-0.204372580673379,0.00790513833992095,0.340738721548317
"Slide-tags","N1","STX6",-0.213705825964918,0.007053648679585,0.340738721548317
"Slide-tags","N1","SF3B1",-0.217980992927577,0.00790513833992095,0.340738721548317
"Slide-tags","N1","UBR4",-0.219940420350398,0.00790513833992095,0.340738721548317
"Slide-tags","N1","CARD8",-0.229200580939703,0.00706775702509564,0.340738721548317
"Slide-tags","N1","ZC3H13",-0.231240827219999,0.00790513833992095,0.340738721548317
"Slide-tags","N1","RABEP1",-0.233558939092926,0.00790513833992095,0.340738721548317
"Slide-tags","N1","CCNL1",-0.234261147002962,0.00706775702509564,0.340738721548317
"Slide-tags","N1","WAPL",-0.235081610378743,0.00790513833992095,0.340738721548317
"Slide-tags","N1","TBC1D4",-0.250507108685225,0.00790513833992095,0.340738721548317
"Slide-tags","N1","ANKFY1",-0.259082166370365,0.00706775702509564,0.340738721548317
"Slide-tags","N1","MAP3K1",-0.260075953936669,0.00790513833992095,0.340738721548317
"Slide-tags","N1","UMAD1",-0.261665730953874,0.00790513833992095,0.340738721548317
"Slide-tags","N1","RB1",-0.273710952623918,0.00790513833992095,0.340738721548317
"Slide-tags","N1","SFPQ",-0.285325835508372,0.00790513833992095,0.340738721548317
"Slide-tags","N1","TRIP12",-0.291421523862894,0.00790513833992095,0.340738721548317
"Slide-tags","N1","SCFD2",-0.300378917504958,0.00790513833992095,0.340738721548317
"Slide-tags","N1","ACTR2",-0.309358649054361,0.00790513833992095,0.340738721548317
"Slide-tags","N1","PKN2",-0.322883489734509,0.00790513833992095,0.340738721548317
"Slide-tags","N1","EXOC6",-0.327880919620781,0.00790513833992095,0.340738721548317
"Slide-tags","N1","PPP2R5C",-0.341742725308243,0.00790513833992095,0.340738721548317
"Slide-tags","N1","BMPR2",-0.374299553264296,0.00790513833992095,0.340738721548317
"Slide-tags","N1","CTNNB1",-0.383221520627479,0.00790513833992095,0.340738721548317
"Slide-tags","N1","MEF2A",-0.392196795753382,0.00790513833992095,0.340738721548317
"Slide-tags","N1","TJP1",-0.396190361039048,0.00790513833992095,0.340738721548317
"Slide-tags","N1","EHBP1",-0.435232993112899,0.00790513833992095,0.340738721548317
"Slide-tags","N1","OSBP",0.218491981492142,0.00925940326635738,0.38340618050763
"Slide-tags","N1","ECH1",0.141895290561604,0.012038443079201,0.38340618050763
"Slide-tags","N1","BCAP29",0.136100357387237,0.0124223602484472,0.38340618050763
"Slide-tags","N1","C18orf25",0.123716408773812,0.0124223602484472,0.38340618050763
"Slide-tags","N1","PPARA",-0.128271971661559,0.012038443079201,0.38340618050763
"Slide-tags","N1","LINS1",-0.138406745431198,0.0119750275633334,0.38340618050763
"Slide-tags","N1","ZNF100",-0.140100633618482,0.0119750275633334,0.38340618050763
"Slide-tags","N1","USPL1",-0.14028147351999,0.0119750275633334,0.38340618050763
"Slide-tags","N1","BIRC2",-0.148087474474792,0.0119750275633334,0.38340618050763
"Slide-tags","N1","UBN1",-0.153041045686897,0.012038443079201,0.38340618050763
"Slide-tags","N1","SPATS2",-0.154808668815644,0.0124223602484472,0.38340618050763
"Slide-tags","N1","ITFG1",-0.165915393806535,0.0124223602484472,0.38340618050763
"Slide-tags","N1","NEK6",-0.166707972769729,0.0119750275633334,0.38340618050763
"Slide-tags","N1","ATL2",-0.166946981763828,0.0124223602484472,0.38340618050763
"Slide-tags","N1","SUCLA2",-0.173899369890172,0.0105679337608954,0.38340618050763
"Slide-tags","N1","DNAJC5",-0.177602759978635,0.0124223602484472,0.38340618050763
"Slide-tags","N1","ZNF678",-0.179852923250715,0.012038443079201,0.38340618050763
"Slide-tags","N1","EIF2AK1",-0.184357065699465,0.0105679337608954,0.38340618050763
"Slide-tags","N1","LITAF",-0.192993684308739,0.0119750275633334,0.38340618050763
"Slide-tags","N1","VMP1",-0.204219129464878,0.0124223602484472,0.38340618050763
"Slide-tags","N1","FAR2",-0.215844592166509,0.0124223602484472,0.38340618050763
"Slide-tags","N1","EXOC2",-0.218031658535185,0.0124223602484472,0.38340618050763
"Slide-tags","N1","COPA",-0.227680879059372,0.0124223602484472,0.38340618050763
"Slide-tags","N1","TLK2",-0.231627106981696,0.0124223602484472,0.38340618050763
"Slide-tags","N1","ITSN2",-0.231731108691102,0.0124223602484472,0.38340618050763
"Slide-tags","N1","USP24",-0.24213222379684,0.0124223602484472,0.38340618050763
"Slide-tags","N1","WASHC4",-0.244741970259586,0.0124223602484472,0.38340618050763
"Slide-tags","N1","INTS6",-0.258778054178006,0.0124223602484472,0.38340618050763
"Slide-tags","N1","STXBP5",-0.277637710189748,0.0124223602484472,0.38340618050763
"Slide-tags","N1","TTC37",-0.278166414734412,0.0124223602484472,0.38340618050763
"Slide-tags","N1","RAB7A",-0.281468951267026,0.0124223602484472,0.38340618050763
"Slide-tags","N1","WDR26",-0.281670423876022,0.0124223602484472,0.38340618050763
"Slide-tags","N1","GNAI1",-0.282475220794665,0.0124223602484472,0.38340618050763
"Slide-tags","N1","WLS",-0.284602490506047,0.0124223602484472,0.38340618050763
"Slide-tags","N1","AP3B1",-0.301269083948609,0.0124223602484472,0.38340618050763
"Slide-tags","N1","CCDC88A",-0.303162876604628,0.0124223602484472,0.38340618050763
"Slide-tags","N1","NSRP1",-0.310503935841439,0.0124223602484472,0.38340618050763
"Slide-tags","N1","FAR1",-0.315053040952124,0.0124223602484472,0.38340618050763
"Slide-tags","N1","TENT2",-0.317757855593054,0.00925940326635738,0.38340618050763
"Slide-tags","N1","DDX5",-0.318835174536861,0.0124223602484472,0.38340618050763
"Slide-tags","N1","HERC1",-0.331270867638895,0.0124223602484472,0.38340618050763
"Slide-tags","N1","PDE8A",-0.336163047244518,0.0124223602484472,0.38340618050763
"Slide-tags","N1","PRKDC",-0.336977103337895,0.0124223602484472,0.38340618050763
"Slide-tags","N1","SMYD3",-0.34450970252789,0.0124223602484472,0.38340618050763
"Slide-tags","N1","SNX2",-0.358540807799046,0.00925940326635738,0.38340618050763
"Slide-tags","N1","PEAK1",-0.514300731276945,0.0124223602484472,0.38340618050763
"Slide-tags","N1","CD59",0.438883370767468,0.018068887634105,0.39280190508924
"Slide-tags","N1","TBX20",0.332191827262962,0.0154565187865772,0.39280190508924
"Slide-tags","N1","LINC00486",0.288961761319431,0.018068887634105,0.39280190508924
"Slide-tags","N1","BIRC6",0.2370404826501,0.018068887634105,0.39280190508924
"Slide-tags","N1","AL035446.2",0.226357033565556,0.018068887634105,0.39280190508924
"Slide-tags","N1","GTF2A1",0.212683644805258,0.0155075341478443,0.39280190508924
"Slide-tags","N1","KCNH7",0.196796368548841,0.0154565187865772,0.39280190508924
"Slide-tags","N1","MBD3",0.17031357104216,0.0154565187865772,0.39280190508924
"Slide-tags","N1","TMF1",0.169495684783292,0.0155330688940372,0.39280190508924
"Slide-tags","N1","MLLT1",0.156107796514641,0.018068887634105,0.39280190508924
"Slide-tags","N1","SMARCB1",0.0919538714532797,0.0155075341478443,0.39280190508924
"Slide-tags","N1","PRPF38B",-0.0949345114194317,0.0155330688940372,0.39280190508924
"Slide-tags","N1","SMARCA4",-0.104090654843711,0.018068887634105,0.39280190508924
"Slide-tags","N1","RNPS1",-0.107019562085388,0.0136875417566821,0.39280190508924
"Slide-tags","N1","NSUN2",-0.117060410757508,0.0154565187865772,0.39280190508924
"Slide-tags","N1","NDUFA5",-0.12157428316215,0.0154565187865772,0.39280190508924
"Slide-tags","N1","GLB1",-0.122043906865783,0.0175661710211811,0.39280190508924
"Slide-tags","N1","PDZD8",-0.12907811883183,0.018068887634105,0.39280190508924
"Slide-tags","N1","SNX3",-0.129263541927925,0.018068887634105,0.39280190508924
"Slide-tags","N1","RAB27A",-0.12983724619353,0.0155330688940372,0.39280190508924
"Slide-tags","N1","APAF1",-0.131687542765014,0.0136642711451349,0.39280190508924
"Slide-tags","N1","OPA1",-0.141602151931715,0.018068887634105,0.39280190508924
"Slide-tags","N1","SPPL2A",-0.149225288384081,0.018068887634105,0.39280190508924
"Slide-tags","N1","PPIG",-0.149421763417181,0.018068887634105,0.39280190508924
"Slide-tags","N1","DCTN4",-0.150221261382951,0.018068887634105,0.39280190508924
"Slide-tags","N1","IFNAR2",-0.154200231252811,0.0175941218832767,0.39280190508924
"Slide-tags","N1","TOX",-0.155353442252372,0.018068887634105,0.39280190508924
"Slide-tags","N1","MPP1",-0.156796583950627,0.0175941218832767,0.39280190508924
"Slide-tags","N1","NOCT",-0.157023082507084,0.0150510073606753,0.39280190508924
"Slide-tags","N1","ALMS1",-0.157735593781693,0.018068887634105,0.39280190508924
"Slide-tags","N1","KIFAP3",-0.165287514194982,0.018068887634105,0.39280190508924
"Slide-tags","N1","SRSF7",-0.169920046684317,0.0175941218832767,0.39280190508924
"Slide-tags","N1","AC090015.1",-0.173632986515103,0.0154565187865772,0.39280190508924
"Slide-tags","N1","EIF2A",-0.174457633556839,0.0154565187865772,0.39280190508924
"Slide-tags","N1","CFLAR",-0.181050403363309,0.018068887634105,0.39280190508924
"Slide-tags","N1","THUMPD2",-0.181366874476583,0.0136875417566821,0.39280190508924
"Slide-tags","N1","FGFR1",-0.182336468629292,0.018068887634105,0.39280190508924
"Slide-tags","N1","AC061958.1",-0.184934764968115,0.018068887634105,0.39280190508924
"Slide-tags","N1","CMTM6",-0.187038353096294,0.0136875417566821,0.39280190508924
"Slide-tags","N1","VPS54",-0.18999411509025,0.018068887634105,0.39280190508924
"Slide-tags","N1","TMOD3",-0.193974103239835,0.018068887634105,0.39280190508924
"Slide-tags","N1","PBRM1",-0.199476071259647,0.018068887634105,0.39280190508924
"Slide-tags","N1","MICU1",-0.199849001826977,0.0175941218832767,0.39280190508924
"Slide-tags","N1","PIK3C3",-0.203407487802008,0.018068887634105,0.39280190508924
"Slide-tags","N1","IBTK",-0.205690058293345,0.018068887634105,0.39280190508924
"Slide-tags","N1","TTC21B",-0.209753018624039,0.0155330688940372,0.39280190508924
"Slide-tags","N1","PCM1",-0.229031610279069,0.018068887634105,0.39280190508924
"Slide-tags","N1","ELF1",-0.234960874255641,0.018068887634105,0.39280190508924
"Slide-tags","N1","ARID1A",-0.23527838402052,0.0175941218832767,0.39280190508924
"Slide-tags","N1","DLG2",-0.2359765639911,0.0136875417566821,0.39280190508924
"Slide-tags","N1","RAB31",-0.247365803961557,0.018068887634105,0.39280190508924
"Slide-tags","N1","ARMC8",-0.252250242532698,0.018068887634105,0.39280190508924
"Slide-tags","N1","HNRNPA2B1",-0.253110072779712,0.018068887634105,0.39280190508924
"Slide-tags","N1","FAM120B",-0.261530621580649,0.018068887634105,0.39280190508924
"Slide-tags","N1","DENND4A",-0.264322256420211,0.018068887634105,0.39280190508924
"Slide-tags","N1","HS2ST1",-0.265324557239103,0.018068887634105,0.39280190508924
"Slide-tags","N1","ARID2",-0.269338655443542,0.018068887634105,0.39280190508924
"Slide-tags","N1","KANSL1",-0.270134367237836,0.018068887634105,0.39280190508924
"Slide-tags","N1","SHTN1",-0.285475643111657,0.018068887634105,0.39280190508924
"Slide-tags","N1","PIAS1",-0.286142460537631,0.018068887634105,0.39280190508924
"Slide-tags","N1","KDM6A",-0.361283027318378,0.018068887634105,0.39280190508924
"Slide-tags","N1","FRYL",-0.406024492427108,0.018068887634105,0.39280190508924
"Slide-tags","N1","LRRFIP1",-0.411419600666666,0.0136875417566821,0.39280190508924
"Slide-tags","N1","UGGT2",-0.421988272491543,0.0175941218832767,0.39280190508924
"Slide-tags","N1","ERC1",-0.440653406850946,0.018068887634105,0.39280190508924
"Slide-tags","N1","ZSWIM6",-0.441015859938412,0.018068887634105,0.39280190508924
"Slide-tags","N1","ZNF609",-0.445847021700991,0.018068887634105,0.39280190508924
"Slide-tags","N1","EPS8",-0.458931302692977,0.018068887634105,0.39280190508924
"Slide-tags","N1","PSG1",0.879972551745201,0.0198910785875571,0.401029810233007
"Slide-tags","N1","TRPV6",0.277445850850629,0.0196170533356242,0.401029810233007
"Slide-tags","N1","TWIST1",0.235630801010417,0.0197995717358263,0.401029810233007
"Slide-tags","N1","QPRT",0.214053811708181,0.0198910785875571,0.401029810233007
"Slide-tags","N1","ATP6V1E1",0.195210985136466,0.0198910785875571,0.401029810233007
"Slide-tags","N1","WDR45B",0.182114215436535,0.0198910785875571,0.401029810233007
"Slide-tags","N1","NSFL1C",0.175680812373236,0.0198910785875571,0.401029810233007
"Slide-tags","N1","YWHAG",0.165248973607591,0.0198910785875571,0.401029810233007
"Slide-tags","N1","HDAC5",0.111455905480399,0.0197995717358263,0.401029810233007
"Slide-tags","N1","SAR1B",0.0799204970303543,0.0197995717358263,0.401029810233007
"Slide-tags","N1","ATP6V1B2",-0.137405921021629,0.0197995717358263,0.401029810233007
"Slide-tags","N1","BRIP1",-0.14641843664658,0.0196170533356242,0.401029810233007
"Slide-tags","N1","CHURC1",-0.149969464164601,0.0196170533356242,0.401029810233007
"Slide-tags","N1","TOGARAM1",-0.162620652667527,0.0198910785875571,0.401029810233007
"Slide-tags","N1","SUPT16H",-0.184366792192123,0.0196170533356242,0.401029810233007
"Slide-tags","N1","FLNA",-0.201356823833944,0.0196170533356242,0.401029810233007
"Slide-tags","N1","CACNA1C",-0.213072468873545,0.0196170533356242,0.401029810233007
"Slide-tags","N1","DOK6",-0.250102882092655,0.0196170533356242,0.401029810233007
"Slide-tags","N1","KATNBL1",0.577119343922724,0.025974025974026,0.408396634811729
"Slide-tags","N1","AC011287.1",0.502956186845602,0.025974025974026,0.408396634811729
"Slide-tags","N1","PRKCE",0.478877409789945,0.025974025974026,0.408396634811729
"Slide-tags","N1","FDX1",0.45392008472833,0.025974025974026,0.408396634811729
"Slide-tags","N1","TGFBR3",0.352266916388267,0.025974025974026,0.408396634811729
"Slide-tags","N1","PISD",0.284919827334321,0.025974025974026,0.408396634811729
"Slide-tags","N1","REEP5",0.232005699907428,0.0252806881216017,0.408396634811729
"Slide-tags","N1","MIR222HG",0.231300142729237,0.025974025974026,0.408396634811729
"Slide-tags","N1","FUBP3",0.216169786534671,0.025974025974026,0.408396634811729
"Slide-tags","N1","ADCY7",0.207702687097537,0.025974025974026,0.408396634811729
"Slide-tags","N1","TMED10",0.202960842003967,0.0252806881216017,0.408396634811729
"Slide-tags","N1","ERGIC2",0.194331908839477,0.025974025974026,0.408396634811729
"Slide-tags","N1","SPCS3",0.174476960826536,0.0252806881216017,0.408396634811729
"Slide-tags","N1","GANAB",0.160839808212623,0.0252806881216017,0.408396634811729
"Slide-tags","N1","TMEM123",0.115794287498335,0.025974025974026,0.408396634811729
"Slide-tags","N1","TWSG1",0.111205913184478,0.025974025974026,0.408396634811729
"Slide-tags","N1","CDC42SE1",0.0992586828115457,0.0252806881216017,0.408396634811729
"Slide-tags","N1","CLASRP",-0.100360794440307,0.0224456108415809,0.408396634811729
"Slide-tags","N1","SZRD1",-0.107708502767586,0.025172377904173,0.408396634811729
"Slide-tags","N1","SLC9A8",-0.110180137693886,0.025172377904173,0.408396634811729
"Slide-tags","N1","DZIP1",-0.125182733299435,0.0249562431677263,0.408396634811729
"Slide-tags","N1","NCOA7",-0.127925208372675,0.0224456108415809,0.408396634811729
"Slide-tags","N1","SNHG29",-0.131476684281816,0.0224456108415809,0.408396634811729
"Slide-tags","N1","WIPI2",-0.132909580367673,0.0224456108415809,0.408396634811729
"Slide-tags","N1","VSIG4",-0.133748072470799,0.0249562431677263,0.408396634811729
"Slide-tags","N1","RPL7L1",-0.13612210172813,0.025244566785911,0.408396634811729
"Slide-tags","N1","ANKLE2",-0.136442757133333,0.0224456108415809,0.408396634811729
"Slide-tags","N1","EIF4B",-0.140622634357601,0.025974025974026,0.408396634811729
"Slide-tags","N1","DUSP1",-0.14347778548121,0.025172377904173,0.408396634811729
"Slide-tags","N1","DDX50",-0.147298514013428,0.025974025974026,0.408396634811729
"Slide-tags","N1","MLEC",-0.147407603847976,0.0224456108415809,0.408396634811729
"Slide-tags","N1","RAD18",-0.152308512200875,0.0224456108415809,0.408396634811729
"Slide-tags","N1","UBE2R2",-0.158300444260019,0.025974025974026,0.408396634811729
"Slide-tags","N1","FSTL3",-0.15962259210103,0.0213256295373464,0.408396634811729
"Slide-tags","N1","XPO4",-0.162307751837515,0.0252806881216017,0.408396634811729
"Slide-tags","N1","SSBP1",-0.165753116969687,0.0252806881216017,0.408396634811729
"Slide-tags","N1","SMIM13",-0.166969100716067,0.025974025974026,0.408396634811729
"Slide-tags","N1","ANKRD44",-0.167511998736834,0.025974025974026,0.408396634811729
"Slide-tags","N1","PHC3",-0.169390846601876,0.025974025974026,0.408396634811729
"Slide-tags","N1","ANP32A",-0.170071072401245,0.0252806881216017,0.408396634811729
"Slide-tags","N1","SLTM",-0.171147554614059,0.025974025974026,0.408396634811729
"Slide-tags","N1","TUG1",-0.174259794568741,0.0224456108415809,0.408396634811729
"Slide-tags","N1","MMS22L",-0.174734935399405,0.0249562431677263,0.408396634811729
"Slide-tags","N1","LMBRD1",-0.175270635734836,0.025974025974026,0.408396634811729
"Slide-tags","N1","DNM1L",-0.176359799116571,0.025974025974026,0.408396634811729
"Slide-tags","N1","PPP4R3B",-0.176841430293022,0.0224456108415809,0.408396634811729
"Slide-tags","N1","CAP1",-0.177136720671553,0.0252806881216017,0.408396634811729
"Slide-tags","N1","PRKCI",-0.177278598687863,0.025974025974026,0.408396634811729
"Slide-tags","N1","SRSF2",-0.191236008160075,0.025974025974026,0.408396634811729
"Slide-tags","N1","AHCTF1",-0.212738527972967,0.025974025974026,0.408396634811729
"Slide-tags","N1","PTPN12",-0.215492740140659,0.0252806881216017,0.408396634811729
"Slide-tags","N1","WAC",-0.224761245598337,0.025974025974026,0.408396634811729
"Slide-tags","N1","RAB3GAP2",-0.226694466526909,0.0252806881216017,0.408396634811729
"Slide-tags","N1","QKI",-0.231888845791556,0.025974025974026,0.408396634811729
"Slide-tags","N1","ANKRD11",-0.233288917660067,0.025974025974026,0.408396634811729
"Slide-tags","N1","TRPM7",-0.233394653156578,0.025974025974026,0.408396634811729
"Slide-tags","N1","ARHGAP18",-0.237875122652569,0.025974025974026,0.408396634811729
"Slide-tags","N1","ARPC2",-0.239282401983668,0.025974025974026,0.408396634811729
"Slide-tags","N1","NAV3",-0.240126685095531,0.025172377904173,0.408396634811729
"Slide-tags","N1","RC3H1",-0.246863074388498,0.025974025974026,0.408396634811729
"Slide-tags","N1","CTBP2",-0.248095736826656,0.025974025974026,0.408396634811729
"Slide-tags","N1","GMDS",-0.255121141909513,0.025974025974026,0.408396634811729
"Slide-tags","N1","GPATCH8",-0.268036795798252,0.025974025974026,0.408396634811729
"Slide-tags","N1","AKAP10",-0.273222077334434,0.025974025974026,0.408396634811729
"Slide-tags","N1","LHFPL6",-0.305987458963561,0.025172377904173,0.408396634811729
"Slide-tags","N1","FARP1",-0.316712453492992,0.025974025974026,0.408396634811729
"Slide-tags","N1","DIAPH3",-0.342613027403406,0.0224456108415809,0.408396634811729
"Slide-tags","N1","SH3D19",-0.364320349482334,0.025974025974026,0.408396634811729
"Slide-tags","N1","PLCG2",-0.371085526623769,0.025974025974026,0.408396634811729
"Slide-tags","N1","NRP1",-0.455845905183164,0.025974025974026,0.408396634811729
"Slide-tags","N1","PSMD13",-0.0776318981621222,0.0283814209914137,0.43723954203087
"Slide-tags","N1","KDM3A",-0.103213427023851,0.0284205702320066,0.43723954203087
"Slide-tags","N1","DNAJC8",-0.108583007210711,0.0284205702320066,0.43723954203087
"Slide-tags","N1","FGGY",-0.124320959779181,0.0283814209914137,0.43723954203087
"Slide-tags","N1","VPS29",-0.128790613308089,0.0284205702320066,0.43723954203087
"Slide-tags","N1","PTPN11",-0.145570352824381,0.0284205702320066,0.43723954203087
"Slide-tags","N1","CEP135",-0.156011316706266,0.0284205702320066,0.43723954203087
"Slide-tags","N1","PSG9",1.08294271021698,0.0318907878708587,0.460284922311282
"Slide-tags","N1","FBLN1",0.699779492936711,0.0350084697910785,0.460284922311282
