"","Endothelial_cells","EVT2","EVT3","Fibroblast1","Fibroblast2","Hofbauer cells","maternal macrophages","STB","unknown2","unknown3","vCTB2","vCTBp"
"Endothelial_cells",-0.171269312289998,0.0897592736058005,-0.199361865037421,1.38649120931301,0.580784347376968,-0.640329237565428,-0.814983937128035,-2.10083060330511,0.101416060639038,0.867961328216031,0.21125422171478,-0.327925321246495
"EVT2",1.02444160627557,2.85001631450463,-0.311635615460774,0.260244782090634,0.0745387818720699,-0.498837407691282,-0.836467572884532,0.662879464597995,-1.32562605994877,-1.47484950321998,-2.26046103968057,0.5981213115383
"EVT3",-1.42911589694654,2.34944663066082,-0.856604285776935,-1.30887157576064,-3.21049922372591,-0.412951195045757,3.10937742923761,1.10999864139215,1.00216093633192,0.0699011527397431,0.946746924969677,-0.773284245402737
"Fibroblast1",2.59783377853426,-0.813020890243296,-1.10094471229695,0.862616143779272,-2.67133711052853,-0.18445064714547,1.3792376778448,2.79855600897466,0.176630173821774,-0.265109109985535,0.111636931819746,-0.901721746215392
"Fibroblast2",-0.726865568818314,4.94648433354081,1.17982315872654,0.700703430462685,-4.35539476759404,-0.774086190672061,-0.0233514980608995,-0.141265580888667,-0.101096861014913,-2.40076327364399,0.48512748721598,-1.75487864408788
"Hofbauer cells",-1.18086024235067,-1.72661511085871,0.753275254746436,0.602464561103394,1.96005280178738,-0.179424620727115,-1.08389550810312,0.437330373988117,-2.06268419057151,-0.547396112836426,-0.30272217214222,-0.248667687935474
"maternal macrophages",-0.774787507985546,2.39914140385455,0.681155353349715,-0.201962896145075,1.04917787205708,-0.192196127340097,-0.7696999679488,-0.183839551543301,-0.714460568785621,-1.52290753856377,-1.68436242644616,-0.959324332138121
"STB",2.07632440995247,-6.87360105634407,-0.478576162478734,2.97978629924714,3.03181331888267,2.38641495153385,0.0750439704342873,3.26835137843481,3.05059928355101,1.4056381645716,-2.3450524021403,-1.37900861189655
"unknown2",3.89159025164727,3.41466170506042,-0.443373309631697,0.430746436492682,-1.17078382894197,-1.14436282338674,-0.728268115418109,-0.574036755615577,0.684486857403087,-0.300756621501202,-2.2223776066011,0.510113628434885
"unknown3",-0.0936173589038701,-0.325386851031732,2.06751512691229,0.668677564066975,0.429205179665061,0.797301894090505,1.14829144675562,-0.916762647603735,-1.280927206501,-0.136119960394929,-0.444649983604779,-0.719449973079532
"vCTB2",0.787963231354107,-2.49907537655754,1.32982354236092,1.25329854549621,1.20248536521303,0.261594889331867,-1.68483815824677,1.04007069725042,-1.08317187405792,-1.07300429780676,-0.354199024869545,0.651616432586884
"vCTBp",1.00305894312477,-2.79797868963643,2.54828347354798,0.721964752707346,-1.18141387821656,1.01093927712712,0.412982525790388,2.16564995959568,-0.77664440134724,-2.4843297839962,1.06585054520146,0.0901078215323921
