"","Endothelial","Erythroblasts","EVT-progenitor","FIB1","FIB2","Hofbauer cells","STB","STB-progenitor","vCTB"
"Endothelial",-0.465494844761244,-0.908749489507669,0.277106417654706,-0.967583140937163,-0.592540933376051,1.11856749789048,0.79270055341067,-0.252013169823236,-0.473638055821781
"Erythroblasts",1.32091550268397,-1.42989128984963,1.46268515539982,-0.481230795510912,0.598597350881189,-0.800101645038388,0.448963736949644,-0.414541130514999,-0.563861938286733
"EVT-progenitor",-1.31674573971299,-1.25084222500361,0.519751934644809,1.07089279408611,-0.837200745105083,-0.703843751061374,0.0294469045707829,-0.787889748583655,1.85093034781987
"FIB1",-0.401461909234472,-0.768557422047763,0.918357651804681,-0.77649507601635,-0.399357003435263,0.0962238857844732,0.583931243991756,-0.750173004406012,0.390703340061482
"FIB2",-0.444835476511478,-0.217030433002625,-0.297911519620074,0.999327934881829,1.01457877165136,0.334619189976308,-2.21512561511739,0.957505289582131,0.0430065028750084
"Hofbauer cells",1.38343393496184,-0.651595276159446,-0.302168792072407,1.64135889186299,-1.08120481884409,-0.310701827451353,1.01574583814518,-0.0776278131390097,-0.537561433480396
"STB",0,-0.765214987015884,-0.117573401859901,0.48563842044196,-0.1308541184692,-1.27264585752714,0.489833913869642,-0.226242950101984,1.24689796479224
"STB-progenitor",-0.228841474766418,-0.418030026562436,0.745459231364887,1.50651979398871,-1.0763464319755,-0.833818179155506,0.849838428921499,-0.100252206205091,0.0590917557919739
"vCTB",-0.484712279176997,0.215126177588802,-1.20004720335123,-1.28360264901718,1.0854346593475,-0.15858743364503,0.88063164873275,-1.04346602138559,-0.256085695441003
