"cell","week","label","permissiveness","z_mmp","z_tol","z_nk","z_ea","x","y"
"W8-2_W8-2_tile_1_cell_1131",8,"EVT3",3.23332537291559,2.72943262645769,1.82168970387033,-0.119301974657035,-1.43709893206946,400.66756,2114.50814
"W8-2_W8-2_tile_1_cell_1132",8,"EVT2",3.75922261183237,1.49290459085411,2.55295985307458,-0.131917100515494,-0.418558932611816,279.55862,2118.05764
"W8-2_W8-2_tile_1_cell_1133",8,"EVT3",4.25147067026415,2.45243943405467,2.86319109256898,-0.112033457443655,-1.17619331380315,345.29536,2119.7614
"W8-2_W8-2_tile_1_cell_1134",8,"EVT3",3.81074290794405,2.76646119592812,2.26853274511768,-0.122406073451738,-1.34665710655348,374.40126,2115.502
"W8-2_W8-2_tile_1_cell_1135",8,"EVT2",-1.71852519911674,-0.507444966000064,-0.22952904550484,-0.0102016863566436,-0.991752873968479,429.84445,2121.46516
"W8-2_W8-2_tile_1_cell_1137",8,"maternal macrophages",2.43461967405229,1.06871419518506,0.0744004848705956,-0.143305487995735,1.14819950600091,514.25156,2109.39686
"W8-2_W8-2_tile_1_cell_1138",8,"EVT3",4.43261049204548,2.72117022036446,2.82382979849038,-0.105852522683208,-1.21824204949256,347.07011,2111.9525
"W8-2_W8-2_tile_1_cell_1139",8,"EVT3",3.68982989075601,2.69438791615716,2.21674206948354,-0.122147037138758,-1.34344713202345,310.9362,2112.37844
"W8-2_W8-2_tile_1_cell_1142",8,"EVT3",3.72678746326159,2.90966262827719,2.07254586401839,-0.121384827384727,-1.37680585641872,384.19788,2105.84736
"W8-2_W8-2_tile_1_cell_1143",8,"EVT2",-5.46526138964883,-0.715689243855806,-0.220392480168233,5.34649331615326,0.817313650528471,288.14841,2108.82894
"W8-2_W8-2_tile_1_cell_1144",8,"EVT3",3.80557325030854,2.54796774560004,2.327994371154,-0.109106556386845,-1.17949542283234,399.24776,2101.80093
"W8-2_W8-2_tile_1_cell_1145",8,"EVT3",3.70680336121237,2.47726934262883,2.25979607563979,-0.107533225424036,-1.13779528248029,283.39208,2102.86578
"W8-2_W8-2_tile_1_cell_1146",8,"EVT3",3.58531932827896,2.74414960529894,2.1153223472796,-0.117412407101644,-1.39156503140121,292.62078,2101.02004
"W8-2_W8-2_tile_1_cell_1149",8,"EVT2",-1.44773367676491,-0.457502411584179,-0.274680209334256,-0.089860414212189,-0.805411470058668,336.06666,2098.74836
"W8-2_W8-2_tile_1_cell_1151",8,"EVT3",3.24635522245268,2.39557638129383,2.08353120058847,-0.113274729641106,-1.34602708907072,323.85638,2102.51083
"W8-2_W8-2_tile_1_cell_1152",8,"EVT2",-1.09989618362488,-0.442204512367991,0.086053283988392,-0.0195354174410246,-0.763280372686303,269.47804,2098.18044
"W8-2_W8-2_tile_1_cell_1153",8,"EVT3",3.70729867515332,2.70710950301324,2.26320946677672,-0.115661354550189,-1.37868164918683,373.19443,2097.61252
"W8-2_W8-2_tile_1_cell_140",8,"EVT3",3.64870966351511,2.76353650665244,2.136022453631,-0.11784520719293,-1.36869450396126,355.23396,2218.72146
"W8-2_W8-2_tile_1_cell_141",8,"vCTB2",-1.3127813476529,-0.541228481810113,-0.472664823065076,0.0057078040829825,-0.293180238694727,351.96842,2279.4889
"W8-2_W8-2_tile_1_cell_159",8,"EVT2",-1.11418076240333,-0.58201370273432,-0.0657908639660658,-0.125211085019963,-0.591587280722911,413.44576,2299.50808
"W8-2_W8-2_tile_1_cell_210",8,"EVT2",-1.24767812698368,-0.536756084371511,-0.126697685021846,-0.00963159758638885,-0.593855955176712,395.4143,2337.55872
"W8-2_W8-2_tile_1_cell_227",8,"EVT3",4.86390753197901,3.05353174580431,2.7213335873908,-0.0941424071552414,-1.00510020837134,286.51564,2184.50428
"W8-2_W8-2_tile_1_cell_277",8,"EVT3",4.17552321856454,2.65252822798877,2.46745392008275,-0.116349816683594,-1.06080874619057,342.02982,2136.37306
"W8-2_W8-2_tile_1_cell_279",8,"EVT3",4.30385077007162,2.43504740820807,2.31819492775571,-0.111945925932019,-0.561337491824177,298.58394,2297.9463
"W8-2_W8-2_tile_1_cell_311",8,"EVT2",3.40526176318637,2.38315778481406,1.97632240147916,-0.112038651497899,-1.06625707460476,374.61423,2274.94554
"W8-2_W8-2_tile_1_cell_317",8,"EVT3",3.5718652472553,2.71641685664049,2.11492453961786,-0.117528287248549,-1.37700443625159,306.53482,2183.6524
"W8-2_W8-2_tile_1_cell_323",8,"EVT2",-9.58162596148586,-0.50065687611749,0.0147869577308427,9.9804359940548,0.884679950955592,274.87328,2106.55726
"W8-2_W8-2_tile_1_cell_347",8,"EVT2",-0.828939739112821,-0.344870550397002,0.334709087449756,-0.0616691604566376,-0.880447436622213,288.78732,2191.74526
"W8-2_W8-2_tile_1_cell_36",8,"EVT3",4.49529946334231,3.0736911795254,2.50968865484961,-0.111826479340019,-1.19990685037273,329.53558,2224.25868
"W8-2_W8-2_tile_1_cell_365",8,"EVT2",-0.706699967514739,-0.264812345167103,0.398371205660155,-0.0670900194833798,-0.907348847491171,269.762,2143.61404
"W8-2_W8-2_tile_1_cell_366",8,"vCTB2",-2.29510729049217,-0.767843289353558,-0.653899842048528,0.105234071456569,-0.768130087633514,508.21741,2274.30663
"W8-2_W8-2_tile_1_cell_388",8,"STB",3.75713616596134,1.84464801071619,2.19717929415076,-0.122189460437983,-0.406880599343593,428.0697,2292.12512
"W8-2_W8-2_tile_1_cell_424",8,"EVT2",-1.29873475955367,-0.635033751760604,-0.411558092683134,0.0102420942930716,-0.241900820816859,401.23548,2266.42674
"W8-2_W8-2_tile_1_cell_437",8,"Fibroblast2",1.1645068349765,0.632417239064418,-0.328354424897528,-0.185983177400346,0.67446084340926,414.5816,2170.30628
"W8-2_W8-2_tile_1_cell_440",8,"EVT2",-1.1205484820246,-0.502750843863815,0.36845052911599,-0.0335638852547867,-1.01981205253156,439.71206,2300.92788
"W8-2_W8-2_tile_1_cell_450",8,"EVT3",2.77562322692852,1.95336698788878,2.17462558422608,-0.122954658521829,-1.47532400370817,376.53096,2189.04764
"W8-2_W8-2_tile_1_cell_459",8,"EVT3",4.14480396405236,2.41843419914331,2.59871374088315,-0.106394666826875,-0.97873864280097,305.11502,2101.87192
"W8-2_W8-2_tile_1_cell_464",8,"EVT2",3.42564655574358,2.43958202581622,2.08385505591387,-0.113253725497751,-1.21104425148427,397.68598,2219.99928
"W8-2_W8-2_tile_1_cell_494",8,"EVT3",3.26112244216842,2.33887335838379,2.13161554947446,-0.116657498226829,-1.32602396391665,378.66066,2162.42639
"W8-2_W8-2_tile_1_cell_513",8,"Fibroblast2",0.311049508415995,0.49508520756387,-0.331374465452252,-0.126568996509696,0.0207697697946803,520.28571,2251.8028
"W8-2_W8-2_tile_1_cell_517",8,"EVT3",3.44334983439733,2.50073911007735,2.03012935018472,-0.11124923763654,-1.19876786350128,371.41968,2148.44136
"W8-2_W8-2_tile_1_cell_554",8,"Hofbauer cells",1.7306520940285,0.430801681381488,-0.376555039290364,-0.180216839916469,1.49618861202091,388.88322,2348.91712
"W8-2_W8-2_tile_1_cell_559",8,"vCTB2",-1.68560553647852,-0.513304308064684,-0.288992973592527,-0.0770592885818772,-0.960367543403185,448.37284,2196.71456
"W8-2_W8-2_tile_1_cell_59",8,"vCTB2",-0.68326216663324,-0.403573530939433,-0.497430368833963,-0.129515054465366,0.0882266786747899,421.96456,2214.32008
"W8-2_W8-2_tile_1_cell_593",8,"EVT2",2.54874726015628,2.74445180808419,1.39999819884416,-0.124000730646189,-1.71970347741826,313.91778,2187.55685
"W8-2_W8-2_tile_1_cell_594",8,"EVT3",3.59824904301275,2.74711207435012,2.10668095491218,-0.11808129548074,-1.3736252817303,328.82568,2122.03308
"W8-2_W8-2_tile_1_cell_596",8,"EVT2",-1.22402602915965,-0.677437615788244,-0.122711414671083,-0.0123511431164789,-0.436228141816802,360.48722,2269.40832
"W8-2_W8-2_tile_1_cell_604",8,"EVT3",3.94427518595318,2.66818662206031,1.64475256893232,-0.119610143886101,-0.488274148925558,297.30612,2145.3178
"W8-2_W8-2_tile_1_cell_650",8,"EVT2",-1.35903069324611,-0.680685440082175,-0.478288493577862,-0.0569817192613881,-0.257038478847466,451.21244,2245.12974
"W8-2_W8-2_tile_1_cell_669",8,"EVT3",3.7861969823038,2.41713407437642,2.54761330172592,-0.121105448574638,-1.29965584237318,329.53558,2185.21418
"W8-2_W8-2_tile_1_cell_708",8,"EVT2",3.39185974150536,2.39947558857128,1.98559522642991,-0.112469086828505,-1.10568016032434,329.81954,2249.88607
"W8-2_W8-2_tile_1_cell_729",8,"EVT3",4.15732691563493,2.70814078260794,2.2809092409155,-0.119184663393342,-0.950907771281854,307.10274,2214.03612
"W8-2_W8-2_tile_1_cell_735",8,"EVT3",4.03474074136405,2.95598087307843,2.33460861603619,-0.116219220092806,-1.37206796784338,361.3391,2130.33891
"W8-2_W8-2_tile_1_cell_764",8,"EVT3",3.79450008250965,2.50975645937597,2.36766775087187,-0.10788336588169,-1.19080749361988,319.10005,2292.83502
"W8-2_W8-2_tile_1_cell_777",8,"EVT3",3.81811856047374,2.42199229728603,2.36254727278697,-0.114679388482658,-1.08110039808192,327.33489,2170.44826
"W8-2_W8-2_tile_1_cell_819",8,"vCTB2",-1.7378833155959,-0.697070688352981,-0.52204154302048,-0.10112425675529,-0.619895340977725,424.59119,2209.13781
"W8-2_W8-2_tile_1_cell_820",8,"EVT3",4.17959529680642,2.90035788768034,2.46047156004706,-0.117562384491271,-1.29879653541225,309.80036,2156.6762
"W8-2_W8-2_tile_1_cell_829",8,"EVT3",3.35968684912556,2.47637625618225,2.025746751702,-0.112648959107393,-1.25508511786608,290.77504,2334.08021
"W8-2_W8-2_tile_1_cell_834",8,"EVT3",4.06578362182201,2.53317500594923,2.46042423752409,-0.106658783607326,-1.03447440525864,379.01561,2219.99928
"W8-2_W8-2_tile_1_cell_875",8,"EVT2",-1.58075765979503,-0.607786474792623,-0.394941477704777,-0.170320841033812,-0.748350548331443,401.66142,2193.44902
"W8-2_W8-2_tile_1_cell_883",8,"EVT3",4.19291945964489,2.4976729401218,2.29973259425533,-0.114279070174968,-0.718765144907215,276.50605,2131.26178
"W8-2_W8-2_tile_1_cell_892",8,"EVT3",4.39986900030062,2.60347256699324,2.30905545899916,-0.111935950099655,-0.624594975791437,362.47494,2175.55954
"W8-2_W8-2_tile_1_cell_93",8,"EVT2",-1.32413378144813,-0.695545042756568,-0.448387793601438,-0.0764557715743672,-0.256656716664491,462.8548,2269.83426
"W8-2_W8-2_tile_1_cell_940",8,"Fibroblast1",-0.0514461998323313,-0.379070650567014,-0.322309312402728,-0.168028892596415,0.481904870540996,459.02134,2351.33078
"W8-2_W8-2_tile_1_cell_944",8,"Hofbauer cells",3.46573493616919,0.169822515535488,-0.261466621067106,-0.214104045197771,3.34327499650304,483.29992,2347.78128
"W8-2_W8-2_tile_1_cell_945",8,"vCTB2",-1.14228691397267,-0.595582648028233,-0.115461115586381,-0.0198215767810454,-0.451064727139105,282.25624,2344.94168
"W8-2_W8-2_tile_1_cell_947",8,"EVT3",3.8295479920253,2.49390780700224,2.38636140169878,-0.110777324510863,-1.16149854118659,412.30992,2344.65772
"W8-2_W8-2_tile_1_cell_949",8,"EVT3",4.14273464509287,2.5772050783492,2.66313245049353,-0.114824559839984,-1.21242744358984,307.52868,2346.2195
"W8-2_W8-2_tile_1_cell_950",8,"EVT2",-1.42350839782912,-0.463543371175651,-0.265266160958798,-0.0862798849424061,-0.780978750637073,344.72744,2341.10822
"W8-2_W8-2_tile_1_cell_951",8,"EVT2",3.34191434742025,2.05558601074762,2.00775186268921,-0.123114971965176,-0.844538497981763,263.65686,2339.8304
"W8-2_W8-2_tile_1_cell_952",8,"Fibroblast2",0.426488619113036,-0.100020423574058,-0.405252731099119,-0.17524070551476,0.756521068271452,467.96608,2339.68842
"W8-2_W8-2_tile_1_cell_953",8,"EVT3",4.48659481328769,3.0010128674744,2.27140010416739,-0.117828562955193,-0.903646721309296,307.03175,2334.1512
"W8-2_W8-2_tile_1_cell_954",8,"maternal macrophages",4.26117676814319,3.42418920392233,-0.00382654062152681,-0.109852823730264,0.730961281112119,420.2608,2334.57714
"W8-2_W8-2_tile_1_cell_955",8,"EVT2",-0.96122284830042,-0.463112070227737,0.221965457376356,-0.103170199475415,-0.823246434924455,356.93772,2334.00922
"W8-2_W8-2_tile_1_cell_956",8,"EVT2",-1.75638991034783,-0.677513571643411,-0.48904750878724,-0.197316820953942,-0.787145650871122,340.752,2332.30546
"W8-2_W8-2_tile_1_cell_959",8,"EVT3",3.81920267067862,2.41924922637307,2.54251515212301,-0.105406135675439,-1.24796784349289,268.76814,2330.81467
"W8-2_W8-2_tile_1_cell_962",8,"EVT3",3.59892947728155,2.44183701453103,2.21398055233037,-0.11584557000329,-1.17273365958314,275.4412,2324.78052
"W8-2_W8-2_tile_1_cell_963",8,"EVT2",3.39279419990649,2.37407388412627,1.95559545289212,-0.113254552029443,-1.05012968914133,304.68908,2322.0829
"W8-2_W8-2_tile_1_cell_964",8,"EVT2",-1.26535429021634,-0.558802865175231,0.0794957186389013,-0.037907980327173,-0.823955124007188,351.11654,2325.49042
"W8-2_W8-2_tile_1_cell_967",8,"STB",-0.526423528698575,-0.183315877663413,-0.377056986106027,-0.126214295382179,-0.0922649603113141,488.12724,2320.80508
"W8-2_W8-2_tile_1_cell_968",8,"vCTB2",-1.29950363749079,-0.553020933454493,-0.335281083801573,-0.154639084085329,-0.565840704320051,361.76504,2321.65696
"W8-2_W8-2_tile_1_cell_969",8,"EVT2",0.964419876424811,0.19602731260336,1.21744140948049,-0.122676389270992,-0.571725234930031,324.70826,2322.50884
"W8-2_W8-2_tile_1_cell_970",8,"STB",-0.0672011659978486,-0.279370309805569,1.06693232786331,-0.124618041711581,-0.979381225767167,356.65376,2314.55796
"W8-2_W8-2_tile_1_cell_972",8,"EVT3",3.38264897230524,1.87253499135378,2.2175267278114,-0.113861658210592,-0.821274405070539,338.76428,2317.1136
"W8-2_W8-2_tile_1_cell_974",8,"EVT2",-0.909528470476204,-0.437172458256915,0.359155445133074,-0.0919405064450786,-0.923451963797442,265.07666,2309.58866
"W8-2_W8-2_tile_1_cell_975",8,"EVT3",3.89419991095362,2.75319348614145,2.33938214668786,-0.115622282941967,-1.31399800481766,432.82603,2313.70608
"W8-2_W8-2_tile_1_cell_977",8,"EVT2",-1.21721624867488,-0.361726954474296,0.125266938948124,-0.0156453376539001,-0.996401570802605,423.38436,2306.74906
"W8-2_W8-2_tile_1_cell_978",8,"EVT3",3.48158701283788,2.19528373499042,2.15215967062071,-0.114421446472031,-0.980277839245283,408.9024,2309.73064
"W8-2_W8-2_tile_1_cell_980",8,"EVT2",-3.8614876558252,-0.875638014673747,-0.369018690458224,3.25474560040501,0.63791464971178,390.58698,2302.06372
"W8-2_W8-2_tile_1_cell_981",8,"Hofbauer cells",3.33815459194767,0.206107369053625,-0.372350883068633,-0.211439279642941,3.29295882631973,518.79492,2302.56065
"W8-2_W8-2_tile_1_cell_982",8,"EVT2",3.38046679806543,2.47257380155044,1.99621870488253,-0.111483261682632,-1.19980897005017,451.07046,2303.19956
"W8-2_W8-2_tile_1_cell_983",8,"EVT2",-1.58094923766882,-0.499634804979497,-0.20148558404385,-0.00833985120093119,-0.888168699846401,460.7251,2304.05144
"W8-2_W8-2_tile_1_cell_984",8,"EVT3",3.82580800660725,2.53280919123678,2.39085142025983,-0.109135449217047,-1.2069880541064,329.10964,2300.35996
"W8-2_W8-2_tile_1_cell_987",8,"EVT2",-1.53742696906798,-0.657285855026673,-0.254663834808913,-0.0403266223889818,-0.665803901621377,407.19864,2296.81046
"W8-2_W8-2_tile_1_cell_988",8,"EVT3",3.98110557891754,2.50466744946141,2.36632293854681,-0.10876806638067,-0.998652875471355,268.76814,2295.95858
"W8-2_W8-2_tile_1_cell_989",8,"EVT2",-1.3018905721607,-0.701789934911711,-0.179731749029403,-0.0257818446651645,-0.446150732884747,467.25618,2290.98928
"W8-2_W8-2_tile_1_cell_992",8,"EVT2",1.11706103916796,0.251114029637437,1.20040565770062,-0.123536516017588,-0.457995164187689,454.90392,2288.85958
"W8-2_W8-2_tile_1_cell_993",8,"EVT2",3.55504257714884,1.33438177042453,2.64447430031841,-0.126432576112037,-0.550246069706144,401.8034,2291.98314
"W8-2_W8-2_tile_1_cell_994",8,"EVT2",3.71887178521214,2.95784223521581,1.97406411027308,-0.121073315477983,-1.33410787575474,331.02637,2285.59404
"W8-2_W8-2_tile_1_cell_995",8,"vCTB2",-14.350753342828,-0.452555317085863,0.175884288230906,15.346871839767,1.27278952579403,509.85018,2286.80087
"W8-2_W8-2_tile_1_cell_996",8,"EVT3",4.29339171949945,2.80658714475697,2.52835009692989,-0.11846632698908,-1.16001184917649,289.92316,2286.44592
"W8-2_W8-2_tile_1_cell_997",8,"EVT2",0.990397260440774,0.177406819092642,1.16828913857887,-0.107035562861587,-0.462334260092328,375.25314,2283.32236
"W8-2_W8-2_tile_1_cell_998",8,"EVT3",3.78402621385976,2.86821095401801,2.14748763269928,-0.118281337268123,-1.34995371012566,409.47032,2279.20494
"W8-2_W8-2_tile_1_cell_999",8,"vCTB2",-1.89927566446058,-0.693880551613713,-0.419472843769465,-0.129888579937268,-0.915810849014668,419.40892,2282.75444
"W8-2_W8-2_tile_20_cell_1004",8,"Fibroblast1",-0.687569635831755,-0.833856994549339,-0.621933258233841,-0.159677206124171,0.608543410827254,1242.75094,847.76258
"W8-2_W8-2_tile_20_cell_1006",8,"vCTB2",-1.99410228450793,-0.587279351732811,-0.372195948414077,-0.0326856375068888,-1.06731262186793,1202.42862,837.82398
"W8-2_W8-2_tile_20_cell_1007",8,"vCTB2",0.471694760722167,-0.545802438147356,-0.537409291816388,-0.167006827752773,1.38789966293314,1152.02572,833.99052
"W8-2_W8-2_tile_20_cell_1008",8,"vCTB2",-1.33685802506345,-0.656699787331596,-0.14547285235299,1.46069133470226e-05,-0.534670778465515,1164.37798,835.26834
"W8-2_W8-2_tile_20_cell_1010",8,"vCTB2",-1.62412372596664,-0.419032603345175,-0.501713997565528,-0.0825061524814576,-0.785883277537397,1190.64428,833.4226
"W8-2_W8-2_tile_20_cell_1012",8,"Fibroblast2",0.98399554336289,1.17456450763912,-0.196083036181472,-0.154212101735336,-0.14869802983009,1175.80737,824.26489
"W8-2_W8-2_tile_20_cell_1019",8,"Fibroblast1",-0.888163601798348,-0.999836058478173,-0.644057698628691,-0.309535674149994,0.446194481158521,1052.7817,801.76106
"W8-2_W8-2_tile_20_cell_1028",8,"vCTB2",-0.958533585973346,-0.37165470142868,0.148071788653533,-0.063835782720493,-0.798786455918691,1064.56604,786.99514
"W8-2_W8-2_tile_20_cell_1030",8,"vCTB2",-1.36158129114969,-0.687472358988064,-0.467122829099429,-0.0679402467749722,-0.274926349837173,1086.8569,790.1187
"W8-2_W8-2_tile_20_cell_1031",8,"vCTB2",-1.55954855318364,-0.553875834226481,-0.535494283166377,-0.0683198177595895,-0.538498253550377,1097.5054,786.71118
"W8-2_W8-2_tile_20_cell_175",8,"Fibroblast1",-0.756883055835684,-0.762157106299798,-0.724905686791905,-0.127585501011303,0.602594236244717,1200.29892,996.41564
"W8-2_W8-2_tile_20_cell_196",8,"Endothelial_cells",-0.947859365110429,-1.07355049831352,-0.486598157245916,-0.227799230292936,0.384490060156074,1206.54604,909.94982
"W8-2_W8-2_tile_20_cell_237",8,"Fibroblast2",-0.329504278068947,0.499012721851341,-0.510009755996328,-0.243224047754099,-0.561731291678058,1137.2598,835.26834
"W8-2_W8-2_tile_20_cell_383",8,"vCTB2",-0.838365812906818,-0.393011359584126,0.0258519216303438,-0.0794976571323871,-0.550704032085423,1094.23986,791.11256
"W8-2_W8-2_tile_20_cell_385",8,"Fibroblast2",2.09603635303507,2.58807617405741,-0.33341165503903,-0.185980611390219,-0.344608777373524,1168.56639,1002.09484
"W8-2_W8-2_tile_20_cell_41",8,"Hofbauer cells",2.93561904930007,0.270314274531164,-0.362921836695934,-0.206096579487436,2.8221300319774,1148.05028,976.25448
"W8-2_W8-2_tile_20_cell_433",8,"Hofbauer cells",2.8875342655966,0.34311712282176,-0.230862410151352,-0.201249147167655,2.57403040575853,1078.90602,923.01198
"W8-2_W8-2_tile_20_cell_471",8,"Fibroblast1",-1.08364776729853,-0.762476239568751,-0.623702976279047,-0.143829865274308,0.158701583274964,1082.31354,814.9652
"W8-2_W8-2_tile_20_cell_507",8,"Fibroblast2",0.309523423261481,0.842350105424772,0.0040344904759787,-0.169740250363853,-0.706601423003122,1253.6834,852.73188
"W8-2_W8-2_tile_20_cell_518",8,"vCTB2",-1.4294206095229,-0.544824168551937,-0.24198280837001,0.0153486598700025,-0.627264972730951,1094.23986,804.45868
"W8-2_W8-2_tile_20_cell_526",8,"Fibroblast2",-0.2195824000355,-0.0550262490927067,-0.5620377181978,-0.135291990814043,0.262189576440963,1281.3695,884.39342
"W8-2_W8-2_tile_20_cell_536",8,"Fibroblast1",-0.317194874901822,-0.472497872808177,-0.311668820625752,-0.183030395671046,0.283941422861061,1278.38792,981.22378
"W8-2_W8-2_tile_20_cell_557",8,"EVT2",-1.54065853851618,-0.442508983110488,-0.47240771654253,-0.0826416121705303,-0.708383451033689,1084.86918,902.63785
"W8-2_W8-2_tile_20_cell_57",8,"Fibroblast1",-0.311845583889559,-0.5857375359971,-0.402042387038056,-0.170813315948526,0.50512102319707,1175.31044,1012.60136
"W8-2_W8-2_tile_20_cell_571",8,"vCTB2",-1.68626817327504,-0.517275261877633,-0.397808745358857,-0.0763884379337691,-0.847572603972321,1207.39792,829.02122
"W8-2_W8-2_tile_20_cell_62",8,"Fibroblast1",-0.81163642847339,-0.800202138116687,-0.82495748160774,-0.133174472387471,0.680348718863566,1231.10858,982.78556
"W8-2_W8-2_tile_20_cell_623",8,"vCTB2",-0.452959584450875,-0.744916901176118,-0.458867099145684,-0.0844274869804611,0.666396928890466,1080.4678,802.04502
"W8-2_W8-2_tile_20_cell_654",8,"Fibroblast1",-0.308834111384748,-0.703597930844903,-0.436372197246252,-0.168479897655626,0.662656119050781,1083.3074,796.08186
"W8-2_W8-2_tile_20_cell_659",8,"EVT2",-2.02446175500559,-0.412996786965573,-0.559814664924606,-0.0874489488567668,-1.13909925197218,1304.29927,944.30898
"W8-2_W8-2_tile_20_cell_692",8,"Fibroblast2",-1.66248678746441,-0.423185113753885,-0.529725528263943,-0.0813029820642781,-0.790879127510861,1269.86912,886.09718
"W8-2_W8-2_tile_20_cell_697",8,"unknown3",-3.17015918383878,-0.924092507211691,-0.411024221803337,2.39729445852108,0.562252003697328,1050.22606,824.61984
"W8-2_W8-2_tile_20_cell_706",8,"EVT2",-1.49282370854898,-0.483504186636537,-0.286921969666051,-0.0814836175160905,-0.803881169762485,1075.21454,806.4464
"W8-2_W8-2_tile_20_cell_711",8,"Fibroblast2",-0.110428684199184,-0.21840484141241,-0.521352870163164,-0.177430244782902,0.451898782593487,1184.68112,1027.50926
"W8-2_W8-2_tile_20_cell_717",8,"Fibroblast1",-0.988332566292401,-0.675881509825465,-0.760503303490574,-0.143345663020526,0.304706584003112,1283.92514,973.69884
"W8-2_W8-2_tile_20_cell_72",8,"Fibroblast2",-0.192222174480054,-0.616393659666615,-0.517192475316411,-0.180079106359762,0.76128485414321,1212.65118,885.52926
"W8-2_W8-2_tile_20_cell_815",8,"Fibroblast2",-0.108392625633158,-0.244576759739526,-0.556501926271772,-0.155627706927723,0.537058353450417,1301.67264,867.4978
"W8-2_W8-2_tile_20_cell_822",8,"Fibroblast1",-1.67202671452775,-0.742280331684144,-0.847606720607823,-0.13767917343386,-0.219818835669641,1124.19764,943.17314
"W8-2_W8-2_tile_20_cell_86",8,"unknown3",-0.0707896301756097,-0.270910514648482,-0.536768240213231,-0.170563540775204,0.566325583910898,1064.99198,808.00818
"W8-2_W8-2_tile_20_cell_901",8,"Fibroblast2",1.5464715887062,0.0404434362321107,-0.612275822551875,-0.142375133529181,1.97592884149678,1084.0173,1036.454
"W8-2_W8-2_tile_20_cell_902",8,"Hofbauer cells",2.25065392438332,0.390186387700813,-0.177466830599445,-0.155056426480308,1.88287794080164,1150.17998,1031.20074
"W8-2_W8-2_tile_20_cell_903",8,"vCTB2",-1.25763468505867,-0.557885714641973,-0.467513730978797,0.0763422078315251,-0.155893031606375,1239.62738,1028.29015
"W8-2_W8-2_tile_20_cell_904",8,"unknown3",3.44019371211758,1.27415629629357,-0.275364246172137,-0.178157559873519,2.26324410212263,1248.7141,1019.55838
"W8-2_W8-2_tile_20_cell_905",8,"Fibroblast2",-0.409747377602783,-0.761780622821678,-0.554203494206279,-0.178934425812429,0.727302313612744,1100.91292,1018.56452
"W8-2_W8-2_tile_20_cell_906",8,"Fibroblast2",-0.465405125985959,-0.936354548782488,-0.604221074089658,-0.12282009333897,0.952350403547217,1110.14162,1015.157
"W8-2_W8-2_tile_20_cell_915",8,"Fibroblast1",-1.06572603681284,-0.653236534823869,-0.70104259293696,-0.14921261531805,0.139340475629938,1210.23752,1004.01157
"W8-2_W8-2_tile_20_cell_917",8,"unknown3",-1.01243126786973,-0.890213697181375,-0.796678636730992,-0.182474985083656,0.49198608095898,1262.06022,1002.94672
"W8-2_W8-2_tile_20_cell_918",8,"Fibroblast1",-0.585862853248546,-0.759692252664542,-0.655170519567419,-0.15212978147807,0.676870137505345,1188.23062,1003.51464
"W8-2_W8-2_tile_20_cell_919",8,"Fibroblast2",-3.6797964661854,-0.190743841242936,0.27169781641377,4.44852929009011,0.68777884873387,1058.88684,998.54534
"W8-2_W8-2_tile_20_cell_922",8,"Endothelial_cells",0.211108424538077,-1.13859397578068,-0.294609252618667,-0.238670302354576,1.40564135058284,1221.45394,994.85386
"W8-2_W8-2_tile_20_cell_923",8,"Fibroblast2",0.729000005577098,-0.209910654535024,-0.607576136433361,-0.125002939126191,1.42148385741929,1087.99274,994.42792
"W8-2_W8-2_tile_20_cell_924",8,"EVT2",-1.49971537933381,-0.483122075585528,-0.219430040790857,-0.0764605856746193,-0.873623848632041,1096.7955,991.09139
"W8-2_W8-2_tile_20_cell_925",8,"Hofbauer cells",4.43141284037634,3.34621685032327,-0.00463383089495474,-0.135419655900512,0.95441016504751,1133.7103,990.45248
"W8-2_W8-2_tile_20_cell_926",8,"Fibroblast2",1.08624584706577,1.35648789865581,-0.328607662986126,-0.16121495090038,-0.102849339504287,1211.37336,982.64358
"W8-2_W8-2_tile_20_cell_928",8,"Fibroblast1",-0.512294170456437,-0.633039986229383,-0.696211052653589,-0.143934069407506,0.673022799019029,1271.71486,977.24834
"W8-2_W8-2_tile_20_cell_929",8,"Hofbauer cells",2.3342045282685,0.385967804816833,-0.204576532502811,-0.165770242594638,1.98704301335985,1158.76977,974.83468
"W8-2_W8-2_tile_20_cell_930",8,"Hofbauer cells",2.36806292644263,0.479324419456567,-0.270973805136394,-0.18824717162138,1.97146514050108,1258.36874,975.89953
"W8-2_W8-2_tile_20_cell_931",8,"Hofbauer cells",3.88184601811489,2.5508296512803,-0.0579026693162328,-0.162218734259924,1.2267003018909,1055.19536,972.98894
"W8-2_W8-2_tile_20_cell_932",8,"Fibroblast1",-0.853957983510054,-0.79591394582477,-0.768613891906259,-0.13560106376188,0.574968790459095,1298.97502,970.57528
"W8-2_W8-2_tile_20_cell_933",8,"Fibroblast1",-1.10157869389307,-0.859407795438168,-0.760366799317889,-0.114759185784998,0.403436715077986,1287.26167,964.7541
"W8-2_W8-2_tile_20_cell_935",8,"Fibroblast2",0.736290846502717,0.688444023788509,-0.502385520333874,-0.143349885588591,0.406882457459492,1246.72638,967.45172
