"dataset","week","celltype_use","PLD1_mean","PLD1_median","MMP2_mean","MMP2_median","MMP9_mean","MMP9_median","CDH1_mean","CDH1_median","GALNT1_mean","GALNT1_median","HLA-G_mean","HLA-G_median","FLT1_mean","FLT1_median","PGF_mean","PGF_median","VEGFA_mean","VEGFA_median","NKG7_mean","NKG7_median","GNLY_mean","GNLY_median","score_MMP_ECM_Remodeling_mean","score_MMP_ECM_Remodeling_median","score_Immune_Tolerance_mean","score_Immune_Tolerance_median","score_Cytotoxic_NK_mean","score_Cytotoxic_NK_median","score_Ethanolamine_Metabolism_mean","score_Ethanolamine_Metabolism_median","ratio_log_PLD1_MMP9_mean","ratio_log_PLD1_MMP9_median","n_cells"
"Multiome",9,"Hofbauer cells",0.79876955147355,0,0.061787460945038,0,0.162133408249651,0,0.100667680293147,0,0.547288879956818,0,0.0397006628781404,0,0.314416947195743,0,0.0388331735660445,0,0.488722227937411,0,0,0,0,0,0.324293548742603,0.295360029156993,0.0375630754874322,-0.0238944000296286,-0.00263079932958076,-0.00238589551406605,0.0443340891603196,0.0427517543409192,0.344864911574981,0,40
"Multiome",9,"Maternal fibroblast",0.131736319902259,0,0.537579569721226,0,0,0,0.0382484649007813,0,0.262267538542891,0,0.0876566673643544,0,0.223389706395779,0,0,0,0.164871633027225,0,0,0,0,0,0.199306440446265,0.252371158788043,-0.0553028837680783,-0.0782722784037634,-0.0040619125289734,-0.00399088213278898,-0.00307898489147101,-0.0311446193882504,0.0796247869959379,0,34
"Multiome",9,"unknown2",0.216747099886575,0,0.3507547809751,0,0.0712040519689862,0,0.496398349859695,0,0.613493478345521,0,0.0804652927094191,0,0.950655911501455,0,0.263136710781339,0,0.486554947035292,0,0.603402304732034,0,0.408845407990455,0,0.0767254624947085,0.0447597429522353,0.00716453064356316,-0.0445373326208114,0.266122566319006,-0.000743381900145998,-0.0626599499378707,-0.100772475700988,0.0974695713902454,0,34
"Multiome",9,"vCTB3",0.194925066535344,0,0,0,0,0,1.48892984360132,1.78190361479105,0.655121601085998,0.631174430648759,0,0,1.48907362453578,1.72867848682326,0.075662625378813,0,0.0176670894278359,0,0,0,0.0306277639216205,0,-0.0829863349659686,-0.107202977719384,-0.0238853845004075,-0.0359499258979675,0.00277628253395357,0,-0.0952712323943576,-0.149637705513543,0.121367686676494,0,21
"Multiome",10,"vCTB2",0.13859828667107,0,0.0579030802257951,0,0.00285167224612216,0,1.22736187039478,1.48402007583877,0.381984856721264,0,0.0128726046048402,0,1.12096624889505,1.28966752543083,0.174828945969092,0,0.0192656791936201,0,0,0,0.00155885770954178,0,-0.0902986780240203,-0.121303940813827,-0.0169132457725421,-0.0429915627261833,-0.000927643809130535,-0.000671448067347257,-0.0471938543784543,-0.0659297460135673,0.0841106461163824,0,3135
"Multiome",10,"Fibroblast2",0.629580990786725,0,0.481442958849035,0,0,0,0.0348529625563568,0,0.848630438519568,0.800247231882,0.0321350797943073,0,1.66704825524726,1.86817271522587,0.0643693898053292,0,0.467648643227775,0,0,0,0.00162250787930592,0,0.169848696481292,0.162262890872752,-0.0333542342682498,-0.0541525541595761,-0.000825728496570787,-0.0016695168320666,-0.0287245833859465,-0.0528172300438897,0.382899272324632,0,1659
"Multiome",10,"vCTBp",0.186849723267565,0,0.0489136669788889,0,0.00311638844621573,0,1.32172935502796,1.56877721565051,0.393092372765199,0,0.0134963363191521,0,0.877822023671254,0.886577998148567,0.149702536759266,0,0.0382666346570681,0,0,0,0,0,-0.160165643031451,-0.185578811685474,-0.0436570039342555,-0.0618096282075506,-0.00123193929519261,-0.00131058151829836,-0.0525957483338929,-0.0568933178872352,0.118807889534316,0,1054
"Multiome",10,"Fibroblast1",0.201325063324777,0,0.10985974448224,0,0,0,0.0321096532341573,0,0.374903040882191,0,0.0311468107922757,0,2.83474665770819,3.00101063789613,0.195200400876132,0,0.163831349383098,0,0,0,0.00146761297102032,0,-0.0928834504224882,-0.120800821212865,-0.0456252360173858,-0.0663605067893072,-0.000776211442257754,-0.00191375398640758,-0.0442581211318498,-0.0688808611861866,0.134014112984963,0,789
"Multiome",10,"EVT2",0.258407264802838,0,0.670836477462477,0,0.00314834926663074,0,0.223050487740223,0,0.988106581357782,1.15463031208517,1.14397784747401,1.24110082267966,1.67693758027856,1.83402139420775,1.05285134072399,1.24911427130252,0.042792704526328,0,0,0,0.00242052572536835,0,0.0404696150444739,0.00497638131567246,0.214587410067856,0.22109488408018,-0.000666614261807349,-0.00126737455054094,-0.0704739332511698,-0.0867308901747541,0.169291559243625,0,505
"Multiome",10,"Endothelial_cells",0.455305760045312,0,0.0956901759161631,0,0,0,0.0552866895354713,0,0.448517006116581,0,0.0433922267168449,0,1.81665233390959,2.12132024640762,0.0381030887660917,0,0.0495976794994084,0,0,0,0,0,-0.16346825815941,-0.195360528634457,-0.0387615618410176,-0.0575626440626906,-0.00251024784493102,-0.00242153321705153,0.019302501561977,0.0209712865819292,0.287072325603917,0,423
"Multiome",10,"vCTB3",0.147355480062826,0,0.0489696196704102,0,0,0,1.68889475492141,1.8621772208073,0.558417237285726,0.438407565564953,0.0222777087663128,0,1.45771938793224,1.58216563210543,0.178898770385592,0,0.0350238312737278,0,0,0,0,0,-0.141686761364914,-0.168390598650851,-0.0245214450665442,-0.0374008933447525,-0.000511907932546643,-0.00113801460262481,0.0129001490407332,0.0106107363611667,0.10466333698349,0,343
"Multiome",10,"STB",0.0410124449273284,0,0.049622956589183,0,0,0,0.617981644936605,0,0.428989155447698,0,0.0346677672457822,0,0.676032734922551,0,1.03606692398971,1.00325694264638,0.0515937892578113,0,0,0,0.00131031050084099,0,0.0150639997564755,-0.00327683921202734,0.0293977772698738,0.0163876484449274,-0.000569544684853489,-0.000728543097995464,-0.0321036848805232,-0.0372533316363523,0.0265768860275903,0,300
"Multiome",10,"unknown2",0.290161734891901,0,0.333717483658711,0,0,0,0.846386474805281,0.425229634294363,0.517789440370598,0,0.231675942984496,0,1.58657519684933,1.76513833608965,0.299727384734945,0,0.229966361533325,0,0,0,0.00338364057732802,0,0.000119273886952753,-0.0286388710918365,0.00956376501632411,-0.0386749304904817,-0.000529406440370908,-0.00191565719579296,-0.0790337219390339,-0.0810877886890365,0.193316645859843,0,121
"Multiome",10,"EVT3",0.178429664574641,0,0.816082347382204,0,0,0,0.333739554026125,0,0.270283538354074,0,1.23692399078451,1.19069827311723,3.25388648694882,3.43560149669969,0.617326623392922,0,0.0319735565347799,0,0,0,0,0,0.368891934423273,0.359198093781672,0.143548306077733,0.13132367032471,-0.00123506482744237,-0.0012748172488541,-0.11552343795015,-0.137432226433385,0.124416169640453,0,99
"Multiome",10,"maternal macrophages",0.394875399728115,0,0.0240563683854882,0,0.811250838972509,0,0.108230691146753,0,0.386551185338965,0,0.0260934943075608,0,0.154482150625455,0,0.0647887825492713,0,0.203225416792834,0,0.0340330948058877,0,0,0,0.410925821789959,0.402130376588276,0.102257687677306,0.100604601094545,0.00143985093137844,-0.00219691688095682,-0.0660495550211824,-0.12033213456536,-0.189363404698442,0,54
"Multiome",10,"Hofbauer cells",0.439733598521209,0,0.126972987080845,0,0.161529541132994,0,0.234696561998546,0,0.401922857232086,0,0.0416478972331771,0,0.738105402357381,0,0,0,0.467810881110395,0,0,0,0,0,0.301299920107784,0.280089343143655,0.0708053284936589,0.0519984095208375,-0.0017500727148288,-0.00161553447185236,-0.0307774250417641,-0.0610399271114542,0.159235870432752,0,41
"Multiome",10,"EVT1",0.172815726276539,0,0.549771380040368,0,0,0,1.02286522786986,1.18162987179109,0.919311214824771,0.85688446639867,0.467638369120868,0,1.11037089391189,0.964161007447586,0.516745040882061,0.457007487976743,0.0240530256829865,0,0,0,0,0,-0.00392689176678724,-0.0400242538396342,0.0483216671323122,0.0466875921732615,-0.00180306283666604,-0.00198471629190406,-0.116711714742716,-0.133255820462991,0.11544164833505,0,19
"Multiome",10,"Maternal fibroblast",1.07862647963837,0.931778221169829,0.876267102603824,0.481178821870268,0,0,0,0,0.415677796800628,0,0,0,0.122149747324453,0,0,0,0.18080037769558,0,0,0,0,0,0.289767371342864,0.249587009467755,0.0389025459464762,0.0716144569246307,-0.000981024601940332,0,-0.0541352835073246,-0.0255197552126993,0.569236078031471,0.526032181809753,8
"Multiome",11,"vCTB2",0.107451256402741,0,0.00748155483758322,0,0.0013969641461568,0,1.24362456262149,1.44392476887313,0.480112103639572,0,0.0128008137313314,0,1.4327201736285,1.63023814234887,0.160428581128365,0,0.0189540131250396,0,0.000631290617784813,0,0,0,-0.0259752356919448,-0.0368016951024237,0.000153681332271985,-0.0428097943436833,-0.000288277413923827,0,-0.0561096072526779,-0.0772210834741228,0.0659369410837515,0,1709
"Multiome",11,"vCTBp",0.165288526200953,0,0.00354872133958794,0,0.00405982561705077,0,1.3814593114723,1.48772323750969,0.455481812561939,0,0.0189427435226403,0,1.35462854391687,1.47226247772146,0.0705403164620705,0,0.0446498456448264,0,0,0,0.00181027996890132,0,-0.0930352337520748,-0.103356504586359,-0.0419666102460306,-0.0729182535320918,1.11645416444474e-05,-0.000879518789164193,-0.0499288506735655,-0.0502420861647301,0.109500911173569,0,617
"Multiome",11,"Fibroblast2",0.533720679974853,0,0.573422408247389,0,0,0,0.0359658610555241,0,1.15049176311352,1.39100496498494,0.0169783971506263,0,1.49691167491255,1.82229668868378,0.035407547736653,0,0.344281423614117,0,0,0,0,0,0.120776794508502,0.101368751027754,-0.04378904533051,-0.0631436365033506,0.000888685065695604,0,-0.0438887214148746,-0.066341122549679,0.288583725781289,0,614
"Multiome",11,"vCTB1",0.353306287818275,0,0.00487628228766475,0,0,0,1.57720261189724,1.772575543005,0.558158065420864,0,0.0127880399010528,0,1.50641439147239,1.65076593744231,0.0263164390123723,0,0.023395427371423,0,0,0,0.00682924157912112,0,-0.178857148236959,-0.189403343014598,-0.0414661197537496,-0.0545413254568345,0.00011937806886816,0,0.100392386492762,0.100756958126447,0.222505743980697,0,277
"Multiome",11,"STB",0.0409334664773489,0,0.0224547391412236,0,0,0,0.49010322037276,0,0.398037692057254,0,0.014023777106473,0,1.04176939963464,1.10844137008929,1.6829564759866,1.84134927991218,0.127126015300644,0,0,0,0,0,0.0853642723856701,0.067444833376593,0.0562102014973541,0.0535862990862633,-7.21990064130385e-05,0,-0.0535279121945551,-0.0729456899693057,0.0279696643991903,0,223
"Multiome",11,"EVT3",0.164950967239061,0,1.7713506963881,1.93847288769995,0,0,0.559028695386388,0,0.705820960847671,0.743317643418373,2.33564959486334,2.55832884655117,3.6726302808721,3.69496884360069,0.625178605394958,0.658583330362769,0.0268476573212574,0,0,0,0,0,0.703251508163945,0.764474897588329,0.224770123762965,0.23435734691077,-0.000916713071116112,-0.00072930080001946,-0.125431337727115,-0.146621213761805,0.114261257633659,0,105
"Multiome",11,"maternal macrophages",0.487439909703028,0,0.114643195198927,0,0.484364760546501,0,0.022800320824617,0,0.429067385334283,0,0.0129548279614491,0,0.164508847688386,0,0,0,0.372005971356237,0,0,0,0,0,0.440620950099636,0.470601574360799,0.121409122636915,0.106214542062939,-0.00209344958688988,-0.00210861191395009,-0.0435581288100081,-0.0937589655484423,0.0434770022527017,0,95
"Multiome",11,"Fibroblast1",0.0680298559911613,0,0.0727186539410602,0,0,0,0.0526870279839381,0,0.274084001953716,0,0,0,2.98981236828747,3.25227695553121,0.0852962687050219,0,0.161267608001655,0,0,0,0,0,-0.0137152609125104,-0.0141240868288541,-0.056713230198978,-0.0621940679380655,-8.86656828624361e-05,0,-0.0463749887084462,-0.0459961231989266,0.0414831670064245,0,87
"Multiome",11,"EVT2",0.0930594160382233,0,1.23110857686394,1.30626705057804,0,0,0.230424473494938,0,1.04940175705485,1.12642900909943,0.817515650073287,0,2.65278701588069,2.79730919368022,1.53543961317025,1.58486493303476,0.0203175512907489,0,0,0,0,0,0.368195159233592,0.340920915856897,0.134226823514756,0.136379701925251,-0.00136388603586881,-0.00129448295816603,-0.153131829125341,-0.151298597366627,0.0640195992294049,0,54
"Multiome",11,"Maternal fibroblast",0.550629278055075,0,1.50338543001118,1.83205498119203,0,0,0.0468686674931462,0,0.318977381012774,0,0,0,0.0835772635340548,0,0,0,0.491272833161919,0,0,0,0.0338481132089355,0,0.434786803369249,0.393088785826653,-0.0411667017057158,-0.0628335433761038,0.00131489305006361,-0.00211547811501346,-0.0204830164065637,-0.00344698488493081,0.299171075935505,0,44
"Multiome",11,"Hofbauer cells",0.903361972961358,0,0.129689154665367,0,0.167626816257347,0,0.0893969985160989,0,0.509255538414296,0,0.0632107313842118,0,0.162595891509535,0,0,0,0.284664042413838,0,0,0,0,0,0.240993478946313,0.251576777203683,0.020399448690364,-0.0447113550644714,-0.0022742432047687,-0.00208481014242237,0.121023219668298,0.122471174734081,0.391446834112087,0,36
"Multiome",11,"Endothelial_cells",0.258098372476428,0,0.0882622805776218,0,0,0,0,0,0.371034630770246,0,0.0491281430102147,0,0.943411513587816,0,0.0256221024278163,0,0.0610804047562886,0,0,0,0,0,-0.100267168754917,-0.171412945732644,-0.0253728309926021,-0.0568500686547856,0.00319042097802375,-0.00197310523509093,-0.108947259374027,-0.190126210745251,0.148280920990724,0,34
"Multiome",11,"unknown2",0.29196924824975,0,0.20479968315491,0,0,0,0.547496240402384,0,0.577940316523595,0,0.109020857111809,0,0.612169089352749,0,0.0792322851908494,0,0.164154011385997,0,0.142023845606576,0,0.1135143405735,0,-0.0133351186402224,-0.100834126855905,-0.0241515534125786,-0.0547807834512987,0.0669734882026675,-0.00197991813547433,-0.027906103209661,-0.0531913292753951,0.170426258431378,0,23
"Multiome",11,"vCTB3",0.0782022847831594,0,0,0,0,0,1.63429602456492,1.86331501721428,0.94923938052642,1.0801703028795,0,0,2.12958446149461,2.12283862498737,0.297305566566799,0,0,0,0,0,0,0,-0.0501393880783137,-0.0382802076946995,-0.0136502994132703,-0.0213907591585176,-0.000660552808119264,-0.000459074053620596,-0.0357193073584483,-0.0651234982149211,0.0558675429057797,0,22
"Multiome",11,"EVT1",0.41522143205523,0,0.493339876278082,0,0,0,1.16326414812294,1.42940194588144,0.720439752832996,0.455403019727837,0.71568729443484,0,2.03355533226583,2.1087995635066,0.607211061491608,0.477681888627509,0.073460002267841,0,0,0,0,0,0.22212140561611,0.204581648414718,0.0325792075323976,0.00883744944518789,-0.0010827154106692,-0.00127042370099617,-0.00195346329782464,-0.0884656793351491,0.278627313502543,0,8
"Multiome",11,"myeloid_unknown",0,0,0,0,1.79972029394134,1.79972029394134,0,0,0,0,0,0,1.79972029394134,1.79972029394134,0,0,0,0,0,0,0,0,0.385730174744937,0.385730174744937,-0.0654786769871179,-0.0654786769871179,0,0,-0.223302717312857,-0.223302717312857,-1.02951951717037,-1.02951951717037,1
"Slide-tags",8,"STB",0.058203198367629,0,0.0216143529776181,0,NA,NA,0.0269055528292208,0,0.388568840610495,0,0.0158735995548079,0,1.1988625286116,0.693147180559945,0.806994483766127,0.693147180559945,0,0,NA,NA,NA,NA,-0.0642856150468499,-0.0793373210320736,0.0202204174424167,-0.00220239348149568,NA,NA,-0.00840011908778364,-0.0281572669197767,NA,NA,262
"Slide-tags",8,"vCTB",0.225257433844328,0,0.00635914844550409,0,NA,NA,0.750610283985393,0.693147180559945,0.391966683139799,0,0.0127182968910082,0,1.11608594284124,1.09861228866811,0.137563205661704,0,0.0132585860453953,0,NA,NA,NA,NA,-0.171568863097419,-0.186214581584687,-0.040206146389014,-0.0466647190654665,NA,NA,-0.00706280527747453,-0.0134251919939752,NA,NA,218
"Slide-tags",8,"FIB2",0.428536370320955,0,0.321597289132484,0,NA,NA,0.0103454803068649,0,0.78767734976148,0.693147180559945,0.0237168196294623,0,1.24364752237919,1.38629436111989,0.0778207415452682,0,0.321994636255758,0,NA,NA,NA,NA,-0.0105890098358273,-0.016956896589725,-0.0409058045682202,-0.0492756153219939,NA,NA,-0.0294617466591741,-0.024954942649984,NA,NA,134
"Slide-tags",8,"Hofbauer cells",1.3887364163752,1.38629436111989,0.0522772946848721,0,NA,NA,0.00900191143584345,0,0.953840500819641,1.09861228866811,0.00900191143584345,0,0.158697906964857,0,0.00900191143584345,0,0.0322715149323117,0,NA,NA,NA,NA,-0.0309441908714095,-0.0574503063075573,0.0247816252263619,0.000127863632392977,NA,NA,0.250356166531739,0.270540316619582,NA,NA,77
"Slide-tags",8,"EVT",0.29818879797456,0,0.551554719723699,0,NA,NA,0.113259209602719,0,0.906942132346158,0.693147180559945,0.607196069047585,0.346573590279973,2.18492151861188,2.52492800362477,1.21961559799075,1.38629436111989,0.0277258872223978,0,NA,NA,NA,NA,0.0188236380868386,-0.0151842216519604,0.127022811079914,0.135172054848755,NA,NA,0.000192697924043332,-0.0383611520027602,NA,NA,50
"Slide-tags",8,"Endothelial",0.574916583788779,0.346573590279973,0,0,NA,NA,0,0,0.635263897736629,0.693147180559945,0.0247552564485695,0,0.692181381860413,0.693147180559945,0,0,0,0,NA,NA,NA,NA,-0.163093221950684,-0.174765776349157,-0.0342970362775316,-0.0329568924824193,NA,NA,0.024643945292109,0.00977849592455857,NA,NA,28
"Slide-tags",8,"FIB1",0.438705384698244,0,0.0770163533955495,0,NA,NA,0,0,0.363771983833171,0,0.0256721177985165,0,2.16333323647404,2.30258509299405,0.0813786880494896,0,0.0256721177985165,0,NA,NA,NA,NA,-0.111745078004738,-0.13460049964625,-0.0236710942484428,-0.0366689192237326,NA,NA,0.00150166838728844,-0.0522220030611667,NA,NA,27
"Slide-tags",8,"STB-progenitor",0.0406893440247448,0,0,0,NA,NA,0.199084385469784,0,0.423380795404804,0,0,0,0.718989473223509,0,0.838497014835008,0.693147180559945,0,0,NA,NA,NA,NA,-0.086001253050458,-0.0850471125013482,-0.00764067201998865,0.00610603249538914,NA,NA,-0.0285051685900257,-0.0429546280872602,NA,NA,27
"Slide-tags",8,"EVT-progenitor",0,0,1.11846884639582,1.09861228866811,NA,NA,0.118328888085143,0,1.42046082601715,1.79175946922805,0.90435056861674,0.693147180559945,2.03317799203092,2.07944154167984,1.18342361319691,1.38629436111989,0.0523148708889576,0,NA,NA,NA,NA,0.247665369283981,0.273890771859874,0.102372873766653,0.10257031166778,NA,NA,-0.0598864956408122,-0.0603588987630909,NA,NA,21
"Slide-tags",8,"vCTB1",0.387120101090789,0.346573590279973,0,0,NA,NA,0.635610766069589,0.693147180559945,0.2484906649788,0,0,0,1.35845868193311,1.70059869083108,0,0,0,0,NA,NA,NA,NA,-0.215483024403277,-0.199551043959141,-0.0445114685243996,-0.0603166330844899,NA,NA,-0.0345436573639199,-0.0254162832232573,NA,NA,10
"Slide-tags",8,"EVT3",0.231049060186648,0,0.577622650466621,0.346573590279973,NA,NA,0,0,0.115524530093324,0,0.693147180559945,0.693147180559945,3.95352615642556,4.46531323458679,0.549306144334055,0.549306144334055,0,0,NA,NA,NA,NA,0.150709860581578,0.156923122509219,0.148457917325716,0.176309769396508,NA,NA,-0.0304360908381153,-0.0336377813598044,NA,NA,6
"Slide-tags",8,"Erythroblasts",0.529675638391324,0.346573590279973,0,0,NA,NA,0.231049060186648,0,0.614813242352323,0.693147180559945,0,0,1.2904003369693,1.242453324894,0,0,0,0,NA,NA,NA,NA,-0.131144284993248,-0.138561631536928,-0.00323399443369374,-0.0136000756434522,NA,NA,0.0442982804044119,0.0369016159524485,NA,NA,6
"Slide-tags",8,"vCTB2",0,0,0,0,NA,NA,0.549306144334055,0.549306144334055,0.693147180559945,0.693147180559945,0,0,0.895879734614027,0.895879734614027,0,0,0,0,NA,NA,NA,NA,-0.0211396655505376,-0.0211396655505376,-0.0208798589231544,-0.0208798589231544,NA,NA,-0.0660485117843193,-0.0660485117843193,NA,NA,2
"Slide-tags",9,"vCTB",0.219183395451891,0,0.00407733635623497,0,NA,NA,0.795954114407628,0.693147180559945,0.462830809041192,0.693147180559945,0.00407733635623497,0,1.20928671913874,1.38629436111989,0.0244640181374098,0,0.00815467271246994,0,NA,NA,NA,NA,-0.182303871726792,-0.187252983946125,-0.0435354247176142,-0.0487918371178143,NA,NA,-0.000472613580562507,-0.0138517708072673,NA,NA,170
"Slide-tags",9,"FIB2",0.850860535647892,0.693147180559945,0.276800709576602,0,NA,NA,0.00761700198417522,0,1.16899734996944,1.38629436111989,0,0,1.52789136134948,1.6094379124341,0.0273066664811868,0,0.330704828020981,0,NA,NA,NA,NA,0.00249499603975503,0.00374010837160385,-0.0440557575178078,-0.0575316782685028,NA,NA,0.0643288819769075,0.0529703432609707,NA,NA,91
"Slide-tags",9,"STB",0.115524530093324,0,0,0,NA,NA,0,0,0.391280198958698,0.346573590279973,0,0,2.23594775150495,2.07944154167984,0.800470411097973,1.09861228866811,0,0,NA,NA,NA,NA,-0.0467198920047269,-0.0809792171903246,0.0095922420367605,-0.0122550197759785,NA,NA,0.0107424947132905,0.00945203117521094,NA,NA,36
"Slide-tags",9,"FIB1",0.270032602620586,0,0.109716044569747,0,NA,NA,0,0,0.488548579678734,0,0,0,1.55768148579369,1.79175946922805,0.111797932348378,0,0.365352289041029,0,NA,NA,NA,NA,-0.134239295673389,-0.147105443419824,-0.0570177986849233,-0.0576058860801717,NA,NA,-0.00656540603455792,-0.00365323584875382,NA,NA,31
"Slide-tags",9,"Hofbauer cells",1.48058056149747,1.70059869083108,0.0955733326841539,0,NA,NA,0,0,1.06317319634144,1.242453324894,0,0,0.133297534723066,0,0,0,0.0799785208338398,0,NA,NA,NA,NA,0.00772591773448533,-0.0321963476709802,0.0359985364966475,0.0330657747800223,NA,NA,0.25320608816943,0.298056016056875,NA,NA,26
"Slide-tags",9,"Endothelial",0.555350060867317,0,0,0,NA,NA,0.0457755120278379,0,0.633213415465824,0.693147180559945,0,0,1.44454337166038,1.6094379124341,0,0,0.0288811325233311,0,NA,NA,NA,NA,-0.152462472618441,-0.17696305806355,-0.0479419074958364,-0.0446760317091513,NA,NA,0.0730812494938625,0.0473273380046339,NA,NA,24
"Slide-tags",9,"STB-progenitor",0,0,0,0,NA,NA,0.138629436111989,0,0.312142081808281,0,0,0,0.762085431728648,0,1.24691199123332,1.09861228866811,0.0924196240746594,0,NA,NA,NA,NA,-0.056475119758757,-0.0463979724563683,0.0135179597286435,-0.00879307230110209,NA,NA,-0.0349461623599679,-0.0278390409205803,NA,NA,15
"Slide-tags",9,"Erythroblasts",0.169017275179709,0,0,0,NA,NA,0.0533190138892266,0,0.169017275179709,0,0,0,0.629899163418785,0.693147180559945,0,0,0,0,NA,NA,NA,NA,-0.104622864239022,-0.124565145676033,-0.0330226664888146,-0.0365843021893737,NA,NA,0.0297920663419278,0.0619893306045763,NA,NA,13
"Slide-tags",9,"EVT",0.895879734614027,0.895879734614027,0.173286795139986,0,NA,NA,0.274653072167027,0,1.19687293569551,1.242453324894,1.26879345380846,1.38629436111989,2.85802373676392,3.03072845946401,1.00633792268379,1.03972077083992,0,0,NA,NA,NA,NA,0.0967430136756149,0.0725323880455907,0.11310436738719,0.0799444691436155,NA,NA,0.0678650509822789,0.082667621231729,NA,NA,4
"Slide-tags",9,"EVT-progenitor",0,0,0.597253156409352,0,NA,NA,0.5364793041447,0,0.998577424517997,0.693147180559945,1.13373246055405,0.693147180559945,3.49469391561891,3.8286413964891,1.0729586082894,1.6094379124341,0,0,NA,NA,NA,NA,0.517721361842303,0.455910118881428,0.138366054863436,0.188360474627246,NA,NA,0.0216993499219091,-0.0858525679783694,NA,NA,3
"Slide-tags",9,"EVT3",0,0,1.73286795139986,1.73286795139986,NA,NA,0.693147180559945,0.693147180559945,0.346573590279973,0.346573590279973,1.497866136777,1.497866136777,4.19103025871237,4.19103025871237,0.346573590279973,0.346573590279973,0,0,NA,NA,NA,NA,0.516478740192182,0.516478740192182,0.199397209889083,0.199397209889083,NA,NA,-0.0874033421431548,-0.0874033421431548,NA,NA,2
"Slide-tags",9,"vCTBp",0,0,0,0,NA,NA,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0,0,0,0,NA,NA,NA,NA,-0.224031000070891,-0.224031000070891,-0.0701947157760172,-0.0701947157760172,NA,NA,0.0398779003026248,0.0398779003026248,NA,NA,1
"Slide-tags",11,"FIB2",0.379593864261843,0,0.680828058652183,0.693147180559945,NA,NA,0.0282909389878114,0,1.36472649868224,1.38629436111989,0,0,1.11253737242132,1.09861228866811,0.0720686556547553,0,0.250750718832908,0,NA,NA,NA,NA,0.117550986440238,0.121649507833807,-0.0343317081351271,-0.0405029534629463,NA,NA,-0.0626704998198933,-0.081512659733544,NA,NA,190
"Slide-tags",11,"Hofbauer cells",1.00965970337291,1.09861228866811,0.033204655356165,0,NA,NA,0.00830116383904126,0,0.933646942284561,1.09861228866811,0,0,0.265156483100184,0,0.0273314262962146,0,0.0173076153167435,0,NA,NA,NA,NA,0.155759555985828,0.136839993950577,0.0516218485722182,0.0592978010857698,NA,NA,0.10806496110016,0.124477234058005,NA,NA,167
"Slide-tags",11,"STB",0,0,0.00707293041387699,0,NA,NA,0.0465749815455902,0,0.355357762665335,0,0,0,0.524820634670152,0.693147180559945,1.09585042694823,1.09861228866811,0,0,NA,NA,NA,NA,0.11823454957245,0.130687142450659,0.0452059983289478,0.0503680939178449,NA,NA,-0.0597081463111806,-0.0929266380111008,NA,NA,98
"Slide-tags",11,"vCTB",0.179859579576134,0,0,0,NA,NA,0.371238484643767,0,0.665800956503366,0.693147180559945,0,0,1.16061045890317,0.693147180559945,0.0500876643390832,0,0,0,NA,NA,NA,NA,-0.0622836875830007,-0.0759241742031259,-0.0163455631099746,-0.021967225504336,NA,NA,-0.0224861160442559,-0.0647403570759599,NA,NA,76
"Slide-tags",11,"FIB1",0.252931367961353,0,0.197412730998425,0,NA,NA,0.0468850311280755,0,0.678809764988487,0.693147180559945,0,0,1.669437408996,1.79175946922805,0.0883420986249853,0,0.155955663501516,0,NA,NA,NA,NA,-0.0298628511811766,-0.048546018544884,-0.0300708060632985,-0.0392126955443373,NA,NA,-0.0368478490867319,-0.0376817976980783,NA,NA,53
"Slide-tags",11,"EVT-progenitor",0.094477705046171,0,0.0770163533955495,0,NA,NA,0.102468873725387,0,1.02726922004372,0.693147180559945,0.0305170080185586,0,0.750471991246381,0.693147180559945,0,0,0,0,NA,NA,NA,NA,0.0775038790995773,0.0774242089429617,0.0204697822869121,-0.0182291019636411,NA,NA,-0.0149676173134483,-0.0633823825682998,NA,NA,36
"Slide-tags",11,"Erythroblasts",0.148531538691417,0,0.0784723063334364,0,NA,NA,0.0495105128971389,0,0.326024870819131,0,0,0,0.631501022177421,0.693147180559945,0,0,0,0,NA,NA,NA,NA,0.0225247580125512,-0.00374282125255834,-0.0100450732713631,-0.0127837766666871,NA,NA,0.00164376031753215,-0.0210822011912336,NA,NA,14
"Slide-tags",11,"Endothelial",0.274653072167027,0,0,0,NA,NA,0.346573590279973,0,0.173286795139986,0,0,0,1.19687293569551,0.895879734614027,0,0,0,0,NA,NA,NA,NA,-0.040446381409273,-0.0425366475825045,-0.0148955824599678,-0.0296011853409189,NA,NA,-0.100120021457087,-0.128804117587195,NA,NA,4
"Slide-tags",11,"STB-progenitor",0,0,0,0,NA,NA,0,0,1.09861228866811,1.09861228866811,0,0,1.6094379124341,1.6094379124341,1.09861228866811,1.09861228866811,0,0,NA,NA,NA,NA,0.00580909006440045,0.00580909006440045,0.0663365104263197,0.0663365104263197,NA,NA,-0.186048757525823,-0.186048757525823,NA,NA,1
"STARmap_raw",8,"EVT2",NA,NA,2.1789087195818,0,0.232153206750884,0,0.339722161271975,0,NA,NA,1.72710284553982,0,NA,NA,2.38033607184374,3.44960032414233,0.356227084858976,0,0.306664287150978,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291
