"dataset","niche_cluster","gene","avg_diff","p_val","p_adj"
"STARmap","N3","SIAH1",-0.416033398387936,0.019047619047619,0.0787091696182605
"STARmap","N3","MXD1",-0.416132685790435,0.019047619047619,0.0787091696182605
"STARmap","N3","LINC00882",-0.416828120064066,0.019047619047619,0.0787091696182605
"STARmap","N3","TBC1D2B",-0.416840583751588,0.019047619047619,0.0787091696182605
"STARmap","N3","TRMT112",-0.419216988417361,0.019047619047619,0.0787091696182605
"STARmap","N3","EEF1D",-0.422476036832475,0.019047619047619,0.0787091696182605
"STARmap","N3","SLC3A2",-0.424506871632877,0.019047619047619,0.0787091696182605
"STARmap","N3","C1QA",-0.425398142931423,0.019047619047619,0.0787091696182605
"STARmap","N3","MSR1",-0.426698796843001,0.019047619047619,0.0787091696182605
"STARmap","N3","GNA13",-0.426971832347102,0.019047619047619,0.0787091696182605
"STARmap","N3","PKP4",-0.427113706232927,0.019047619047619,0.0787091696182605
"STARmap","N3","IL1B",-0.427864274029882,0.019047619047619,0.0787091696182605
"STARmap","N3","UGCG",-0.430916951840336,0.019047619047619,0.0787091696182605
"STARmap","N3","MARCH6",-0.434241666524671,0.019047619047619,0.0787091696182605
"STARmap","N3","MLXIP",-0.434660647253309,0.019047619047619,0.0787091696182605
"STARmap","N3","SLC44A1",-0.436846252796166,0.019047619047619,0.0787091696182605
"STARmap","N3","MARCH3",-0.439730319948626,0.019047619047619,0.0787091696182605
"STARmap","N3","CHD4",-0.440253768589854,0.019047619047619,0.0787091696182605
"STARmap","N3","CHKA",-0.440281814435386,0.019047619047619,0.0787091696182605
"STARmap","N3","ACSL1",-0.44043451850361,0.019047619047619,0.0787091696182605
"STARmap","N3","CLIP2",-0.440456077082162,0.019047619047619,0.0787091696182605
"STARmap","N3","FBLN2",-0.444936063266948,0.019047619047619,0.0787091696182605
"STARmap","N3","FAM155A",-0.445989760210844,0.019047619047619,0.0787091696182605
"STARmap","N3","ZFP36L2",-0.451418936185995,0.019047619047619,0.0787091696182605
"STARmap","N3","BAIAP2",-0.454751222261228,0.019047619047619,0.0787091696182605
"STARmap","N3","BACH2",-0.457745133690617,0.019047619047619,0.0787091696182605
"STARmap","N3","C1QB",-0.457807921633034,0.019047619047619,0.0787091696182605
"STARmap","N3","AP2S1",-0.460613423311321,0.019047619047619,0.0787091696182605
"STARmap","N3","SMAD7",-0.461816560943624,0.019047619047619,0.0787091696182605
"STARmap","N3","SAMSN1",-0.465672435162141,0.019047619047619,0.0787091696182605
"STARmap","N3","ZNF644",-0.466696309799077,0.019047619047619,0.0787091696182605
"STARmap","N3","EYA2",-0.466761873084608,0.019047619047619,0.0787091696182605
"STARmap","N3","FAM118A",-0.468562251581972,0.019047619047619,0.0787091696182605
"STARmap","N3","DSE",-0.472549886714409,0.019047619047619,0.0787091696182605
"STARmap","N3","EMP3",-0.472741969077435,0.019047619047619,0.0787091696182605
"STARmap","N3","JUND",-0.47371965641274,0.019047619047619,0.0787091696182605
"STARmap","N3","POLR2A",-0.475555797261098,0.019047619047619,0.0787091696182605
"STARmap","N3","FAT1",-0.479072344960002,0.019047619047619,0.0787091696182605
"STARmap","N3","GSTO1",-0.480989981101427,0.019047619047619,0.0787091696182605
"STARmap","N3","WLS",-0.48591483511284,0.019047619047619,0.0787091696182605
"STARmap","N3","GPRC5A",-0.486870774536724,0.019047619047619,0.0787091696182605
"STARmap","N3","MALT1",-0.48700907640653,0.019047619047619,0.0787091696182605
"STARmap","N3","DOCK10",-0.492729826074019,0.019047619047619,0.0787091696182605
"STARmap","N3","HECTD4",-0.495485585323314,0.019047619047619,0.0787091696182605
"STARmap","N3","PDCD4",-0.497371476878476,0.019047619047619,0.0787091696182605
"STARmap","N3","LAPTM5",-0.499870740554928,0.019047619047619,0.0787091696182605
"STARmap","N3","AL110292.1",-0.502531149237882,0.019047619047619,0.0787091696182605
"STARmap","N3","HLA-DRB1",-0.503742460096502,0.019047619047619,0.0787091696182605
"STARmap","N3","CELF2",-0.505404629582096,0.019047619047619,0.0787091696182605
"STARmap","N3","CCDC68",-0.505412304441841,0.019047619047619,0.0787091696182605
"STARmap","N3","MTMR10",-0.509389735613367,0.019047619047619,0.0787091696182605
"STARmap","N3","DEK",-0.513577637669013,0.019047619047619,0.0787091696182605
"STARmap","N3","ST5",-0.514750623504183,0.019047619047619,0.0787091696182605
"STARmap","N3","FCER1G",-0.519599604715584,0.019047619047619,0.0787091696182605
"STARmap","N3","PLAUR",-0.520959204676143,0.019047619047619,0.0787091696182605
"STARmap","N3","SH3BGRL",-0.52622953643446,0.019047619047619,0.0787091696182605
"STARmap","N3","DDAH1",-0.529921761410715,0.019047619047619,0.0787091696182605
"STARmap","N3","MPP1",-0.531136240492722,0.019047619047619,0.0787091696182605
"STARmap","N3","H2AFY",-0.533694898933875,0.019047619047619,0.0787091696182605
"STARmap","N3","FRY",-0.536625909209395,0.019047619047619,0.0787091696182605
"STARmap","N3","PPP1R15A",-0.538444976433123,0.019047619047619,0.0787091696182605
"STARmap","N3","SDK1",-0.540115377386638,0.019047619047619,0.0787091696182605
"STARmap","N3","ATP1B1",-0.546025707137208,0.019047619047619,0.0787091696182605
"STARmap","N3","RABGEF1",-0.54708426507229,0.019047619047619,0.0787091696182605
"STARmap","N3","RGCC",-0.547462789640297,0.019047619047619,0.0787091696182605
"STARmap","N3","CCL3",-0.547794199581768,0.019047619047619,0.0787091696182605
"STARmap","N3","MLLT1",-0.548636467078197,0.019047619047619,0.0787091696182605
"STARmap","N3","HERPUD1",-0.550233372696023,0.019047619047619,0.0787091696182605
"STARmap","N3","ALB",-0.551088092287744,0.019047619047619,0.0787091696182605
"STARmap","N3","EIF4A2",-0.551482297240131,0.019047619047619,0.0787091696182605
"STARmap","N3","BCAT1",-0.554302091757834,0.019047619047619,0.0787091696182605
"STARmap","N3","CCL4",-0.55660206190465,0.019047619047619,0.0787091696182605
"STARmap","N3","FCGRT",-0.557089646440249,0.019047619047619,0.0787091696182605
"STARmap","N3","ERRFI1",-0.570706930398317,0.019047619047619,0.0787091696182605
"STARmap","N3","MITF",-0.572624682736224,0.019047619047619,0.0787091696182605
"STARmap","N3","SPIRE1",-0.575179244918858,0.019047619047619,0.0787091696182605
"STARmap","N3","CAVIN1",-0.584989948200252,0.019047619047619,0.0787091696182605
"STARmap","N3","BICD1",-0.588651248294387,0.019047619047619,0.0787091696182605
"STARmap","N3","CYTOR",-0.588913047391075,0.019047619047619,0.0787091696182605
"STARmap","N3","KLF4",-0.597239840470462,0.019047619047619,0.0787091696182605
"STARmap","N3","MECOM",-0.602037830431946,0.019047619047619,0.0787091696182605
"STARmap","N3","MAPK8",-0.602845319289011,0.019047619047619,0.0787091696182605
"STARmap","N3","UQCRQ",-0.60656871116332,0.019047619047619,0.0787091696182605
"STARmap","N3","ASAH1",-0.608730387760363,0.019047619047619,0.0787091696182605
"STARmap","N3","NR4A2",-0.609963859396858,0.019047619047619,0.0787091696182605
"STARmap","N3","PBX3",-0.615133738955643,0.019047619047619,0.0787091696182605
"STARmap","N3","GPNMB",-0.616205564223857,0.019047619047619,0.0787091696182605
"STARmap","N3","PTPN14",-0.617461511683538,0.019047619047619,0.0787091696182605
"STARmap","N3","MAT2A",-0.619160146905429,0.019047619047619,0.0787091696182605
"STARmap","N3","COMT",-0.620914922852288,0.019047619047619,0.0787091696182605
"STARmap","N3","CEP170",-0.624686929875984,0.019047619047619,0.0787091696182605
"STARmap","N3","INSIG1",-0.624961264504906,0.019047619047619,0.0787091696182605
"STARmap","N3","SLC20A1",-0.632245776894834,0.019047619047619,0.0787091696182605
"STARmap","N3","RNASE1",-0.638355301352392,0.019047619047619,0.0787091696182605
"STARmap","N3","HIPK3",-0.640675654237888,0.019047619047619,0.0787091696182605
"STARmap","N3","BCL2",-0.641863552110192,0.019047619047619,0.0787091696182605
"STARmap","N3","CCN1",-0.642803115956248,0.019047619047619,0.0787091696182605
"STARmap","N3","TOMM7",-0.648860109789311,0.019047619047619,0.0787091696182605
"STARmap","N3","CTSS",-0.649786702671104,0.019047619047619,0.0787091696182605
"STARmap","N3","AKT3",-0.651117920850402,0.019047619047619,0.0787091696182605
"STARmap","N3","DDIT3",-0.651884938867732,0.019047619047619,0.0787091696182605
"STARmap","N3","FNIP1",-0.656736758270545,0.019047619047619,0.0787091696182605
"STARmap","N3","GABARAPL1",-0.669835446536063,0.019047619047619,0.0787091696182605
"STARmap","N3","ROR1",-0.673651166658498,0.019047619047619,0.0787091696182605
"STARmap","N3","MSI2",-0.674911000841477,0.019047619047619,0.0787091696182605
"STARmap","N3","MORC4",-0.676260559040214,0.019047619047619,0.0787091696182605
"STARmap","N3","LGMN",-0.685363875551977,0.019047619047619,0.0787091696182605
"STARmap","N3","EMILIN2",-0.689454749885871,0.019047619047619,0.0787091696182605
"STARmap","N3","KYNU",-0.702293834597066,0.019047619047619,0.0787091696182605
"STARmap","N3","IFRD1",-0.711495694130842,0.019047619047619,0.0787091696182605
"STARmap","N3","DISC1",-0.712729056392863,0.019047619047619,0.0787091696182605
"STARmap","N3","RRAD",-0.71737523209024,0.019047619047619,0.0787091696182605
"STARmap","N3","RNF145",-0.720147649175159,0.019047619047619,0.0787091696182605
"STARmap","N3","TYROBP",-0.732247213603314,0.019047619047619,0.0787091696182605
"STARmap","N3","NR4A3",-0.742793877124657,0.019047619047619,0.0787091696182605
"STARmap","N3","H3F3B",-0.743908978047917,0.019047619047619,0.0787091696182605
"STARmap","N3","LYZ",-0.745396784878389,0.019047619047619,0.0787091696182605
"STARmap","N3","SEMA6D",-0.74767936156664,0.019047619047619,0.0787091696182605
"STARmap","N3","GLUL",-0.751837165256128,0.019047619047619,0.0787091696182605
"STARmap","N3","PTPRC",-0.761543014243857,0.019047619047619,0.0787091696182605
"STARmap","N3","S100A9",-0.767395750833025,0.019047619047619,0.0787091696182605
"STARmap","N3","CLIP4",-0.775349729769233,0.019047619047619,0.0787091696182605
"STARmap","N3","OLR1",-0.778642366315703,0.019047619047619,0.0787091696182605
"STARmap","N3","NID2",-0.783523237488862,0.019047619047619,0.0787091696182605
"STARmap","N3","SMURF2",-0.78972229577068,0.019047619047619,0.0787091696182605
"STARmap","N3","DPYD",-0.790345703774844,0.019047619047619,0.0787091696182605
"STARmap","N3","CPQ",-0.829879884250445,0.019047619047619,0.0787091696182605
"STARmap","N3","TSPAN5",-0.83649535594916,0.019047619047619,0.0787091696182605
"STARmap","N3","EGR1",-0.842095244171185,0.019047619047619,0.0787091696182605
"STARmap","N3","IDI1",-0.844142897188804,0.019047619047619,0.0787091696182605
"STARmap","N3","SLC1A3",-0.844648310292353,0.019047619047619,0.0787091696182605
"STARmap","N3","ZFP36L1",-0.849346436996442,0.019047619047619,0.0787091696182605
"STARmap","N3","CPED1",-0.858771049951524,0.019047619047619,0.0787091696182605
"STARmap","N3","SDC2",-0.869605566548311,0.019047619047619,0.0787091696182605
"STARmap","N3","LMNA",-0.875112157706838,0.019047619047619,0.0787091696182605
"STARmap","N3","PNRC1",-0.876058785820045,0.019047619047619,0.0787091696182605
"STARmap","N3","RND3",-0.888981318386351,0.019047619047619,0.0787091696182605
"STARmap","N3","HSPB8",-0.903253393983705,0.019047619047619,0.0787091696182605
"STARmap","N3","ANTXR1",-0.90385549966548,0.019047619047619,0.0787091696182605
"STARmap","N3","AHNAK",-0.908579908378805,0.019047619047619,0.0787091696182605
"STARmap","N3","CAST",-0.916469547114327,0.019047619047619,0.0787091696182605
"STARmap","N3","APOC1",-0.932981515998431,0.019047619047619,0.0787091696182605
"STARmap","N3","MME",-0.939824167330362,0.019047619047619,0.0787091696182605
"STARmap","N3","FOXP1",-0.940736397563634,0.019047619047619,0.0787091696182605
"STARmap","N3","LDLR",-0.944201140639517,0.019047619047619,0.0787091696182605
"STARmap","N3","CD83",-0.947981482931965,0.019047619047619,0.0787091696182605
"STARmap","N3","ZFHX3",-0.986178619651662,0.019047619047619,0.0787091696182605
"STARmap","N3","TRPS1",-1.01098715811969,0.019047619047619,0.0787091696182605
"STARmap","N3","AGTR1",-1.01385703690016,0.019047619047619,0.0787091696182605
"STARmap","N3","FNIP2",-1.01790732312346,0.019047619047619,0.0787091696182605
"STARmap","N3","MAP3K8",-1.02149557692962,0.019047619047619,0.0787091696182605
"STARmap","N3","ACSL3",-1.02797142099171,0.019047619047619,0.0787091696182605
"STARmap","N3","HIVEP1",-1.05949853320577,0.019047619047619,0.0787091696182605
"STARmap","N3","RIMKLB",-1.06642571684776,0.019047619047619,0.0787091696182605
"STARmap","N3","LDLRAD4",-1.07192520222817,0.019047619047619,0.0787091696182605
"STARmap","N3","EFNA5",-1.07219728669379,0.019047619047619,0.0787091696182605
"STARmap","N3","KRT23",-1.0887273283237,0.019047619047619,0.0787091696182605
"STARmap","N3","ETV6",-1.09356354025499,0.019047619047619,0.0787091696182605
"STARmap","N3","CTSB",-1.09679525819766,0.019047619047619,0.0787091696182605
"STARmap","N3","CTSD",-1.09859436591999,0.019047619047619,0.0787091696182605
"STARmap","N3","SRGN",-1.09879385631937,0.019047619047619,0.0787091696182605
"STARmap","N3","CD74",-1.10255476843526,0.019047619047619,0.0787091696182605
"STARmap","N3","CD81",-1.10346577491954,0.019047619047619,0.0787091696182605
"STARmap","N3","GAS7",-1.11300813747617,0.019047619047619,0.0787091696182605
"STARmap","N3","FBN1",-1.12588516422074,0.019047619047619,0.0787091696182605
"STARmap","N3","IER2",-1.12789735117171,0.019047619047619,0.0787091696182605
"STARmap","N3","HLA-DRA",-1.13304679818648,0.019047619047619,0.0787091696182605
"STARmap","N3","NFAT5",-1.14149876969916,0.019047619047619,0.0787091696182605
"STARmap","N3","GJA1",-1.14373157880903,0.019047619047619,0.0787091696182605
"STARmap","N3","ZBTB20",-1.15066107171052,0.019047619047619,0.0787091696182605
"STARmap","N3","CCN2",-1.15647794447409,0.019047619047619,0.0787091696182605
"STARmap","N3","THSD7A",-1.18204363886324,0.019047619047619,0.0787091696182605
"STARmap","N3","HLA-A",-1.18251462537547,0.019047619047619,0.0787091696182605
"STARmap","N3","TXNIP",-1.18401822065775,0.019047619047619,0.0787091696182605
"STARmap","N3","MEF2A",-1.18643085556954,0.019047619047619,0.0787091696182605
"STARmap","N3","ALCAM",-1.21717345507822,0.019047619047619,0.0787091696182605
"STARmap","N3","GLS",-1.22487353039318,0.019047619047619,0.0787091696182605
"STARmap","N3","CD44",-1.22614566932939,0.019047619047619,0.0787091696182605
"STARmap","N3","DPP4",-1.2568850123957,0.019047619047619,0.0787091696182605
"STARmap","N3","SETBP1",-1.28787456296112,0.019047619047619,0.0787091696182605
"STARmap","N3","SORBS1",-1.32267153608272,0.019047619047619,0.0787091696182605
"STARmap","N3","HLA-B",-1.33283035824191,0.019047619047619,0.0787091696182605
"STARmap","N3","FARP1",-1.34028895712016,0.019047619047619,0.0787091696182605
"STARmap","N3","ABCA1",-1.44452457149672,0.019047619047619,0.0787091696182605
"STARmap","N3","CALM2",-1.46689185949098,0.019047619047619,0.0787091696182605
"STARmap","N3","TGFBI",-1.49108220256537,0.019047619047619,0.0787091696182605
"STARmap","N3","CLIP1",-1.49808958184335,0.019047619047619,0.0787091696182605
"STARmap","N3","YBX3",-1.50440551562191,0.019047619047619,0.0787091696182605
"STARmap","N3","ELL2",-1.53184157458956,0.019047619047619,0.0787091696182605
"STARmap","N3","ZFP36",-1.53621522372072,0.019047619047619,0.0787091696182605
"STARmap","N3","PTPRG",-1.54905499539802,0.019047619047619,0.0787091696182605
"STARmap","N3","NAP1L1",-1.56849992118686,0.019047619047619,0.0787091696182605
"STARmap","N3","S100A10",-1.57212272133932,0.019047619047619,0.0787091696182605
"STARmap","N3","IGF2BP2",-1.58474726156915,0.019047619047619,0.0787091696182605
"STARmap","N3","GADD45B",-1.59762281977902,0.019047619047619,0.0787091696182605
"STARmap","N3","NFKBIA",-1.61086131887319,0.019047619047619,0.0787091696182605
"STARmap","N3","CRIM1",-1.61155821777186,0.019047619047619,0.0787091696182605
"STARmap","N3","HMGCS1",-1.61218650373158,0.019047619047619,0.0787091696182605
"STARmap","N3","ATXN1",-1.643792618851,0.019047619047619,0.0787091696182605
"STARmap","N3","SEMA5A",-1.67740027488043,0.019047619047619,0.0787091696182605
"STARmap","N3","MBNL1",-1.68311594609766,0.019047619047619,0.0787091696182605
"STARmap","N3","JUNB",-1.69470356690246,0.019047619047619,0.0787091696182605
"STARmap","N3","MARCKS",-1.78878385422637,0.019047619047619,0.0787091696182605
"STARmap","N3","PLPP3",-1.8246059368697,0.019047619047619,0.0787091696182605
"STARmap","N3","TJP1",-1.85835245822826,0.019047619047619,0.0787091696182605
"STARmap","N3","IQGAP2",-1.99036374283675,0.019047619047619,0.0787091696182605
"STARmap","N3","CD36",-2.01621770402154,0.019047619047619,0.0787091696182605
"STARmap","N3","GULP1",-2.02926612440591,0.019047619047619,0.0787091696182605
"STARmap","N3","HIVEP2",-2.07591025822467,0.019047619047619,0.0787091696182605
"STARmap","N3","FBN2",-2.35401071713856,0.019047619047619,0.0787091696182605
"STARmap","N3","SQSTM1",-2.40589800448892,0.019047619047619,0.0787091696182605
"STARmap","N3","MAN1A1",-2.52971504676887,0.019047619047619,0.0787091696182605
"STARmap","N3","TFRC",-2.60668019627307,0.019047619047619,0.0787091696182605
"STARmap","N3","PAEP",-2.77344952750152,0.019047619047619,0.0787091696182605
"STARmap","N3","SIK3",-2.9494038171561,0.019047619047619,0.0787091696182605
"STARmap","N3","COL5A1",-3.13443280467236,0.019047619047619,0.0787091696182605
"STARmap","N3","SPARC",-3.49727267106374,0.019047619047619,0.0787091696182605
"STARmap","N3","HSPB1",-3.6384295898515,0.019047619047619,0.0787091696182605
"STARmap","N3","SERPINE1",-3.97461068826929,0.019047619047619,0.0787091696182605
"STARmap","N3","TMSB4X",-4.05652859371593,0.019047619047619,0.0787091696182605
"STARmap","N3","APOE",-4.1686825964577,0.019047619047619,0.0787091696182605
"STARmap","N3","JUN",-4.24521766023985,0.019047619047619,0.0787091696182605
"STARmap","N3","ZEB2",-4.38712033001673,0.019047619047619,0.0787091696182605
"STARmap","N3","VIM",-5.05773936872667,0.019047619047619,0.0787091696182605
"STARmap","N3","TIMP3",-6.26534848491934,0.019047619047619,0.0787091696182605
"STARmap","N3","SPP1",-12.6939195423289,0.019047619047619,0.0787091696182605
"STARmap","N3","FTL",-13.6563455209094,0.019047619047619,0.0787091696182605
"STARmap","N3","HSPG2",8.08020596645986,0.0380952380952381,0.118161408483989
"STARmap","N3","TNS3",7.27607671061824,0.0380952380952381,0.118161408483989
"STARmap","N3","EPAS1",7.26209433816239,0.0380952380952381,0.118161408483989
"STARmap","N3","ANXA1",6.67974253717266,0.0380952380952381,0.118161408483989
"STARmap","N3","IGFBP3",6.27034464498432,0.0380952380952381,0.118161408483989
"STARmap","N3","MFAP5",5.45109123095755,0.0380952380952381,0.118161408483989
"STARmap","N3","UBASH3B",4.68482119116342,0.0380952380952381,0.118161408483989
"STARmap","N3","ITGB1",4.34502941704384,0.0380952380952381,0.118161408483989
"STARmap","N3","ITGA5",4.08616425367352,0.0380952380952381,0.118161408483989
"STARmap","N3","CTSL",4.07913782186819,0.0380952380952381,0.118161408483989
"STARmap","N3","NAV1",3.46294244930316,0.0380952380952381,0.118161408483989
"STARmap","N3","CLIC4",2.86567331048053,0.0380952380952381,0.118161408483989
"STARmap","N3","COTL1",2.76452330588904,0.0380952380952381,0.118161408483989
"STARmap","N3","BAIAP2L1",2.46515117468533,0.0380952380952381,0.118161408483989
"STARmap","N3","PTN",2.35633115226002,0.0380952380952381,0.118161408483989
"STARmap","N3","TAGLN2",2.12211958927869,0.0380952380952381,0.118161408483989
"STARmap","N3","PKP2",1.95426867667535,0.0380952380952381,0.118161408483989
"STARmap","N3","AC099520.1",1.78205264747054,0.0380952380952381,0.118161408483989
"STARmap","N3","ANXA4",1.7637020018069,0.0380952380952381,0.118161408483989
"STARmap","N3","RAB8B",1.72222490679798,0.0380952380952381,0.118161408483989
"STARmap","N3","S100A6",1.67658253494173,0.0380952380952381,0.118161408483989
"STARmap","N3","SH3PXD2A",1.66737088316768,0.0380952380952381,0.118161408483989
"STARmap","N3","HOMER1",1.65762288803796,0.0380952380952381,0.118161408483989
"STARmap","N3","IL1R1",1.62673143797499,0.0380952380952381,0.118161408483989
"STARmap","N3","FRMD4A",1.5382451639157,0.0380952380952381,0.118161408483989
"STARmap","N3","PRSS8",1.47788420815783,0.0380952380952381,0.118161408483989
"STARmap","N3","SEC24D",1.44640467513249,0.0380952380952381,0.118161408483989
"STARmap","N3","MMP15",1.44247256723019,0.0380952380952381,0.118161408483989
"STARmap","N3","ARPC1B",1.36561734790804,0.0380952380952381,0.118161408483989
"STARmap","N3","FRYL",1.35306028672871,0.0380952380952381,0.118161408483989
"STARmap","N3","SEPTIN11",1.3139783626287,0.0380952380952381,0.118161408483989
"STARmap","N3","NCOA1",1.28802513658322,0.0380952380952381,0.118161408483989
"STARmap","N3","MBD2",1.20039690319254,0.0380952380952381,0.118161408483989
"STARmap","N3","CALU",1.19996506105817,0.0380952380952381,0.118161408483989
"STARmap","N3","TNFAIP2",1.19960203443311,0.0380952380952381,0.118161408483989
"STARmap","N3","UBR5",1.19080324110074,0.0380952380952381,0.118161408483989
"STARmap","N3","DGKZ",1.15817219124785,0.0380952380952381,0.118161408483989
"STARmap","N3","IWS1",1.1445329099461,0.0380952380952381,0.118161408483989
"STARmap","N3","HUNK",1.13717364550725,0.0380952380952381,0.118161408483989
"STARmap","N3","FOXN2",1.11684330281763,0.0380952380952381,0.118161408483989
"STARmap","N3","TNKS2",1.0671415815275,0.0380952380952381,0.118161408483989
"STARmap","N3","XBP1",1.05095686460089,0.0380952380952381,0.118161408483989
"STARmap","N3","GLRX",1.03004813214239,0.0380952380952381,0.118161408483989
"STARmap","N3","RRBP1",1.01025647379485,0.0380952380952381,0.118161408483989
"STARmap","N3","MT1E",0.956044588387548,0.0380952380952381,0.118161408483989
"STARmap","N3","PKM",0.954283072500787,0.0380952380952381,0.118161408483989
"STARmap","N3","LMAN1",0.934704287450872,0.0380952380952381,0.118161408483989
"STARmap","N3","DIP2B",0.932699387274742,0.0380952380952381,0.118161408483989
"STARmap","N3","MYO1B",0.912893024852448,0.0380952380952381,0.118161408483989
"STARmap","N3","MORF4L1",0.906961466462231,0.0380952380952381,0.118161408483989
"STARmap","N3","ZCCHC7",0.890871926710104,0.0380952380952381,0.118161408483989
"STARmap","N3","GLDC",0.887177847178339,0.0380952380952381,0.118161408483989
"STARmap","N3","SND1",0.869451354588406,0.0380952380952381,0.118161408483989
"STARmap","N3","MTHFD1L",0.808309614004069,0.0380952380952381,0.118161408483989
"STARmap","N3","RAPGEF2",0.779473911498449,0.0380952380952381,0.118161408483989
"STARmap","N3","SFRP1",0.767672195050709,0.0380952380952381,0.118161408483989
"STARmap","N3","IDH2",0.740712739065806,0.0380952380952381,0.118161408483989
"STARmap","N3","MFAP2",0.705724270089719,0.0380952380952381,0.118161408483989
"STARmap","N3","TMED9",0.690238654655915,0.0380952380952381,0.118161408483989
"STARmap","N3","B4GALT1",0.662385649212507,0.0380952380952381,0.118161408483989
"STARmap","N3","FAF1",0.65887622556746,0.0380952380952381,0.118161408483989
"STARmap","N3","ITSN2",0.648524322413551,0.0380952380952381,0.118161408483989
"STARmap","N3","ARHGEF7",0.643352968115565,0.0380952380952381,0.118161408483989
"STARmap","N3","ADAM28",0.631913689328463,0.0380952380952381,0.118161408483989
"STARmap","N3","GATA2",0.631502290206286,0.0380952380952381,0.118161408483989
"STARmap","N3","TFPI2",0.617276122384367,0.0380952380952381,0.118161408483989
"STARmap","N3","ARHGAP31",0.616568947908384,0.0380952380952381,0.118161408483989
"STARmap","N3","PTPRS",0.597437822913998,0.0380952380952381,0.118161408483989
"STARmap","N3","CD24",0.589475287378125,0.0380952380952381,0.118161408483989
"STARmap","N3","RBM25",0.588935399867926,0.0380952380952381,0.118161408483989
"STARmap","N3","KDM4B",0.573611530527457,0.0380952380952381,0.118161408483989
"STARmap","N3","GNAI1",0.563545912509109,0.0380952380952381,0.118161408483989
"STARmap","N3","SNX2",0.545136206184184,0.0380952380952381,0.118161408483989
"STARmap","N3","CEP128",0.543353007541918,0.0380952380952381,0.118161408483989
"STARmap","N3","FHDC1",0.538752955101453,0.0380952380952381,0.118161408483989
"STARmap","N3","ANO6",0.530924446944442,0.0380952380952381,0.118161408483989
"STARmap","N3","KRTCAP2",0.524489182975573,0.0380952380952381,0.118161408483989
"STARmap","N3","BIRC6",0.518672402641487,0.0380952380952381,0.118161408483989
"STARmap","N3","LTN1",0.515957599478037,0.0380952380952381,0.118161408483989
"STARmap","N3","SEC11A",0.504408901583762,0.0380952380952381,0.118161408483989
"STARmap","N3","SOAT1",0.495075384088461,0.0380952380952381,0.118161408483989
"STARmap","N3","JADE3",0.478886835990128,0.0380952380952381,0.118161408483989
"STARmap","N3","RDH10",0.467160597812657,0.0380952380952381,0.118161408483989
"STARmap","N3","USP34",0.435203427999307,0.0380952380952381,0.118161408483989
"STARmap","N3","WEE1",0.430167835391999,0.0380952380952381,0.118161408483989
"STARmap","N3","SKP2",0.417559707158748,0.0380952380952381,0.118161408483989
"STARmap","N3","WFS1",0.417323494936236,0.0380952380952381,0.118161408483989
"STARmap","N3","RBM39",0.415039131361164,0.0380952380952381,0.118161408483989
"STARmap","N3","CERS5",0.41269317137039,0.0380952380952381,0.118161408483989
"STARmap","N3","ERBB3",0.399508550218949,0.0380952380952381,0.118161408483989
"STARmap","N3","PPP2R5E",0.392718275818556,0.0380952380952381,0.118161408483989
"STARmap","N3","ITCH",0.387989523875177,0.0380952380952381,0.118161408483989
"STARmap","N3","SETD5",0.380753448746864,0.0380952380952381,0.118161408483989
"STARmap","N3","CUL1",0.37383656519852,0.0380952380952381,0.118161408483989
"STARmap","N3","PLXNB2",0.370707063501497,0.0380952380952381,0.118161408483989
"STARmap","N3","ESRP1",0.36730431054415,0.0380952380952381,0.118161408483989
"STARmap","N3","URI1",0.365671889570227,0.0380952380952381,0.118161408483989
"STARmap","N3","OAZ1",0.36345799153302,0.0380952380952381,0.118161408483989
"STARmap","N3","NUS1",0.3626657914077,0.0380952380952381,0.118161408483989
"STARmap","N3","TSPAN14",0.345809830193111,0.0380952380952381,0.118161408483989
"STARmap","N3","CHPF",0.330266771579228,0.0380952380952381,0.118161408483989
"STARmap","N3","TLE1",0.329016826402617,0.0380952380952381,0.118161408483989
"STARmap","N3","PTS",0.313298431731572,0.0380952380952381,0.118161408483989
"STARmap","N3","EDEM1",0.307175018477349,0.0380952380952381,0.118161408483989
"STARmap","N3","HMG20B",0.304380446655977,0.0380952380952381,0.118161408483989
"STARmap","N3","CSTB",0.300839458515491,0.0380952380952381,0.118161408483989
"STARmap","N3","GLO1",0.297652684119538,0.0380952380952381,0.118161408483989
"STARmap","N3","PDSS2",0.292659498351043,0.0380952380952381,0.118161408483989
"STARmap","N3","MICAL2",0.292081242226851,0.0380952380952381,0.118161408483989
"STARmap","N3","PRPF4B",0.281164674483613,0.0380952380952381,0.118161408483989
"STARmap","N3","TBCK",0.275819627438007,0.0380952380952381,0.118161408483989
"STARmap","N3","SMOC2",0.272802743858974,0.0380952380952381,0.118161408483989
"STARmap","N3","SLC16A1",0.257384684793248,0.0380952380952381,0.118161408483989
"STARmap","N3","GATAD2A",0.256364794715024,0.0380952380952381,0.118161408483989
"STARmap","N3","CORO1C",0.255630354597457,0.0380952380952381,0.118161408483989
"STARmap","N3","SRP72",0.245098961101595,0.0380952380952381,0.118161408483989
"STARmap","N3","AC108690.1",0.23269323976316,0.0380952380952381,0.118161408483989
"STARmap","N3","COPG1",0.231944551209583,0.0380952380952381,0.118161408483989
